date,member01,member02,member03,member04,member05,member06,member07,member08,member09,member10,member11,member12,member13,member14,member15,member16,member17,member18,member19,member20,member21,member22,member23,member24,member25,member26,member27,member28,member29,member30,member31,member32,member33,member34,member35,member36,member37,member38,member39,member40,member41,member42,member43,member44,member45,member46,member47,member48,member49,member50,init_date,n_gridpoints
2026-09-15,16.0878,16.1051,16.0906,16.0995,16.159,16.0605,16.0327,16.092,16.1376,16.0621,16.1048,16.1063,16.0626,16.0908,16.0872,16.0632,16.0988,16.0058,16.1584,16.1395,16.1001,16.1365,16.1089,16.0231,16.1234,16.0226,16.1411,16.0312,16.0819,16.1484,16.0945,16.1145,16.1509,16.039,16.1252,16.0335,16.0568,16.0701,16.1894,16.0868,16.0935,16.0605,16.0289,16.0395,16.0959,16.121,16.0652,16.0271,16.1065,16.0792,2026-09-15,432
2026-09-16,15.9956,15.9916,15.9918,15.9946,16.0076,16.002,15.9646,16.033,16.0489,15.9732,16.0204,16.0702,15.9929,15.9858,16.0229,15.9832,16.0307,15.9214,16.1217,16.0641,16.0001,16.0264,16.0084,15.9421,16.0938,15.9462,16.0492,15.9769,15.9482,16.0432,16.0538,16.0632,16.0833,15.9805,16.0435,15.9808,15.9703,16.006,16.133,16.0317,15.9814,16.018,15.9214,15.9622,16.0664,16.0803,15.9574,15.9593,16.0111,16.0093,2026-09-15,432
2026-09-17,16.0678,16.018,16.1013,16.0035,16.0419,16.0489,16.0135,16.0458,16.0918,16.0517,16.0652,16.1131,16.0306,16.006,16.0633,16.0044,16.0741,15.9563,16.1569,16.1234,16.0885,16.0999,16.0575,15.97,16.1539,15.9534,16.1165,15.9804,16.0203,16.0529,16.128,16.0345,16.196,16.0584,16.0647,16.0501,16.0601,16.0483,16.1965,16.0733,16.0476,16.0408,15.9579,16.0141,16.0917,16.0786,16.0115,15.9983,16.031,16.0466,2026-09-15,432
2026-09-18,15.9501,15.9826,16.034,15.9583,15.9472,15.9813,15.9179,15.9896,15.9146,16.0171,16.0002,16.0232,15.9626,15.9751,15.9781,16.0075,16.0121,15.8809,16.0534,16.074,16.0412,15.977,15.9644,15.9124,16.0562,15.8639,16.013,15.9336,15.8819,16.0052,16.0486,15.9557,16.0889,15.984,16.0072,15.9551,15.9932,16.0022,16.104,15.9593,15.9352,15.9172,15.8242,15.9983,16.0539,15.9534,15.9329,15.9027,15.8991,16.0196,2026-09-15,432
2026-09-19,15.8984,15.8916,15.8897,15.8482,15.9096,15.8707,15.8318,15.8518,15.8124,15.9376,15.9522,15.9044,15.8764,15.8876,15.8888,15.9167,15.9398,15.7719,15.9282,16.019,15.8731,15.8848,15.8476,15.8324,15.9514,15.7692,15.9164,15.7545,15.7719,15.8671,15.974,15.813,16.0121,15.8434,15.9201,15.8269,15.9001,15.8037,15.9936,15.8966,15.8717,15.8275,15.7101,15.8123,15.9471,15.8403,15.8119,15.8039,15.8366,15.8951,2026-09-15,432
2026-09-20,15.9441,15.9689,15.925,15.8689,15.9018,15.9592,15.8563,15.9171,15.8491,15.9255,15.9154,15.9386,15.9097,15.8811,15.911,15.8043,15.9684,15.7787,15.9399,15.9987,15.9429,15.9024,15.8757,15.8,15.9498,15.7539,16.0245,15.7297,15.7653,15.8198,16.005,15.8655,16.017,15.7897,15.8428,15.8157,15.8098,15.7983,15.9973,15.9018,15.8719,15.9053,15.7251,15.8301,15.9168,15.8473,15.8008,15.8447,15.8931,15.9093,2026-09-15,432
2026-09-21,15.9913,16.0062,15.9068,15.92,15.973,15.9174,15.8702,15.9467,15.8798,15.9263,16.0019,15.9839,15.8952,15.8492,15.8589,15.8317,15.9912,15.7885,16.0577,15.9412,15.9888,15.9223,15.8819,15.7954,15.942,15.7997,15.9648,15.8282,15.7611,15.7825,15.992,15.9786,15.9447,15.7749,15.853,15.9111,15.9293,15.7891,15.94,15.9366,16.0002,15.8989,15.7648,15.867,15.879,15.8935,15.8255,15.8335,15.9599,15.8488,2026-09-15,432
2026-09-22,15.9606,15.9445,15.8854,15.8966,15.9239,15.897,15.7476,15.899,15.8129,15.875,15.9297,15.9335,15.8261,15.9195,15.7898,15.8641,15.9389,15.7613,16.0469,15.8746,15.9526,15.9181,15.8511,15.7838,15.9295,15.8475,15.9158,15.837,15.7646,15.7521,15.9481,15.945,15.9146,15.7112,15.8255,15.8742,15.9555,15.8445,15.9324,15.9354,16.0327,15.8971,15.7352,15.9237,15.9092,15.8677,15.8803,15.7804,15.8621,15.8099,2026-09-15,432
2026-09-23,15.836,15.7731,15.83,15.8868,15.814,15.966,15.5633,15.8458,15.7923,15.8736,15.9865,15.8653,15.708,15.8976,15.861,15.8944,15.8576,15.6321,15.9548,15.8566,15.8834,15.799,15.837,15.7804,15.9451,15.771,15.8569,15.8049,15.7171,15.6368,15.8824,15.8434,15.859,15.6918,15.8228,15.7473,15.8778,15.8909,15.7169,15.9194,16.003,15.9393,15.7241,15.8139,15.831,15.8245,15.9186,15.7139,15.8138,15.7711,2026-09-15,432
2026-09-24,15.7063,15.8176,15.7948,15.789,15.6871,16.0145,15.5388,15.9242,15.8111,15.833,15.8697,15.7674,15.5944,15.8063,15.8434,15.8842,15.8195,15.5736,15.9893,15.7921,15.8803,15.7998,15.8773,15.8127,15.908,15.7331,15.8202,15.7063,15.6766,15.6527,16.0147,15.7689,15.8329,15.5645,15.9095,15.6409,15.855,15.8961,15.7304,15.9386,15.8716,15.8628,15.7533,15.7729,15.804,15.8346,15.8966,15.6774,15.8004,15.6898,2026-09-15,432
