date,t2m_mean,t2m_p5,t2m_p25,t2m_p50,t2m_p75,t2m_p95,init_date,n_members
2026-05-12,15.669348902534669,15.591542574154595,15.636301050915728,15.667410203381362,15.69980720306137,15.750321706216292,2026-05-12,50
2026-05-13,15.715823128676885,15.631977145625712,15.683993326553459,15.71124485809636,15.758037974810136,15.795477045552111,2026-05-12,50
2026-05-14,15.703062650818588,15.629992517548777,15.656164765652267,15.702325074500326,15.747190603134591,15.773720736630837,2026-05-12,50
2026-05-15,15.710844556800154,15.608996787949984,15.67428263898304,15.722463540492303,15.75244369941213,15.78467488745246,2026-05-12,50
2026-05-16,15.712632375687438,15.60012663108466,15.672714737755939,15.715365226691617,15.75910035787556,15.803584031296905,2026-05-12,50
2026-05-17,15.709301367555856,15.618081323576407,15.657686224718981,15.70475075810798,15.752458544527087,15.811128911042735,2026-05-12,50
2026-05-18,15.67907164544894,15.579967787561102,15.640224121341129,15.676264425775944,15.719648901095598,15.769953120952298,2026-05-12,50
2026-05-19,15.673330677770474,15.549280712719812,15.623538010967476,15.657455094132414,15.733033747270877,15.779959043058733,2026-05-12,50
2026-05-20,15.683403641594488,15.55646952041918,15.626355926485349,15.690869886727238,15.73619616963218,15.811081268817269,2026-05-12,50
2026-05-21,15.702193466859178,15.561518504537233,15.629222324758333,15.704511655605987,15.791182371595518,15.83698611449938,2026-05-12,50
2026-05-22,15.722526643145969,15.558678359922995,15.650463201792869,15.73684644419947,15.799892729223009,15.86408978323631,2026-05-12,50
2026-05-23,15.734024642595221,15.55348822641074,15.662591335369125,15.749096082640005,15.804866644491165,15.859912575561054,2026-05-12,50
2026-05-24,15.745758326490074,15.52737332678488,15.683446614135303,15.751840522344748,15.814955636616306,15.90680685949753,2026-05-12,50
2026-05-25,15.785974332777245,15.602675389640076,15.717790192553998,15.801012757192982,15.868958103063619,15.948618914024669,2026-05-12,50
2026-05-26,15.84812646692437,15.671348964578529,15.772981689856199,15.852788231811346,15.907579641114388,16.00547265635402,2026-05-12,50
2026-05-27,15.898947866209538,15.776136668489597,15.853505232543068,15.90054269707622,15.93989075114451,16.07941883534083,2026-05-12,50
2026-05-28,15.940737515332566,15.760566333211546,15.869508929559682,15.938855997102852,16.01414342903339,16.102511283744754,2026-05-12,50
2026-05-29,15.964069654139513,15.784131281171197,15.879534224197982,15.969479127275154,16.05233957506161,16.142221081374256,2026-05-12,50
2026-05-30,15.99646401403815,15.82238443433478,15.895215083347606,16.00460408611392,16.078722519903252,16.18770064374576,2026-05-12,50
2026-05-31,16.034858932489456,15.838479231033752,15.947124508176715,16.042223315031634,16.122429015785535,16.261971936013364,2026-05-12,50
2026-06-01,16.054659774645053,15.86690696762,15.973393472529462,16.053313017785236,16.117653025581642,16.297959737167687,2026-05-12,50
2026-06-02,16.089948171748503,15.938426265467262,16.010848280271748,16.088044752942423,16.155044363714104,16.256319660859916,2026-05-12,50
2026-06-03,16.11000351728395,15.967026005713661,16.01635567027224,16.083078614659335,16.170263403570882,16.335866538291018,2026-05-12,50
2026-06-04,16.134709010734824,15.967436376067768,16.033659867100916,16.111848392642283,16.204826013786604,16.374943453600586,2026-05-12,50
2026-06-05,16.14840072847952,15.965750623578904,16.049729257465504,16.142908688665525,16.235924625490725,16.393924169604993,2026-05-12,50
2026-06-06,16.16522184161404,15.993434004138226,16.086012496392385,16.159044724403078,16.24389276796217,16.43082718245961,2026-05-12,50
2026-06-07,16.17786988922002,15.997401140413693,16.077369715323478,16.17438824657353,16.24251044671806,16.43566421246388,2026-05-12,50
2026-06-08,16.186561798321186,16.034191152803725,16.09111229479129,16.184812532717885,16.267026993820004,16.38867243439599,2026-05-12,50
2026-06-09,16.2044286504075,16.034789864731888,16.11634353476109,16.204387203159346,16.29249281548192,16.43294916912071,2026-05-12,50
2026-06-10,16.198964163921943,16.022013576042905,16.103602990032964,16.19315605358772,16.29819618381277,16.378587765382974,2026-05-12,50
2026-06-11,16.216003601078977,16.01509120741875,16.12354418548965,16.209783102377145,16.302477977770238,16.407015093016483,2026-05-12,50
2026-06-12,16.233704052193872,16.04948394653503,16.109370671082022,16.225029404381978,16.337132710705152,16.44056842378934,2026-05-12,50
2026-06-13,16.25066019000393,16.038692628124103,16.12199294481362,16.236089265790007,16.359220379228777,16.48331932738115,2026-05-12,50
2026-06-14,16.27331760429289,16.05004082910387,16.15664456044327,16.262118226383777,16.372698391791985,16.521143828865384,2026-05-12,50
2026-06-15,16.287648884153175,16.037018882225578,16.195701393601507,16.288275437581397,16.366923607605088,16.53167098150701,2026-05-12,50
2026-06-16,16.30483253448179,16.092969226308096,16.213269603626316,16.311161349351533,16.385156197704283,16.50070496378081,2026-05-12,50
2026-06-17,16.31335717663049,16.082426452802377,16.228803227591147,16.314331655058254,16.432776139528634,16.51152168850108,2026-05-12,50
2026-06-18,16.331008083378187,16.076963834938383,16.235178945763657,16.34864100815422,16.42733578106057,16.49619430480711,2026-05-12,50
2026-06-19,16.34979589141272,16.118195410374955,16.292225480491762,16.36813355953505,16.434564833444227,16.520791738819174,2026-05-12,50
2026-06-20,16.374392730513037,16.140704672242062,16.287832994388015,16.39373146589546,16.475444190375537,16.539053442501476,2026-05-12,50
2026-06-21,16.394292817589655,16.151943639114176,16.312202836943115,16.404255480809464,16.50041324764882,16.580484934737118,2026-05-12,50
2026-06-22,16.41618189096282,16.213041971909632,16.326032172042034,16.446771047960368,16.51104902316845,16.656131433681193,2026-05-12,50
2026-06-23,16.43686033752725,16.2225099668374,16.33688677508553,16.41514181649204,16.526586143674535,16.708408809318225,2026-05-12,50
2026-06-24,16.454877851585913,16.253430644659936,16.360640239334497,16.41115291819791,16.543707987979836,16.71109598287193,2026-05-12,50
2026-06-25,16.479702460784015,16.312586192458003,16.37740855511925,16.471323110283063,16.56711693640321,16.722606717961856,2026-05-12,50
