date,t2m_mean,t2m_p5,t2m_p25,t2m_p50,t2m_p75,t2m_p95,init_date,n_members
2026-05-13,15.713435184869901,15.644650700233763,15.68297264120699,15.708913530498194,15.744846693257571,15.787831583464287,2026-05-13,50
2026-05-14,15.686728936796932,15.619622509668869,15.657747148060022,15.68329289124872,15.712320792274282,15.765545343736237,2026-05-13,50
2026-05-15,15.683183368744723,15.616414504045926,15.649929445808578,15.675392401817062,15.703073290178736,15.781978089634904,2026-05-13,50
2026-05-16,15.679302151476731,15.595596882962564,15.623401197576653,15.679640980823244,15.718804860405797,15.75801437493544,2026-05-13,50
2026-05-17,15.681618261312092,15.57813799218963,15.626594115767274,15.68361801617064,15.722664807202985,15.775304221373347,2026-05-13,50
2026-05-18,15.665661839038954,15.525807547230539,15.626734540454088,15.667175263259352,15.706610811119896,15.788476846003414,2026-05-13,50
2026-05-19,15.672311898719606,15.547174034496022,15.62469164148892,15.680126481738283,15.713375818356292,15.806949176811095,2026-05-13,50
2026-05-20,15.690924240639177,15.564167155860304,15.637401958334237,15.678764982956666,15.753540195318216,15.847562896512729,2026-05-13,50
2026-05-21,15.713002478729974,15.566801444523275,15.62678328278271,15.704145597696325,15.779742889436498,15.895543777279345,2026-05-13,50
2026-05-22,15.707920086536154,15.525605493075808,15.607176814208199,15.694328593624338,15.800210947268194,15.898015565362247,2026-05-13,50
2026-05-23,15.699253291687821,15.524671214905013,15.609252549364397,15.699061382929848,15.755921641654833,15.904501328931381,2026-05-13,50
2026-05-24,15.709330378771485,15.526394266065056,15.634822291060557,15.689665707568853,15.767912914110061,15.94676264911113,2026-05-13,50
2026-05-25,15.750857806538209,15.59469329265643,15.680527861229766,15.746917172222048,15.814976563319613,15.944138263301618,2026-05-13,50
2026-05-26,15.797764754058399,15.627422045777498,15.70793025965562,15.794859170504939,15.87940166367023,15.97994321196808,2026-05-13,50
2026-05-27,15.837215792642242,15.642188643302893,15.736306352610754,15.840352511429007,15.93087645663327,16.03201831620107,2026-05-13,50
2026-05-28,15.882803836338425,15.656266201719001,15.791985281924642,15.886093512861217,15.980786060153235,16.064534854745805,2026-05-13,50
2026-05-29,15.936795473517883,15.742105248541801,15.845212773214767,15.955571571315375,16.022037740264295,16.113755977656954,2026-05-13,50
2026-05-30,15.976661526425321,15.817407091880382,15.90995317371114,15.97146184249572,16.048735532402116,16.122932436964955,2026-05-13,50
2026-05-31,16.00306203797314,15.833170720309646,15.926096821694665,15.992634903189407,16.09538913152643,16.193529281452367,2026-05-13,50
2026-06-01,16.02190901043705,15.834828740845673,15.928727930576432,16.02271142969854,16.096801935002187,16.21771492596582,2026-05-13,50
2026-06-02,16.033203901921564,15.83756574255038,15.928646200101229,16.052238609610132,16.123874408461432,16.227655358303277,2026-05-13,50
2026-06-03,16.06074184150995,15.857430752748451,15.963168803651055,16.046704153201624,16.14910038055709,16.272934862282852,2026-05-13,50
2026-06-04,16.087499612113092,15.881965554186806,15.975311710808054,16.0871552790622,16.190792820835743,16.293598020898504,2026-05-13,50
2026-06-05,16.119090183054556,15.895760370795143,16.027597902288885,16.15025691350418,16.221516924652718,16.354100380726276,2026-05-13,50
2026-06-06,16.13423635994062,15.889486895814489,16.0267155765216,16.158448106300934,16.241543440961404,16.36966059292241,2026-05-13,50
2026-06-07,16.16312659208381,15.933062782928225,16.057860728205796,16.147767112694122,16.2608973655652,16.42329885618202,2026-05-13,50
2026-06-08,16.173305580713237,15.943068209739815,16.098080595579518,16.155581061162486,16.26083718544591,16.398591920607153,2026-05-13,50
2026-06-09,16.200419884602844,16.00060009741137,16.13991533809685,16.18555997927581,16.26625193478181,16.42000621226948,2026-05-13,50
2026-06-10,16.203437160553914,15.997320416329332,16.084440986890606,16.20526623860351,16.28403256920794,16.396995555052115,2026-05-13,50
2026-06-11,16.226412014127714,16.01194658562342,16.15743284925156,16.231343615956135,16.301123860834323,16.40910191958818,2026-05-13,50
2026-06-12,16.250018265497168,16.03630589942787,16.187454858806234,16.241087823728908,16.331824345837745,16.467435328531483,2026-05-13,50
2026-06-13,16.263648999149815,16.07030657580525,16.17188986449021,16.262200651842626,16.350262752670176,16.48875085703753,2026-05-13,50
2026-06-14,16.29494287623585,16.102554350691825,16.215272844848204,16.26317819222981,16.374846695282947,16.54964694469317,2026-05-13,50
2026-06-15,16.311958052976074,16.070799805029417,16.19932075655511,16.31130252448951,16.384391032718916,16.600312696949672,2026-05-13,50
2026-06-16,16.336441557513858,16.0619016117253,16.21756245939318,16.347722577048216,16.4352012444952,16.59102482344653,2026-05-13,50
2026-06-17,16.34880874105387,16.070565291030103,16.24818265422912,16.37531224848668,16.457822124615344,16.5846162511506,2026-05-13,50
2026-06-18,16.366560731071758,16.101839070912252,16.261797098090636,16.382681034417338,16.495812736873503,16.594499678476133,2026-05-13,50
2026-06-19,16.38987314230473,16.107579835769585,16.27421118406253,16.39932507605699,16.500463284527523,16.637862381774074,2026-05-13,50
2026-06-20,16.411356031781253,16.157283551888913,16.287953100574974,16.427212201881567,16.5382616105126,16.697646914125706,2026-05-13,50
2026-06-21,16.410350732791454,16.17362039056245,16.286571974711403,16.400434068996667,16.51053697060252,16.668611220545717,2026-05-13,50
2026-06-22,16.435406879299872,16.217342317972324,16.35667028075042,16.4312667391605,16.52110923142935,16.651504435086743,2026-05-13,50
2026-06-23,16.45986785047945,16.245141015691683,16.37449108483178,16.463124820329803,16.55928079090805,16.65384802883304,2026-05-13,50
2026-06-24,16.47904709810734,16.282422675051883,16.356764604824434,16.46971797379753,16.595064451807357,16.707637785586446,2026-05-13,50
2026-06-25,16.49448135344465,16.283334757320716,16.384473652466582,16.469221869378387,16.610294034579734,16.745592543572737,2026-05-13,50
2026-06-26,16.51198943661582,16.279162292919267,16.411150404775576,16.510112630063784,16.612691713182492,16.70726706147997,2026-05-13,50
