date,t2m_mean,t2m_p5,t2m_p25,t2m_p50,t2m_p75,t2m_p95,init_date,n_members
2026-06-17,16.390905147675834,16.317436779217374,16.367820033311496,16.391729784496157,16.42545296342841,16.45837031354413,2026-06-17,50
2026-06-18,16.35277903110987,16.26089630602896,16.31807091558383,16.359948024669638,16.3856319222929,16.435803671332526,2026-06-17,50
2026-06-19,16.300839408229415,16.218108836077626,16.276170636529464,16.30290308945402,16.332462533350316,16.38325874106566,2026-06-17,50
2026-06-20,16.333718836678802,16.220602853181134,16.304153134347246,16.343212430983932,16.37443634762184,16.40289494187762,2026-06-17,50
2026-06-21,16.387658251598225,16.27471680162354,16.328953567618882,16.393737735059034,16.44187587258068,16.49002902297557,2026-06-17,50
2026-06-22,16.402377510370965,16.26066927041762,16.371863085919443,16.407642399472703,16.452026535407995,16.503371767817413,2026-06-17,50
2026-06-23,16.42045608320023,16.270901895543695,16.38275914007301,16.42490954433211,16.47562745800463,16.53132491528102,2026-06-17,50
2026-06-24,16.470998709822695,16.297933391954434,16.414065299037404,16.483523213857687,16.540326021015634,16.62890498508098,2026-06-17,50
2026-06-25,16.504574927274035,16.31851021495649,16.455856479724304,16.503244149060357,16.565605646239675,16.68447250470928,2026-06-17,50
2026-06-26,16.525144637357055,16.31360521836144,16.441232792125664,16.555655040703517,16.59652512558201,16.69295154024892,2026-06-17,50
2026-06-27,16.547800136622143,16.340827649197422,16.46762119016943,16.5663929015983,16.63819647298225,16.739393408222224,2026-06-17,50
2026-06-28,16.57623825813369,16.314388350149834,16.519106486834836,16.585317615210183,16.692554534250878,16.800810390741795,2026-06-17,50
2026-06-29,16.593093888378853,16.36980317203406,16.49876287873914,16.57727156960115,16.724719258146216,16.827548222830696,2026-06-17,50
2026-06-30,16.615322856610305,16.381297542886696,16.506050129729314,16.643280589247947,16.68666714764321,16.825276796371945,2026-06-17,50
2026-07-01,16.61745048875218,16.396725099525206,16.50083522042983,16.631870644922962,16.708505757129135,16.813548478113812,2026-06-17,50
2026-07-02,16.61832317664366,16.40016080290208,16.511816899579568,16.628982859861374,16.72083003910127,16.80316016594716,2026-06-17,50
2026-07-03,16.616462296043156,16.3607757651477,16.52605557958061,16.648858296832792,16.696706558897475,16.785709442715724,2026-06-17,50
2026-07-04,16.613506021619568,16.352126794874355,16.539724977530017,16.631833454122827,16.70931021436079,16.79203958599129,2026-06-17,50
2026-07-05,16.61307184546327,16.401218193018543,16.499892968191777,16.66119838507199,16.69363580252144,16.79629059866226,2026-06-17,50
2026-07-06,16.63130500638014,16.453467349600174,16.5376058508178,16.621233062710836,16.71343382314186,16.83396466923824,2026-06-17,50
2026-07-07,16.648065396450516,16.505601854603757,16.56700646057596,16.6476965656628,16.721852793199947,16.843827079701747,2026-06-17,50
2026-07-08,16.661578397634244,16.54370668248649,16.578585299841215,16.654510166677724,16.71320858312321,16.831324055821018,2026-06-17,50
2026-07-09,16.673461057471453,16.470371167576666,16.587082996805595,16.6607993523056,16.775772435350856,16.864932482072074,2026-06-17,50
2026-07-10,16.67907448344526,16.490640022318566,16.57840012536952,16.68091067486817,16.77734608348763,16.878761867251434,2026-06-17,50
2026-07-11,16.69300702314351,16.485992789884683,16.60074147224779,16.68471015913471,16.782430620463536,16.900390199958405,2026-06-17,50
2026-07-12,16.703173792681433,16.48002198790646,16.59396990141822,16.69143900227501,16.788289066046403,16.939724759837578,2026-06-17,50
2026-07-13,16.69675985686042,16.495269443171384,16.565961169178653,16.704342129562242,16.795848063966545,16.917796172971492,2026-06-17,50
2026-07-14,16.69947576107526,16.478274036100014,16.596002055112375,16.679962855796113,16.813058407523634,16.93125957113741,2026-06-17,50
2026-07-15,16.700073586488042,16.479613568355234,16.582495611113078,16.70284403227622,16.80095460622703,16.90678970317715,2026-06-17,50
2026-07-16,16.706625677174035,16.50129288958444,16.615969461690995,16.70417365085087,16.80660147017047,16.965424867660158,2026-06-17,50
2026-07-17,16.734307454980343,16.54848892260427,16.633268818226068,16.725487453475232,16.8343517627115,17.008844757687807,2026-06-17,50
2026-07-18,16.755140329680422,16.55530309564,16.651179941707134,16.736478426292692,16.839037359883736,17.003295551516295,2026-06-17,50
2026-07-19,16.76744689461689,16.56214385046361,16.662410363078777,16.73958934800143,16.857116423740507,17.03123341115588,2026-06-17,50
2026-07-20,16.770495247707153,16.503582818660092,16.68873870967964,16.775069486501195,16.831968643587068,17.021797257740097,2026-06-17,50
2026-07-21,16.793933564685204,16.57425145364686,16.711409803615876,16.790366919632362,16.861352025387053,17.087953515817148,2026-06-17,50
2026-07-22,16.803576985071672,16.559731198785673,16.691565732180266,16.783489400066195,16.916205216522467,17.086489298670767,2026-06-17,50
2026-07-23,16.796860768221332,16.582509747020726,16.713532444770703,16.77505177237987,16.867282028507745,17.107674890668367,2026-06-17,50
2026-07-24,16.80003206737091,16.60058963726873,16.708057051978216,16.7952324679393,16.86124666752041,17.061099129889595,2026-06-17,50
2026-07-25,16.813439133340015,16.62156133822925,16.747813091752885,16.820588740625418,16.85653467376482,17.02492730532913,2026-06-17,50
2026-07-26,16.82040809187177,16.66100839208934,16.753963970909926,16.825802698885504,16.8686278439702,17.000004937461764,2026-06-17,50
2026-07-27,16.813797012355952,16.62709196757325,16.7644314811657,16.81222164503776,16.880599812111495,16.963906580738854,2026-06-17,50
2026-07-28,16.80047377959419,16.623216039110837,16.70886639970699,16.81748615245936,16.88070693188594,16.962362511985553,2026-06-17,50
2026-07-29,16.786862415230612,16.60757591314027,16.694942174723263,16.802526668602884,16.85497653462796,16.968518047855092,2026-06-17,50
2026-07-30,16.78312080953391,16.595121926571366,16.686587958800395,16.79287940471609,16.887330242740553,16.992046506759642,2026-06-17,50
2026-07-31,16.78876891320989,16.593039125512647,16.65998242450712,16.77460995713669,16.903104781017326,16.974004966227586,2026-06-17,50
