date,member01,member02,member03,member04,member05,member06,member07,member08,member09,member10,member11,member12,member13,member14,member15,member16,member17,member18,member19,member20,member21,member22,member23,member24,member25,member26,member27,member28,member29,member30,member31,member32,member33,member34,member35,member36,member37,member38,member39,member40,member41,member42,member43,member44,member45,member46,member47,member48,member49,member50,init_date,n_gridpoints
2026-08-24,16.6977,16.7332,16.877,16.7724,16.8256,16.7738,16.735,16.7899,16.741,16.764,16.8166,16.7932,16.7653,16.7527,16.7365,16.7948,16.8341,16.7923,16.7803,16.7433,16.7581,16.7706,16.7857,16.8224,16.7845,16.7968,16.7574,16.7999,16.7197,16.7668,16.7586,16.7428,16.838,16.844,16.7745,16.7634,16.8143,16.7905,16.687,16.8226,16.7875,16.7513,16.7458,16.8125,16.715,16.6881,16.7431,16.7789,16.6917,16.7695,2026-08-24,432
2026-08-25,16.7174,16.7506,16.9174,16.8258,16.8809,16.7932,16.777,16.8062,16.7859,16.8331,16.8717,16.8092,16.8134,16.806,16.7616,16.8978,16.8349,16.8883,16.8311,16.7735,16.7448,16.8349,16.8396,16.7932,16.8307,16.8217,16.7678,16.8427,16.718,16.8047,16.8055,16.7844,16.8783,16.862,16.8592,16.8059,16.8679,16.8506,16.7422,16.8315,16.8051,16.8009,16.804,16.8631,16.7399,16.6943,16.7728,16.83,16.7491,16.7814,2026-08-24,432
2026-08-26,16.6895,16.7104,16.9427,16.8002,16.8135,16.7918,16.7554,16.7835,16.7595,16.7714,16.8559,16.8164,16.7844,16.8093,16.7995,16.863,16.7847,16.8512,16.8036,16.7198,16.7931,16.8259,16.8382,16.7909,16.8113,16.7967,16.8022,16.8525,16.6953,16.8172,16.8275,16.7993,16.8649,16.8013,16.88,16.8076,16.8559,16.8464,16.7172,16.7998,16.8341,16.7703,16.7742,16.8979,16.701,16.6433,16.7687,16.8723,16.6844,16.7547,2026-08-24,432
2026-08-27,16.5817,16.5792,16.8083,16.7025,16.6722,16.6627,16.6135,16.6279,16.6469,16.6801,16.7619,16.6791,16.6394,16.7392,16.6665,16.761,16.6983,16.689,16.6584,16.6343,16.6066,16.7358,16.7281,16.6474,16.6694,16.6878,16.7128,16.665,16.5705,16.6963,16.6785,16.6296,16.7896,16.7009,16.6922,16.7301,16.7219,16.6413,16.5931,16.7346,16.7517,16.6418,16.6408,16.7158,16.6256,16.6323,16.6594,16.804,16.5378,16.6525,2026-08-24,432
2026-08-28,16.5099,16.5053,16.7162,16.5708,16.6595,16.5576,16.6496,16.588,16.5733,16.6194,16.6517,16.6674,16.5424,16.626,16.496,16.621,16.6125,16.6012,16.6144,16.5041,16.6009,16.6793,16.5634,16.6569,16.6287,16.5781,16.6065,16.5795,16.5009,16.6133,16.6425,16.5277,16.7749,16.5923,16.627,16.6033,16.6794,16.5644,16.4381,16.6085,16.6669,16.5701,16.5558,16.5513,16.5652,16.4873,16.522,16.6713,16.446,16.5649,2026-08-24,432
2026-08-29,16.474,16.4522,16.7067,16.5416,16.6275,16.5013,16.5554,16.5939,16.5439,16.5756,16.5916,16.703,16.5117,16.6462,16.4529,16.5546,16.6152,16.6521,16.5423,16.4843,16.4806,16.6201,16.4754,16.5819,16.6477,16.4676,16.5755,16.5044,16.4188,16.6387,16.6104,16.4782,16.6786,16.6297,16.6209,16.5602,16.6233,16.4471,16.3729,16.6103,16.5482,16.5029,16.5199,16.5614,16.5173,16.4698,16.4737,16.6346,16.3962,16.4723,2026-08-24,432
2026-08-30,16.3479,16.4041,16.5194,16.5506,16.4733,16.4321,16.4571,16.4763,16.5467,16.5484,16.5674,16.6017,16.506,16.5584,16.424,16.5162,16.5815,16.6268,16.5155,16.5057,16.3517,16.5668,16.5024,16.5051,16.7048,16.442,16.5207,16.478,16.3338,16.5528,16.5715,16.4787,16.5443,16.5127,16.5498,16.4825,16.5921,16.4149,16.358,16.5309,16.4717,16.4209,16.5366,16.5321,16.5445,16.4385,16.3948,16.4964,16.3686,16.4475,2026-08-24,432
2026-08-31,16.3618,16.3622,16.5471,16.4806,16.4421,16.5063,16.3937,16.4511,16.4655,16.5258,16.5495,16.4956,16.5648,16.4132,16.3728,16.5947,16.5425,16.5837,16.4971,16.4253,16.3174,16.4917,16.4716,16.4354,16.6849,16.4051,16.4575,16.4965,16.2748,16.5067,16.4909,16.4969,16.434,16.4475,16.617,16.4754,16.5294,16.3773,16.3067,16.501,16.4935,16.3884,16.5717,16.4892,16.4507,16.392,16.4188,16.4677,16.3953,16.4343,2026-08-24,432
2026-09-01,16.3689,16.4261,16.5542,16.4435,16.4407,16.5571,16.4596,16.4077,16.4371,16.5403,16.4929,16.4927,16.4936,16.3919,16.3586,16.5324,16.4426,16.5903,16.4687,16.4511,16.2966,16.5234,16.5374,16.3305,16.5958,16.3981,16.4194,16.4785,16.2309,16.4726,16.4005,16.4927,16.4312,16.5246,16.6242,16.4663,16.4174,16.375,16.1462,16.5414,16.5306,16.4734,16.4416,16.4761,16.4091,16.4761,16.4663,16.4259,16.4162,16.42,2026-08-24,432
2026-09-02,16.3237,16.4885,16.5588,16.4459,16.3227,16.5258,16.4945,16.4036,16.4299,16.4683,16.4021,16.4552,16.444,16.333,16.3939,16.4533,16.3891,16.5463,16.345,16.4486,16.3253,16.4861,16.4693,16.3176,16.5542,16.4779,16.4477,16.4409,16.206,16.358,16.3117,16.5765,16.3128,16.4703,16.6129,16.3914,16.3259,16.4065,16.135,16.4853,16.5815,16.4693,16.4907,16.5276,16.3435,16.5399,16.2941,16.3796,16.3829,16.4058,2026-08-24,432
2026-09-03,16.3519,16.5789,16.4228,16.4106,16.3177,16.4519,16.4806,16.3475,16.4035,16.4572,16.4066,16.4479,16.5021,16.38,16.3522,16.4129,16.2959,16.5744,16.3051,16.4008,16.1945,16.5143,16.3618,16.1985,16.5608,16.558,16.372,16.4497,16.179,16.304,16.1912,16.4959,16.2148,16.4384,16.602,16.395,16.3085,16.3892,16.3084,16.4009,16.5816,16.5024,16.4945,16.5358,16.3119,16.4457,16.2139,16.3577,16.3074,16.4281,2026-08-24,432
2026-09-04,16.4532,16.5997,16.3821,16.3638,16.3986,16.3775,16.4119,16.3107,16.3696,16.4538,16.4552,16.3388,16.5306,16.3932,16.2692,16.4077,16.2358,16.4956,16.2862,16.3197,16.2229,16.515,16.4291,16.1314,16.5082,16.494,16.4186,16.4476,16.1391,16.3739,16.2581,16.4522,16.3521,16.3691,16.5621,16.3886,16.318,16.3919,16.3686,16.3694,16.4668,16.5071,16.3611,16.4375,16.2312,16.4487,16.1949,16.3923,16.3041,16.3519,2026-08-24,432
2026-09-05,16.4177,16.6458,16.3847,16.3205,16.4182,16.3079,16.4588,16.3161,16.3578,16.4305,16.3512,16.3875,16.5384,16.3495,16.2811,16.3804,16.2809,16.509,16.3918,16.2984,16.2154,16.6199,16.462,16.1767,16.4643,16.4816,16.5574,16.5008,16.1637,16.3892,16.2981,16.5073,16.355,16.365,16.6061,16.4156,16.2401,16.4473,16.3426,16.3682,16.4778,16.5544,16.345,16.3642,16.358,16.3936,16.3158,16.3896,16.3889,16.3753,2026-08-24,432
2026-09-06,16.3416,16.6024,16.3457,16.3758,16.3976,16.2666,16.5216,16.3439,16.3462,16.3799,16.2664,16.4546,16.3904,16.3109,16.2665,16.3527,16.3923,16.5399,16.3153,16.382,16.1613,16.5709,16.4058,16.2157,16.4116,16.4304,16.5401,16.4785,16.133,16.2926,16.303,16.4721,16.3194,16.295,16.5602,16.3707,16.1685,16.4393,16.2833,16.4159,16.4554,16.5392,16.3187,16.3798,16.35,16.2974,16.3309,16.3935,16.4005,16.3586,2026-08-24,432
