date,member01,member02,member03,member04,member05,member06,member07,member08,member09,member10,member11,member12,member13,member14,member15,member16,member17,member18,member19,member20,member21,member22,member23,member24,member25,member26,member27,member28,member29,member30,member31,member32,member33,member34,member35,member36,member37,member38,member39,member40,member41,member42,member43,member44,member45,member46,member47,member48,member49,member50,init_date,n_gridpoints
2026-08-20,16.8363,16.8107,16.823,16.8665,16.861,16.8538,16.8134,16.9091,16.7749,16.7375,16.7777,16.835,16.8809,16.8076,16.796,16.7669,16.8576,16.9255,16.7825,16.7855,16.8088,16.7117,16.8646,16.7828,16.8351,16.8025,16.8044,16.8089,16.8097,16.8716,16.7536,16.7832,16.8011,16.7177,16.7853,16.8434,16.7516,16.8523,16.8206,16.8457,16.8589,16.8618,16.7954,16.7967,16.7722,16.7743,16.8767,16.833,16.758,16.9081,2026-08-20,432
2026-08-21,16.7402,16.7017,16.7122,16.6883,16.7284,16.7298,16.7034,16.8063,16.6669,16.6195,16.6161,16.7254,16.7574,16.6941,16.7128,16.6969,16.7712,16.7913,16.6652,16.6618,16.639,16.6031,16.7258,16.6414,16.7057,16.7444,16.6835,16.6409,16.6814,16.7638,16.6398,16.6591,16.695,16.5726,16.6787,16.7272,16.6493,16.7523,16.6691,16.7039,16.7481,16.7601,16.6665,16.7072,16.6495,16.66,16.7088,16.7153,16.6933,16.7686,2026-08-20,432
2026-08-22,16.7217,16.7007,16.7208,16.6655,16.7131,16.7195,16.745,16.8356,16.6372,16.5915,16.6321,16.7273,16.7325,16.7438,16.7085,16.7322,16.7171,16.7746,16.6709,16.7156,16.6583,16.5883,16.7341,16.6404,16.7795,16.7342,16.7137,16.6942,16.6835,16.737,16.6777,16.6472,16.6717,16.6028,16.6593,16.7308,16.6437,16.7617,16.6655,16.7656,16.7382,16.7812,16.6278,16.731,16.6319,16.6935,16.7773,16.7459,16.7255,16.7544,2026-08-20,432
2026-08-23,16.6429,16.6647,16.6921,16.7114,16.674,16.7118,16.6842,16.7911,16.7176,16.6298,16.5938,16.7652,16.7054,16.6673,16.6577,16.7215,16.6699,16.7603,16.7056,16.696,16.7225,16.5764,16.703,16.6156,16.7726,16.7179,16.7221,16.7238,16.7578,16.7435,16.6868,16.6454,16.6372,16.6019,16.6428,16.6925,16.5663,16.7556,16.6606,16.7285,16.7004,16.7049,16.6265,16.725,16.5709,16.6652,16.8184,16.7668,16.7076,16.8011,2026-08-20,432
2026-08-24,16.6861,16.6859,16.6982,16.6606,16.7868,16.6644,16.666,16.8292,16.7451,16.714,16.6077,16.6852,16.7348,16.6532,16.7387,16.7267,16.6699,16.7667,16.6965,16.6457,16.733,16.5835,16.6285,16.6755,16.6614,16.6598,16.6432,16.7362,16.7264,16.7562,16.6621,16.6299,16.6971,16.6131,16.5813,16.6893,16.6131,16.8211,16.6226,16.7095,16.7439,16.7379,16.6668,16.6921,16.5029,16.6639,16.7863,16.6763,16.6278,16.822,2026-08-20,432
2026-08-25,16.7138,16.7037,16.7844,16.6134,16.8566,16.6821,16.7444,16.8356,16.7118,16.734,16.537,16.7577,16.7137,16.7166,16.7437,16.7703,16.6948,16.7646,16.7141,16.7164,16.738,16.535,16.635,16.6419,16.647,16.6361,16.774,16.782,16.6818,16.7732,16.6747,16.6915,16.6954,16.5988,16.581,16.7656,16.6319,16.9057,16.6568,16.7564,16.7775,16.7499,16.6473,16.6892,16.552,16.6513,16.7681,16.6708,16.6641,16.8964,2026-08-20,432
2026-08-26,16.7016,16.6217,16.7538,16.542,16.8361,16.7213,16.7433,16.8547,16.6726,16.7451,16.5294,16.6944,16.78,16.6072,16.709,16.672,16.7168,16.7584,16.6364,16.7081,16.6889,16.4968,16.576,16.6229,16.7591,16.6425,16.8077,16.7689,16.6765,16.8095,16.6785,16.6739,16.6074,16.4848,16.581,16.8146,16.6603,16.8757,16.6305,16.6815,16.7188,16.713,16.6918,16.7291,16.6038,16.669,16.728,16.656,16.5915,16.8834,2026-08-20,432
2026-08-27,16.6069,16.5976,16.7465,16.5139,16.7774,16.637,16.713,16.8764,16.5903,16.692,16.477,16.6176,16.7409,16.5254,16.6645,16.6189,16.7384,16.6905,16.5991,16.6692,16.5964,16.5129,16.5852,16.5548,16.6885,16.7122,16.6564,16.7794,16.6188,16.7203,16.6202,16.6536,16.6578,16.4516,16.5169,16.776,16.5584,16.8724,16.651,16.7069,16.6454,16.6568,16.676,16.69,16.5612,16.6547,16.7738,16.7684,16.5063,16.8556,2026-08-20,432
2026-08-28,16.508,16.5128,16.6722,16.5319,16.7495,16.5702,16.6686,16.8522,16.54,16.5556,16.4566,16.5957,16.7124,16.5714,16.637,16.6054,16.747,16.5934,16.5359,16.5266,16.6409,16.4327,16.584,16.4765,16.6162,16.6704,16.6081,16.7409,16.5729,16.6222,16.5986,16.5467,16.7162,16.4722,16.6322,16.6781,16.5602,16.8239,16.6543,16.5625,16.6988,16.7031,16.6935,16.6812,16.528,16.586,16.7949,16.7558,16.4426,16.7764,2026-08-20,432
2026-08-29,16.5404,16.5502,16.6616,16.5252,16.754,16.4794,16.5269,16.7234,16.5272,16.4722,16.4592,16.5216,16.6709,16.5675,16.5467,16.6517,16.6302,16.5983,16.5065,16.4291,16.5338,16.4092,16.5357,16.4468,16.609,16.6549,16.5306,16.6106,16.479,16.5869,16.5045,16.5311,16.5568,16.518,16.637,16.6565,16.5473,16.7455,16.5675,16.5055,16.6014,16.6642,16.6383,16.5877,16.5256,16.5963,16.7805,16.7818,16.5426,16.6759,2026-08-20,432
