date,t2m_mean,t2m_p5,t2m_p25,t2m_p50,t2m_p75,t2m_p95,init_date,n_members
2026-09-14,16.19446487958169,16.126022642985248,16.164212691605453,16.19763406001561,16.224327287690656,16.266924699914416,2026-09-14,50
2026-09-15,16.06645057748862,15.984851384165099,16.02908862462158,16.06310767340952,16.108880113893512,16.14439382299784,2026-09-14,50
2026-09-16,16.01911305302968,15.93046998661862,15.98120806041207,16.025332727714755,16.05471855341301,16.106085437796207,2026-09-14,50
2026-09-17,16.037255795424336,15.941540298996356,15.996722934045778,16.036972708216283,16.083173087705315,16.138739843797193,2026-09-14,50
2026-09-18,15.957763716869056,15.871082625485837,15.916576049806128,15.947919823322872,16.005990346724474,16.072792500780857,2026-09-14,50
2026-09-19,15.892713563636905,15.796786307646226,15.850250928014898,15.893396819559854,15.935774294899822,15.995650388660788,2026-09-14,50
2026-09-20,15.908270026743335,15.800816605593926,15.845602815836667,15.89488387174747,15.964040521489846,16.065940425875883,2026-09-14,50
2026-09-21,15.90459357466493,15.770553712507162,15.85066487926741,15.89458983056884,15.947137774301677,16.047873449296713,2026-09-14,50
2026-09-22,15.849755201902632,15.726608685659134,15.800435839217176,15.858056921330473,15.916470319554175,15.949851641312843,2026-09-14,50
2026-09-23,15.793594016595957,15.667639511698829,15.723998803070439,15.788361362921613,15.87074647430796,15.933444088406581,2026-09-14,50
2026-09-24,15.793718274884968,15.641849069796434,15.719310915291558,15.774385593552989,15.867518773512703,15.959313903666569,2026-09-14,50
2026-09-25,15.776998969050558,15.61126911031434,15.719295908803375,15.755056355441099,15.854270309108298,15.965074432264123,2026-09-14,50
2026-09-26,15.746632264160096,15.60108025077199,15.670707709507074,15.720919741808284,15.833045294016427,15.906463111866687,2026-09-14,50
2026-09-27,15.733014820726307,15.548833995766277,15.644274817738612,15.72210993165728,15.80093529942992,15.914774556874631,2026-09-14,50
2026-09-28,15.725786344190494,15.518524373417007,15.65585247587843,15.715808415424595,15.783619934291274,15.928606809570548,2026-09-14,50
2026-09-29,15.697365337849387,15.438047107414407,15.614239248550914,15.702162568224445,15.781022964500156,15.926634123674452,2026-09-14,50
2026-09-30,15.69256480930539,15.44081961704999,15.598126572126393,15.728769307759354,15.775796165197367,15.900057370392616,2026-09-14,50
2026-10-01,15.665741670293201,15.431744261173037,15.558178023574806,15.68741483279258,15.773557851432095,15.887185102761602,2026-09-14,50
2026-10-02,15.63646372582388,15.394704694670887,15.541079209924577,15.666315894447825,15.747011166399666,15.84144699001052,2026-09-14,50
2026-10-03,15.625158420540563,15.379581614758454,15.52661399943572,15.66370512348557,15.70411824902534,15.81512136023362,2026-09-14,50
2026-10-04,15.610071187740594,15.358014895049795,15.518102428665268,15.642247317808437,15.69651921463454,15.811573055784491,2026-09-14,50
2026-10-05,15.591589190569739,15.32925984827125,15.505574710333507,15.631356794952612,15.687193213457569,15.764426903112668,2026-09-14,50
2026-10-06,15.566567768929001,15.331388684222729,15.476048016943595,15.587241811229983,15.673814166388361,15.733618509881122,2026-09-14,50
2026-10-07,15.544880571587118,15.336054408216338,15.435771489380024,15.531728834991668,15.6526842724756,15.737803640944824,2026-09-14,50
2026-10-08,15.509006852373423,15.301558112859647,15.410878624605466,15.508171960156353,15.628530064528556,15.699318078756837,2026-09-14,50
2026-10-09,15.480232872611186,15.254448804318168,15.39501723240044,15.487516833321168,15.543060375354106,15.734920295346774,2026-09-14,50
2026-10-10,15.465921380115299,15.260262179191317,15.391347299481456,15.466992800886226,15.524238529401655,15.761095957431651,2026-09-14,50
2026-10-11,15.439325973793155,15.235520927529704,15.355524189819642,15.428113721378544,15.504081783413527,15.704926505825505,2026-09-14,50
2026-10-12,15.415830500057872,15.235344809358685,15.311683904753544,15.406545313025447,15.49260287423989,15.684022732977025,2026-09-14,50
2026-10-13,15.382530120648228,15.170348662110689,15.25922379639888,15.351374998559649,15.481678437186154,15.646671372707058,2026-09-14,50
2026-10-14,15.346228459123356,15.109180827554534,15.21731818530424,15.320852051951078,15.478724282483919,15.608697242917392,2026-09-14,50
2026-10-15,15.316131862783527,15.09552001587039,15.18943863542503,15.304461727101518,15.436967849221865,15.578665209070016,2026-09-14,50
2026-10-16,15.300144694135174,15.093372121325855,15.199061127392412,15.285818165924029,15.414058291438053,15.491517424489745,2026-09-14,50
2026-10-17,15.266147400520536,15.077924277441081,15.167010152973269,15.266853754820701,15.376454037626061,15.474406094240488,2026-09-14,50
2026-10-18,15.22370742916861,15.0253889367928,15.130132438757041,15.211494318016213,15.30459781179495,15.426595118105693,2026-09-14,50
2026-10-19,15.192236124183006,15.023098795383895,15.126759451329672,15.182121950692679,15.281144855101568,15.398110265805482,2026-09-14,50
2026-10-20,15.14924348055316,14.95416468800339,15.058228835341588,15.154007551230347,15.21496677024139,15.335828033659022,2026-09-14,50
2026-10-21,15.110667288837815,14.914387087454612,15.017934500173709,15.122756615278838,15.201810218962521,15.306651387493087,2026-09-14,50
2026-10-22,15.085053952323447,14.896608349747058,14.96552028890595,15.099330094043538,15.180274741476943,15.265743826229585,2026-09-14,50
2026-10-23,15.043063572422355,14.844234167992745,14.918743665010535,15.046435178177692,15.145993703730486,15.261614480403734,2026-09-14,50
2026-10-24,15.013803720239675,14.832082429785915,14.902530518060132,14.999915842380728,15.106736654014274,15.238666413320606,2026-09-14,50
