source,model,model_type,init_date,target_month,lead_months,nino34_anom,tropical_mean_anom,roni_anom,member_id,temporal_resolution,anomaly_base_period
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.0695,1.398,2.6715,ens_004,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.1112,1.4164,2.6948,ens_004,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.0583,1.4772,2.5811,ens_004,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9643,0.8682,2.096,ens_005,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.4782,0.998,2.4802,ens_005,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.7611,1.1062,2.6549,ens_005,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,3.9564,1.1327,2.8237,ens_005,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.1897,1.2712,2.9185,ens_005,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.0743,1.2384,2.8359,ens_005,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9318,0.8661,2.0658,ens_006,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.5256,1.0689,2.4567,ens_006,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.92,1.1153,2.8047,ens_006,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.1928,1.258,2.9348,ens_006,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.2098,1.3682,2.8417,ens_006,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.9735,1.4442,2.5293,ens_006,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9933,0.8573,2.136,ens_007,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.5644,0.9984,2.5661,ens_007,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.8655,1.1178,2.7476,ens_007,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.1064,1.2514,2.855,ens_007,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.186,1.3121,2.8739,ens_007,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.3768,1.3916,2.9853,ens_007,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.8742,0.8423,2.0318,ens_008,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.408,0.9851,2.4229,ens_008,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.7522,1.1136,2.6386,ens_008,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,3.804,1.1418,2.6622,ens_008,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,3.866,1.2573,2.6088,ens_008,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.9428,1.3478,2.595,ens_008,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,3.0096,0.8936,2.116,ens_009,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.6555,0.9954,2.6601,ens_009,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.901,1.1577,2.7433,ens_009,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.037,1.2091,2.8279,ens_009,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.197,1.2601,2.9369,ens_009,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.1371,1.3289,2.8082,ens_009,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.7828,0.8993,1.8836,ens_010,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.3607,1.0887,2.272,ens_010,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.7141,1.2535,2.4606,ens_010,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,3.887,1.2772,2.6098,ens_010,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.0792,1.3374,2.7419,ens_010,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.9483,1.3502,2.5981,ens_010,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.893,0.8608,2.0323,ens_011,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.5401,1.0619,2.4782,ens_011,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.8219,1.1348,2.6872,ens_011,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,3.9947,1.1943,2.8004,ens_011,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.0857,1.2472,2.8385,ens_011,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.0814,1.2843,2.7972,ens_011,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9804,0.8448,2.1356,ens_012,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.4746,1.0092,2.4654,ens_012,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.8534,1.1534,2.7,ens_012,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.1021,1.2507,2.8514,ens_012,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.2701,1.3765,2.8936,ens_012,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.3296,1.3947,2.9349,ens_012,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.8931,0.867,2.0261,ens_013,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.3396,1.0377,2.3019,ens_013,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.6722,1.1831,2.489,ens_013,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,3.7561,1.2398,2.5163,ens_013,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,3.944,1.3223,2.6218,ens_013,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.9758,1.3504,2.6254,ens_013,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9726,0.8576,2.115,ens_014,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.4947,0.9956,2.4991,ens_014,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.8871,1.1055,2.7816,ens_014,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,3.8273,1.1692,2.6581,ens_014,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,3.7435,1.2431,2.5004,ens_014,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.5076,1.2804,2.2273,ens_014,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.977,0.8618,2.1152,ens_015,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.4953,1.0398,2.4555,ens_015,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.8433,1.1951,2.6482,ens_015,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.0054,1.277,2.7284,ens_015,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,3.9635,1.2879,2.6755,ens_015,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.9092,1.2859,2.6233,ens_015,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9523,0.8635,2.0887,ens_016,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.4333,1.0158,2.4175,ens_016,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.9537,1.159,2.7947,ens_016,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.1197,1.2209,2.8988,ens_016,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.0395,1.243,2.7965,ens_016,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.9039,1.3249,2.5791,ens_016,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9357,0.8453,2.0904,ens_017,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.6857,0.978,2.7077,ens_017,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.9361,1.0576,2.8786,ens_017,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.2835,1.2349,3.0486,ens_017,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.3381,1.3065,3.0316,ens_017,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.3293,1.4302,2.8991,ens_017,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.8758,0.8393,2.0366,ens_018,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.4607,0.9433,2.5173,ens_018,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.7976,1.0888,2.7088,ens_018,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,3.7658,1.134,2.6318,ens_018,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,3.7226,1.2036,2.519,ens_018,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.6236,1.2945,2.3291,ens_018,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,3.0135,0.8844,2.1292,ens_019,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.5462,1.0215,2.5247,ens_019,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,4.1171,1.2433,2.8738,ens_019,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.0575,1.3162,2.7413,ens_019,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.2307,1.3931,2.8376,ens_019,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.177,1.5104,2.6666,ens_019,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9162,0.876,2.0402,ens_020,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.6857,1.0007,2.685,ens_020,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.9654,1.1327,2.8326,ens_020,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.0096,1.2046,2.805,ens_020,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.2053,1.2724,2.933,ens_020,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.0141,1.3934,2.6207,ens_020,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9194,0.8594,2.06,ens_021,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.4376,1.0302,2.4074,ens_021,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.8187,1.2316,2.587,ens_021,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,3.9622,1.3017,2.6605,ens_021,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,3.9986,1.3717,2.6269,ens_021,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.9635,1.4232,2.5404,ens_021,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.948,0.8605,2.0876,ens_022,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.5396,1.0689,2.4706,ens_022,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,4.001,1.1778,2.8232,ens_022,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.187,1.2497,2.9373,ens_022,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.376,1.3241,3.0519,ens_022,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.3437,1.401,2.9427,ens_022,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.8729,0.8304,2.0424,ens_023,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.4015,0.9403,2.4613,ens_023,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.7871,1.1067,2.6804,ens_023,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,3.8647,1.1799,2.6848,ens_023,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,3.8179,1.2195,2.5985,ens_023,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.4775,1.1759,2.3017,ens_023,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9321,0.9,2.0321,ens_024,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.3968,1.0452,2.3516,ens_024,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.7927,1.161,2.6317,ens_024,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.1403,1.2569,2.8835,ens_024,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.2011,1.3151,2.886,ens_024,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.3623,1.4529,2.9094,ens_024,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9832,0.8738,2.1094,ens_025,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.6386,1.0345,2.6041,ens_025,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,4.1368,1.2132,2.9236,ens_025,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.3216,1.3673,2.9543,ens_025,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.4002,1.4209,2.9794,ens_025,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.3368,1.4287,2.9081,ens_025,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.8861,0.8438,2.0423,ens_026,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.3814,0.9858,2.3956,ens_026,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.7499,1.0964,2.6535,ens_026,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,3.978,1.1971,2.7809,ens_026,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.1757,1.3155,2.8603,ens_026,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.9705,1.3409,2.6296,ens_026,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,3.0364,0.8745,2.1618,ens_027,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.7128,1.0359,2.6769,ens_027,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,4.1633,1.2223,2.9411,ens_027,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.2953,1.3722,2.923,ens_027,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.4654,1.3618,3.1036,ens_027,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.3645,1.4776,2.8869,ens_027,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.8282,0.8165,2.0118,ens_028,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.3775,0.938,2.4395,ens_028,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.8418,1.1339,2.7079,ens_028,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.0082,1.1481,2.8601,ens_028,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.0032,1.2837,2.7196,ens_028,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.5598,1.3966,2.1632,ens_028,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9769,0.9398,2.037,ens_029,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.6434,1.0636,2.5798,ens_029,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,4.0739,1.2152,2.8587,ens_029,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.2492,1.369,2.8802,ens_029,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.2222,1.4624,2.7598,ens_029,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.1626,1.5385,2.6241,ens_029,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.8535,0.8466,2.007,ens_030,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.4427,1.0375,2.4053,ens_030,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.8598,1.1546,2.7052,ens_030,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,3.9736,1.2533,2.7204,ens_030,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.0132,1.3378,2.6754,ens_030,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.9321,1.3345,2.5976,ens_030,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9474,0.884,2.0634,ens_031,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.4697,0.9982,2.4715,ens_031,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.9211,1.1066,2.8146,ens_031,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.0837,1.1908,2.8928,ens_031,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.1524,1.1866,2.9658,ens_031,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.8083,1.2233,2.5851,ens_031,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9411,0.8385,2.1026,ens_032,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.4425,1.038,2.4046,ens_032,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.8755,1.1895,2.6859,ens_032,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,3.9742,1.2201,2.7541,ens_032,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.142,1.2695,2.8725,ens_032,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.059,1.3013,2.7577,ens_032,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9513,0.8777,2.0736,ens_033,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.5261,1.0998,2.4263,ens_033,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.9283,1.2536,2.6747,ens_033,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.0635,1.3172,2.7463,ens_033,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.1169,1.3865,2.7304,ens_033,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.0592,1.4408,2.6183,ens_033,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9367,0.9237,2.013,ens_034,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.6661,1.1076,2.5585,ens_034,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,4.0021,1.2338,2.7683,ens_034,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.3425,1.3615,2.981,ens_034,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.5096,1.3992,3.1104,ens_034,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.3702,1.4176,2.9525,ens_034,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9402,0.867,2.0731,ens_035,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.6001,1.0116,2.5885,ens_035,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,4.1853,1.2069,2.9784,ens_035,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.2403,1.2714,2.9688,ens_035,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.1784,1.2728,2.9056,ens_035,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.2051,1.33,2.8751,ens_035,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9788,0.8426,2.1362,ens_036,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.4488,0.9878,2.461,ens_036,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.8613,1.1177,2.7437,ens_036,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.016,1.1537,2.8623,ens_036,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.1185,1.2754,2.8431,ens_036,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.1349,1.4564,2.6785,ens_036,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9914,0.8543,2.1371,ens_037,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.7103,1.0764,2.6339,ens_037,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.9941,1.1744,2.8197,ens_037,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,4.2053,1.2013,3.004,ens_037,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,4.2034,1.2109,2.9925,ens_037,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,4.1431,1.2884,2.8546,ens_037,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.8502,0.8675,1.9827,ens_038,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.2119,0.9354,2.2765,ens_038,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-10,2,3.3996,1.0302,2.3694,ens_038,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-11,3,3.5583,1.1062,2.4522,ens_038,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-12,4,3.6741,1.1988,2.4753,ens_038,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2027-01,5,3.6433,1.1771,2.4661,ens_038,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-08,0,2.9113,0.9126,1.9987,ens_039,monthly,1993-2016
C3S,ECMWF,dynamical,2026-08-01,2026-09,1,3.4853,1.0364,2.4489,ens_039,monthly,1993-2016
