source,model,model_type,init_date,target_month,lead_months,nino34_anom,member_id,temporal_resolution,anomaly_base_period
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.0965,ens_017,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.3598,ens_017,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.2722,ens_017,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.0166,ens_017,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3712,ens_018,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3076,ens_018,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.0816,ens_018,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.2324,ens_018,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.0112,ens_018,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.0683,ens_018,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3674,ens_019,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3661,ens_019,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,0.9992,ens_019,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.2214,ens_019,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,0.9496,ens_019,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.052,ens_019,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3779,ens_020,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.2283,ens_020,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.2424,ens_020,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.5074,ens_020,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.6588,ens_020,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.3172,ens_020,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3638,ens_021,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3692,ens_021,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.073,ens_021,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.6081,ens_021,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.6603,ens_021,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.5094,ens_021,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.379,ens_022,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3013,ens_022,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.1886,ens_022,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.309,ens_022,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.5544,ens_022,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.4539,ens_022,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3735,ens_023,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.1986,ens_023,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,0.6479,ens_023,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.17,ens_023,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.1861,ens_023,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.0636,ens_023,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3717,ens_024,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3051,ens_024,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.2136,ens_024,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.0835,ens_024,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,0.7798,ens_024,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,0.9726,ens_024,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3566,ens_025,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.4106,ens_025,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.4502,ens_025,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.6297,ens_025,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.6951,ens_025,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.5941,ens_025,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.4405,ens_026,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3322,ens_026,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.1188,ens_026,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.4161,ens_026,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.153,ens_026,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.0891,ens_026,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.4205,ens_027,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3158,ens_027,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,0.8627,ens_027,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.065,ens_027,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.0254,ens_027,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.0877,ens_027,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3874,ens_028,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.2778,ens_028,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.0706,ens_028,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.2663,ens_028,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.1534,ens_028,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.2047,ens_028,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3573,ens_029,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3707,ens_029,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.0317,ens_029,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.028,ens_029,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.0368,ens_029,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,0.8097,ens_029,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3058,ens_030,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3929,ens_030,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,0.9296,ens_030,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,0.8988,ens_030,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.2346,ens_030,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,0.8973,ens_030,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3852,ens_031,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.2443,ens_031,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.0569,ens_031,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.1524,ens_031,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.3649,ens_031,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.1064,ens_031,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.391,ens_032,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.2899,ens_032,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,0.9821,ens_032,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.4359,ens_032,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.3728,ens_032,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.0976,ens_032,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3479,ens_033,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.2453,ens_033,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.0803,ens_033,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.364,ens_033,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,0.997,ens_033,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,0.7425,ens_033,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3282,ens_034,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.2574,ens_034,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.2742,ens_034,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.2765,ens_034,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.0918,ens_034,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.149,ens_034,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3497,ens_035,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3044,ens_035,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.0914,ens_035,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.3604,ens_035,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.6386,ens_035,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.4697,ens_035,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3809,ens_036,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.4224,ens_036,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.346,ens_036,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.4821,ens_036,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.546,ens_036,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.4991,ens_036,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3385,ens_037,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3592,ens_037,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,0.8564,ens_037,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,0.9351,ens_037,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.0515,ens_037,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.0404,ens_037,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.381,ens_038,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.4256,ens_038,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.2016,ens_038,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.3487,ens_038,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.3232,ens_038,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.1848,ens_038,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.352,ens_039,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.2145,ens_039,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,0.8351,ens_039,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.0743,ens_039,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.0474,ens_039,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,0.737,ens_039,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3342,ens_040,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3442,ens_040,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.3443,ens_040,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.7393,ens_040,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.903,ens_040,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.5437,ens_040,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.371,ens_041,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.2891,ens_041,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.2682,ens_041,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.3629,ens_041,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.1771,ens_041,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,0.8254,ens_041,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3655,ens_042,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.4094,ens_042,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.1101,ens_042,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.8885,ens_042,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.6849,ens_042,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.5928,ens_042,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3535,ens_043,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3505,ens_043,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.0932,ens_043,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.3768,ens_043,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.0101,ens_043,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.0368,ens_043,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3607,ens_044,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.4041,ens_044,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.2908,ens_044,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.6083,ens_044,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.5108,ens_044,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.2621,ens_044,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.35,ens_045,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.2993,ens_045,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.0473,ens_045,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.0668,ens_045,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.0444,ens_045,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.0247,ens_045,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.4323,ens_046,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3257,ens_046,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,0.759,ens_046,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,0.9571,ens_046,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,0.9906,ens_046,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,0.882,ens_046,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.4233,ens_047,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.155,ens_047,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,0.7955,ens_047,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,0.5823,ens_047,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,0.1682,ens_047,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,0.3421,ens_047,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3821,ens_048,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3428,ens_048,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.2955,ens_048,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.7228,ens_048,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.6037,ens_048,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.0202,ens_048,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3427,ens_049,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.4235,ens_049,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.2592,ens_049,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.4401,ens_049,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,0.9886,ens_049,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,0.8862,ens_049,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-04,0,-0.3655,mean,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-05,1,0.3198,mean,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-06,2,1.0908,mean,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-07,3,1.2958,mean,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-08,4,1.2239,mean,monthly,1993-2016
C3S,DWD,dynamical,2026-04-01,2026-09,5,1.0904,mean,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.3195,ens_000,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.8195,ens_000,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,1.2715,ens_000,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.9495,ens_000,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,2.5074,ens_000,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,3.0318,ens_000,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.3615,ens_001,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.8194,ens_001,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,1.2288,ens_001,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.5967,ens_001,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,2.0919,ens_001,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,2.5264,ens_001,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.4196,ens_002,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.7649,ens_002,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,1.2108,ens_002,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.4506,ens_002,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,1.6498,ens_002,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,2.1104,ens_002,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.3224,ens_003,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.6397,ens_003,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,1.2328,ens_003,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.8158,ens_003,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,2.4118,ens_003,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,2.6774,ens_003,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.4452,ens_004,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.7492,ens_004,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,1.2375,ens_004,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.6717,ens_004,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,2.196,ens_004,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,2.7129,ens_004,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.3826,ens_005,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.7287,ens_005,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,1.1506,ens_005,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.6639,ens_005,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,1.9936,ens_005,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,2.5411,ens_005,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.42,ens_006,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.6712,ens_006,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,1.13,ens_006,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.6183,ens_006,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,1.9999,ens_006,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,2.5002,ens_006,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.2503,ens_007,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.7075,ens_007,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,1.1414,ens_007,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.797,ens_007,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,2.2377,ens_007,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,2.5962,ens_007,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.4423,ens_008,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.9525,ens_008,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,1.1706,ens_008,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.5537,ens_008,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,1.974,ens_008,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,2.2146,ens_008,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.3864,ens_009,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.6679,ens_009,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,0.9847,ens_009,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.4274,ens_009,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,1.6562,ens_009,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,1.961,ens_009,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.251,ens_010,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.7576,ens_010,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,1.1669,ens_010,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.3913,ens_010,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,1.8325,ens_010,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,2.4089,ens_010,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.2694,ens_011,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.6917,ens_011,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,0.9051,ens_011,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.2213,ens_011,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,1.612,ens_011,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,2.0489,ens_011,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.3564,ens_012,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.7228,ens_012,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,1.1682,ens_012,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.6945,ens_012,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,1.9015,ens_012,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,2.2032,ens_012,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.45,ens_013,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.5979,ens_013,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,1.1831,ens_013,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.5516,ens_013,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,1.9191,ens_013,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,2.2257,ens_013,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.3293,ens_014,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.5891,ens_014,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,1.0,ens_014,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-07,3,1.4603,ens_014,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-08,4,1.6665,ens_014,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-09,5,1.7609,ens_014,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-04,0,0.3502,ens_015,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-05,1,0.6978,ens_015,monthly,1993-2016
C3S,CMCC,dynamical,2026-04-01,2026-06,2,1.2167,ens_015,monthly,1993-2016
