year,month,global_mean,global_min,global_max,global_anomaly,africa_mean,africa_min,africa_max,africa_anomaly,antarctica_mean,antarctica_min,antarctica_max,antarctica_anomaly,asia_mean,asia_min,asia_max,asia_anomaly,europe_mean,europe_min,europe_max,europe_anomaly,north_america_mean,north_america_min,north_america_max,north_america_anomaly,oceania_mean,oceania_min,oceania_max,oceania_anomaly,south_america_mean,south_america_min,south_america_max,south_america_anomaly,usa_mean,usa_min,usa_max,usa_anomaly,china_mean,china_min,china_max,china_anomaly,india_mean,india_min,india_max,india_anomaly,australia_mean,australia_min,australia_max,australia_anomaly,eu_mean,eu_min,eu_max,eu_anomaly,russia_mean,russia_min,russia_max,russia_anomaly,brazil_mean,brazil_min,brazil_max,brazil_anomaly
1949,8,15.445724442346542,-68.146515,36.79294,-0.6661288595934458,23.451484669300367,2.8339539,36.79294,-0.8625516446320454,-25.901677470151483,-68.146515,1.7284851,-2.35199158766666,21.071963782981147,-7.7500305,36.767548,-0.665840301783394,18.139336047772613,0.6347351,34.939423,-1.021856244795437,19.334805308744595,-16.646515,33.38864,-0.5865584351616384,18.448300252035963,-5.34964,27.439423,-0.399802402093222,17.471242051951364,-17.441437,30.34372,-0.7927355821916926,22.890465753857743,8.3280945,33.38864,-0.4677860279100336,20.937544391665515,-7.7500305,34.921844,-0.3614401262005131,22.2198091124157,-7.7500305,33.51169,-0.95677492822524,17.073295303812948,2.1991882,25.990204,-0.176485932532902,17.63340154822242,2.4648132,32.18161,-1.1535061283538717,13.674484680702951,-2.8242493,34.921844,-0.3391066893037866,20.856134009532752,-17.441437,30.34372,-0.9702943235041844
1949,9,14.813036585486376,-62.25316,35.36209,-0.6333376223136522,23.30868684775061,7.328888,33.88748,-0.9998913110179366,-22.50547288475701,-62.25316,2.1159973,-0.0770245775158784,18.19796864741726,-13.772675,35.36209,-0.93340042048062,15.001480379166772,-2.4914246,28.147247,-0.2243946633973976,17.459405254640068,-22.04808,32.86209,-0.6693396463745351,19.3542441913501,-2.4289246,28.852325,-0.5056636322195232,18.1874106782783,-14.589081,32.865997,-0.7410414200624622,19.67491452552684,5.188263,32.86209,-0.9245177637605302,17.039568682520024,-13.772675,34.350372,-0.6879534459974863,21.56659318892301,-13.772675,35.31131,-0.667455086782148,18.71279823258497,3.7449036,28.852325,-0.6376338240545678,15.804778320599564,1.8152161,27.21756,0.4068727639048077,8.077887678846642,-10.395721,24.487091,-0.862937458755372,21.980630609714904,-14.589081,32.865997,-0.7921576655211737
1949,10,13.778679590984924,-58.89151,33.82138,-0.6679607091370627,22.890807725067656,4.561615,33.82138,-0.8199655915756487,-19.47767276943293,-58.89151,1.9307556,-0.8344813036551777,14.203544259871284,-21.592682,33.82138,-0.6972270234400675,9.435646661637556,-8.411041,23.762787,-0.8696486777732435,14.29799621599747,-34.551666,27.680756,-0.6557911110665469,20.647675849358528,1.3858337,32.698334,-0.3410912046990191,18.571802351423845,-13.772369,32.40146,-1.1097683581775186,15.561949051447783,-4.8387756,27.13974,-0.2600445882520237,12.328995559525993,-21.592682,29.698334,0.1396689739862218,19.67622423925004,-21.592682,31.126068,-0.2278651020345243,20.961586454078184,5.247162,32.698334,-0.4581994373146116,10.932134471417562,-6.627838,23.704193,-0.2543379515087203,0.8362371543179435,-18.389557,17.82724,-0.4635020892277762,22.34926809967029,-13.772369,32.40146,-1.2003831166644794
1949,11,12.716389356027843,-44.550476,33.211243,-0.6540648985943491,21.894193021125307,-1.6774292,31.658508,-0.5356800927750918,-12.87370712902629,-44.550476,3.2600708,-0.1946716984368883,8.4059961721134,-39.24774,30.933899,-1.3515960815544954,5.217566725085148,-13.917664,21.806946,0.1195153010542355,10.897866611613852,-34.195007,27.400696,-0.3719524088558383,21.527102206097258,3.090149,33.211243,-0.5388673100663048,19.395129000708145,-5.9450073,30.226868,-0.8674080206852786,11.154906916390944,-8.155945,25.351868,0.4855126239219629,4.607039777880561,-27.737976,27.199524,-0.9733707959053016,15.845259897269624,-27.737976,27.160461,-0.9563766519659412,22.45312812181019,6.949524,33.211243,-0.6582605656775087,7.29293525449286,-9.277039,21.806946,0.3901564288028138,-9.847726213210008,-39.24774,17.082336,-2.1760945635346163,22.639892847133687,-5.9450073,30.226868,-1.1782487416941478
1949,12,11.994893353310326,-46.69133,34.34189,-0.6706630619092238,20.864929877176955,-6.6444397,29.3497,-0.63554054206244,-8.016313437400237,-33.232346,4.8399353,0.4586704884548727,4.730948638273425,-46.69133,28.931732,-1.2326068688750969,1.4633692691068796,-19.658127,16.88095,-0.0306911442977522,7.239089318025437,-39.564377,27.802826,-1.1539061937967805,22.62682459067527,3.3692322,34.34189,-0.3765005075569476,20.04327151232785,-4.865143,30.681732,-0.923464001007229,6.260494087393905,-18.35344,23.851654,-0.3785005628605802,-1.621594040740194,-33.755783,26.502045,-1.7450732661255952,12.924621590203856,-29.994064,26.978607,-1.2473874583729945,24.02936581007052,6.9200134,34.34189,-0.2948087998487771,4.110675001589945,-13.253815,16.88095,0.3003361560690822,-15.307358568768365,-46.69133,12.035248,-1.825158281720558,23.47914420244072,-4.865143,30.681732,-0.7232403536660286
1950,1,11.531446628773487,-47.093338,34.600006,-0.9102888605717788,20.452188135782823,-12.3785095,30.37149,-1.0060380794427353,-8.260175742828789,-35.202713,5.9711,-0.3328049634425367,3.276896163660541,-47.093338,30.086334,-1.2159400923720476,-4.653471146926867,-29.315994,15.240631,-4.567922999498264,4.982468927482533,-43.74373,28.275787,-1.916055220392595,23.20229286831617,5.5609436,34.600006,-0.4425735052058464,20.30572039274439,-4.132416,29.781647,-1.195852149376499,4.867504861038621,-29.083572,24.025787,-0.3646992280389396,-0.6653493611173542,-33.155838,25.600006,0.9250583726417694,13.123811416225925,-28.380447,26.744537,-0.034698019193458,24.649383948094,9.1058655,34.600006,-0.4706215324187361,-0.8324228296503018,-20.151932,15.240631,-3.3229818716169044,-17.81545679088935,-47.093338,10.1371155,-2.4247870612646114,23.32991796535782,-4.132416,29.781647,-1.0403224127638246
1950,2,11.792893912427068,-47.901825,32.752472,-0.936619251512374,21.1946140934716,-10.952606,31.498566,-1.3027825102164527,-11.677833691086525,-47.901825,5.1763,-1.0080919435992808,4.34229667479428,-40.364716,31.498566,-1.3713156513625275,-0.6445879703487808,-25.540497,15.377472,-0.9792871074636488,5.6172416759605,-43.1362,29.668488,-1.5245187054843052,23.160301478849025,6.053253,32.752472,-0.4960154553597036,20.811091952588228,-1.3119812,29.668488,-0.7645065128009101,6.163314648571478,-19.2612,23.072784,-0.2787229075749247,-0.1970843511573737,-32.019012,26.022003,-1.5342253573624989,13.40562318994004,-32.019012,28.871613,-1.7016832013526706,24.172173294192543,10.539581,32.752472,-0.6547283406908839,2.5231860274168287,-16.462372,15.377472,-0.2079357247791717,-15.113866663431711,-40.364716,9.838409,-1.3434567942570528,23.50328771693808,-0.9506531,28.404816,-0.8036154474525468
1950,3,12.635241013645548,-53.95514,33.765564,-0.7738397786610864,22.350275606496968,-5.058655,31.810486,-1.3428632178841653,-15.590232856386644,-53.95514,4.314392,-0.6439680508277199,8.158949209324787,-32.919983,30.757751,-1.0808708850627546,2.9505688965312253,-15.236389,15.83197,-0.6971093100732375,7.940521040572836,-37.71295,30.060486,-0.7851031611619987,22.71943994770614,5.0897827,33.765564,-0.4011497311276386,20.449141435201,-1.9727173,30.320251,-0.7952231611308349,7.767700087243071,-13.019592,23.908142,-1.8716645483408312,6.030825574552058,-25.156311,29.402283,-0.5366830920023373,16.455635066671956,-25.156311,29.572205,-1.776299256881483,23.381716213548703,8.673767,33.765564,-0.4547341457355998,4.747397803959893,-12.015686,15.83197,-0.4189712105121232,-9.33684426831481,-32.919983,12.589783,-1.362552012837365,22.9985788452752,-0.92974854,30.320251,-1.026430022875303
1950,4,13.525022820025086,-64.42935,33.676117,-0.8366521885149645,23.32165956791685,0.07064819,33.676117,-1.1724981339507892,-19.385582403073418,-64.42935,3.0003357,-0.9809188865210424,12.683516224569452,-25.833649,33.33432,-0.9674818808237832,8.73762615022664,-6.538727,23.010101,0.527270203583118,10.435373532437682,-36.558258,30.353851,-1.2659058304478812,21.701102075295218,2.051117,30.539398,-0.3498543232411499,19.41850723151194,-5.2828674,30.400726,-0.906737694415181,11.72064175536486,-4.5504456,25.971039,-1.7355292006035548,11.090008143231485,-20.374664,32.361664,-1.4931942803314584,20.220596210902738,-20.374664,32.482758,-1.1046639320490534,21.571367999555804,7.0569763,30.539398,-0.3773480389210668,8.760019827126959,-6.538727,22.45346,0.0904284524996459,-1.6659705191674006,-25.833649,19.185883,-1.1546392231390077,22.269648562765244,-3.1773987,28.972992,-0.9835533296769938
1950,5,14.56005159241866,-64.5724,36.83188,-0.701703879399787,23.283388576111378,1.7986755,34.243988,-1.5798194884043433,-21.39755963730473,-64.5724,3.2185974,-0.9392998587179876,16.796923474730992,-14.050934,36.83188,-0.825932429745702,12.465764812376,-6.351715,27.785004,-0.5260103239960578,14.260614789110935,-19.394669,31.105316,-0.7891379041841802,20.62915635413633,2.0779724,28.036957,0.0520114956419739,18.279279126521764,-8.187653,27.490082,-0.8334128540264842,16.505359132430616,-0.6817932,30.019379,-1.1550169286756962,16.976568176584752,-14.050934,36.322113,-0.1766911232296451,23.08333514176699,-14.050934,36.83188,-0.3089360043261351,19.64772470218304,4.38266,28.009613,0.3942098079977363,12.249977851994611,-4.6700745,25.156097,-0.4378775044233158,5.342237491039377,-11.920074,29.441254,-1.096473785265751,21.408305660788983,-8.187653,27.490082,-0.6259060468084918
1950,6,15.342779424309906,-59.73642,39.72061,-0.6401892699723195,23.599987363479684,0.8338928,38.49405,-1.0665309135936951,-21.69658105669645,-59.73642,2.3963928,0.0549291579868835,19.852494941359435,-12.652435,39.72061,-0.949381834631243,16.364309975121234,-1.0157166,31.75772,-0.739194058377862,17.23942744825829,-11.296967,31.75772,-0.7876123536229649,18.86739491593511,-7.8887634,27.853424,-0.3885882568395296,17.4728921826345,-17.76181,29.203033,-0.6837153781523497,20.545301266214302,3.3944397,31.75772,-0.962774975508026,19.80944577420364,-12.652435,39.371002,-0.7747449698001638,23.42211335865097,-12.652435,39.72061,-0.5005557641036162,16.39396189888549,2.0292053,26.91397,-0.7303891725547018,16.184127108812504,0.30264282,30.083893,-0.2104099038003717,11.476284775254191,-5.9063416,33.210846,-0.9702343945831108,20.68266040608233,-17.76181,29.203033,-0.5335859033373964
1950,7,15.516622681383634,-68.22331,39.40561,-0.7131171023689546,23.197363475038227,0.56185913,38.39975,-1.1314987377068348,-24.834314496052908,-68.22331,1.5520935,-1.4653167969548626,21.33494588682,-7.094391,39.40561,-0.9081464023551789,18.645110439321364,0.466156,34.85678,-1.0118681324377905,18.815318710702325,-9.522125,33.407562,-1.007075500028062,18.448984077937283,-4.1471252,27.389984,-0.1991007434485041,17.110770404720917,-15.442047,29.55014,-0.5907689117575572,22.20208786242968,6.155609,33.407562,-1.4931471791819249,21.75419117964632,-7.094391,36.81186,-0.3735809792309155,22.51834024145326,-7.094391,37.528656,-1.1025396142211823,16.218704426494934,2.138031,26.263031,-0.2622000336514922,18.517927006635983,3.4622498,33.431,-0.3702189744421353,14.386748464029194,-1.8131409,36.81186,-0.8255833879129639,20.3505643881212,-15.442047,29.55014,-0.5592317999869358
1950,8,15.295242513458549,-69.22688,37.704742,-0.8166107884814391,22.88512205108596,1.5152893,37.704742,-1.4289142628464546,-26.370880901537348,-69.22688,1.4254456,-2.8211950190525243,20.79145372407439,-6.9808044,36.704742,-0.9463503606901468,18.31680476350789,-0.33822632,33.52896,-0.8443875290601603,18.986952720514168,-12.689789,33.82779,-0.934411023392066,18.71632325872893,-5.11557,27.59732,-0.131779395400251,17.6808689243248,-15.398773,30.448883,-0.5831087098182586,21.98933321508664,6.980133,33.82779,-1.3689185666811348,20.55033159231693,-6.9808044,34.07193,-0.7486529255490986,22.00878872009736,-6.9808044,35.032867,-1.1677953205435827,17.22016468758088,1.9664612,27.087555,-0.0296165487649702,18.382887809311026,4.4410706,31.902008,-0.4040198672652693,13.356483976116492,-2.488617,34.07193,-0.6571073938902483,21.53063371800772,-15.398773,30.448883,-0.2957946150292159
1950,9,14.781540545947902,-68.66756,35.62149,-0.6648336618521267,23.31840110676081,6.8382874,35.62149,-0.9901770520077448,-23.58291880647681,-68.66756,2.3304749,-1.154470499235675,18.373924441499312,-15.882416,35.441803,-0.7574446263985664,15.347711865260012,0.5082092,30.767975,0.1218368226958421,17.337759738059397,-22.82576,31.262115,-0.7909851629552058,19.84746528295719,-0.6578064,29.5336,-0.0124425406124331,18.179437266187183,-14.700775,32.000397,-0.7490148321535806,19.41613179894033,2.9710999,31.262115,-1.1833004903470368,17.025962083958145,-15.882416,31.637115,-0.7015600445593648,21.06812461895405,-15.882416,35.010162,-1.165923656751108,19.547635635641207,4.662506,29.5336,0.1972035790016697,15.452879049254976,0.785553,28.197662,0.0549734925602187,8.411343023366442,-9.960541,26.93985,-0.5294821142355719,22.32158603887503,-14.700775,32.000397,-0.4512022363610484
1950,10,13.799804422003264,-56.24379,32.10971,-0.6468358781187256,22.5815623515824,6.7132263,31.92807,-1.1292109650609028,-19.339378360090457,-56.24379,2.988617,-0.696186894312703,14.056199176976463,-20.923477,31.92807,-0.8445721063348888,9.817897489260286,-5.181305,23.994476,-0.4873978501505132,14.164575732862842,-29.163712,29.324554,-0.7892115942011753,20.72224870010778,1.941742,30.931976,-0.2665183539497668,18.839455267272125,-11.187164,32.10971,-0.8421154423292379,16.71393554374129,-2.6305237,29.324554,0.8919419040414827,11.676387707355282,-20.726212,27.176117,-0.5129388781844888,19.10137290832221,-20.726212,30.02768,-0.8027164329623488,20.909943238951257,6.367523,30.931976,-0.509842652441538,10.611194581143778,-5.181305,23.480804,-0.5752778417825049,0.2418153100973776,-20.923477,18.14682,-1.057923933448342,22.60470170609221,-11.187164,32.10971,-0.9449495102425516
1950,11,12.469404090326003,-48.074326,33.492096,-0.901050164296187,21.49088965845826,-2.2852478,30.685455,-0.9389834554421376,-13.89631299872894,-48.074326,2.3299866,-1.21727756813954,8.385352097895215,-37.804794,30.685455,-1.3722401557726798,4.512986377879195,-15.746185,20.0878,-0.5850650461517173,9.99441136344372,-32.07042,27.197174,-1.275407657025971,21.744592767306138,3.6561584,33.492096,-0.3213767488574213,19.53050534911709,-6.976654,32.22061,-0.732031672276328,9.872845971599084,-10.818451,25.69522,-0.7965483208698974,3.989567198632491,-27.296982,27.031158,-1.5908433751533717,15.278600647002952,-27.296982,28.36319,-1.5230359022326103,22.81753976057046,7.4061584,33.492096,-0.2938489269172386,6.529757321435803,-11.152435,20.0878,-0.3730215042542424,-9.870189163934905,-37.804794,15.865143,-2.1985575142595115,23.189347340143804,-6.976654,32.22061,-0.6287942486840308
1950,12,12.003314557676129,-49.860245,35.141693,-0.6622418575434228,20.657291105395192,-6.7606506,31.538177,-0.8431793138442032,-8.611424141346173,-36.241104,3.4913025,-0.1364402154910635,4.9106606251079485,-49.860245,29.036224,-1.0528948820405732,0.6910823271533897,-17.106354,18.036224,-0.8029780862512421,7.64004191131817,-37.059464,27.19638,-0.7529536005040471,22.680628463693555,4.731537,35.141693,-0.3226966345386621,20.287815312477136,-1.7254944,31.557709,-0.6789202008579416,6.108360461533887,-17.582901,23.44638,-0.5306341887205983,-1.0780813090501025,-34.42079,25.32138,-1.2015605344355036,12.73811183494575,-30.791885,27.549896,-1.4338972136311003,23.98103273953292,9.948334,35.141693,-0.3431418703863791,2.9017058631420483,-17.106354,18.036224,-0.9086329823788142,-14.756944733042518,-49.860245,14.503021,-1.2747444459947133,23.571835685388404,-0.36026,31.557709,-0.6305488707183464
1951,1,11.523797914217706,-49.475555,35.598663,-0.91793757512756,20.51109048021571,-9.873993,30.860382,-0.947135735009848,-8.146039467369924,-36.174774,5.0849915,-0.2186686879836719,2.9882811312672555,-49.475555,30.831085,-1.504555124765333,-1.6688753478664355,-22.323212,15.458038,-1.5833272004378327,5.448219880626142,-42.254852,28.108429,-1.4503042672489863,23.192674724501245,5.06546,35.598663,-0.4521916490207758,20.525609962831435,-1.4794617,29.827179,-0.9759625792894582,4.552804843500468,-20.151337,22.626007,-0.679399245577093,-2.9581519925045456,-33.48532,25.374054,-1.367744258745422,11.974913834304816,-31.582977,26.911163,-1.1835956011145647,24.73114495420934,10.545929,35.598663,-0.3888605263033966,1.439097575719689,-18.071259,15.458038,-1.0514614662469133,-18.30449066908317,-49.475555,10.149445,-2.913820939458434,23.40695876333276,-0.3954773,29.827179,-0.9632816147888869
1951,2,11.68364236270146,-47.9451,34.459198,-1.0458708012379816,21.46853486209168,-10.124786,30.683807,-1.0288617415963763,-11.409984147769,-47.9451,5.508026,-0.7402424002817565,3.538202288948048,-43.53885,30.683807,-2.1754100372087604,-1.950469406872632,-24.480255,15.615448,-2.2851685439875,5.899357566572736,-43.923615,28.412323,-1.2424028148720696,23.200148834502382,5.8771667,34.459198,-0.4561680997063426,20.62415984715566,-0.88845825,30.174042,-0.9514386182334782,5.744989775819898,-15.624786,21.902557,-0.6970477803265052,-0.7163653500662913,-28.861115,26.34201,-2.0535063562714164,13.954418443396364,-28.00174,28.205292,-1.152887947896346,24.466253165185545,10.8420105,34.459198,-0.3606484696978818,2.002975599751654,-16.486115,15.615448,-0.7281461524443467,-18.0733512293512,-43.53885,9.5920105,-4.302941360176536,23.31162442845533,-0.2048645,30.174042,-0.9952787359352904
1951,3,12.563849194312027,-59.3508,33.84842,-0.845231597994605,22.91068609589584,-5.0558777,32.028107,-0.7824527284852962,-15.680331878856023,-59.3508,4.783966,-0.7340670732971013,7.830691777016921,-32.135956,30.18045,-1.4091283173706204,2.186625285861187,-22.384003,17.381622,-1.4610529207432754,7.509336901213851,-40.110565,29.676544,-1.2162873005209835,23.01958625798897,5.174591,33.84842,-0.1010034208448118,20.417143789564346,-2.5539246,29.676544,-0.8272208067674924,7.745414546022772,-15.102753,23.395294,-1.8939500895611303,4.316673177426853,-24.946503,28.416779,-2.250835489127541,16.80283086735074,-24.946503,30.18045,-1.4291034562027,24.3206102924885,9.528107,33.84842,0.4841599332041966,3.6465824678240177,-12.384003,17.381622,-1.5197865466479985,-10.062152801086382,-32.135956,11.989044,-2.0878605456089376,23.36327836977984,-0.110565186,29.381622,-0.6617304983706589
1951,4,13.64284101147606,-63.57086,33.395935,-0.7188339970639905,23.5705019126208,1.1576538,33.395935,-0.9236557892468404,-19.965408800528145,-63.57086,5.063904,-1.5607452839757698,12.73593659033485,-25.305237,32.27289,-0.915061515058385,8.618255737366773,-8.910706,22.41156,0.4078997907232509,11.230895337925398,-34.248596,29.899841,-0.4703840249601647,21.43026085474253,1.6205444,30.183044,-0.6206955437938326,19.290471883754588,-5.6450806,28.68695,-1.0347730421725316,12.452852000472053,-4.0786743,25.858826,-1.003318955496363,10.399210837286038,-20.990784,30.864685,-2.183991586276905,18.737552310711425,-20.990784,30.864685,-2.587707832240362,21.25207769137545,4.3900757,30.183044,-0.6966383471014197,8.156390471731951,-8.910706,21.059998,-0.5132009028953615,-0.9496652402645926,-25.305237,19.571716,-0.4383339442361996,21.688353997962565,-5.6450806,27.981873,-1.5648478944796729
1951,5,14.849871389282509,-61.274857,36.06888,-0.4118840825359395,23.98571967996144,2.5571594,35.324738,-0.8774883845542796,-20.058964775580712,-61.274857,3.580597,0.3992950030060385,16.95272907372736,-15.349091,36.06888,-0.6701268307493322,11.280672927125432,-6.683075,27.529816,-1.7111022092466257,14.75436853653305,-18.263138,30.71341,-0.295384156762065,19.96708347406299,-1.839325,27.861847,-0.6100613844313685,18.632767630654072,-11.501434,28.678253,-0.4799243498941763,17.280961996750676,0.96536255,28.111847,-0.379414064355636,16.864398360930164,-15.349091,35.023956,-0.288860938884234,22.173262269762805,-15.349091,36.06888,-1.2190088763303208,18.84055592276116,3.971222,27.791534,-0.412958971424139,10.94946105224806,-2.8940125,25.773956,-1.7383943041698693,5.720588973975262,-12.302216,29.902863,-0.7181223023298662,21.40525552642009,-11.501434,28.678253,-0.6289561811773865
1951,6,15.482858903743486,-62.027313,38.58011,-0.5001097905387404,23.791242765050296,0.44143677,36.322296,-0.8752755120230837,-22.22172275371979,-62.027313,2.06839,-0.4702125390364529,20.003926084587885,-12.892548,38.58011,-0.797950691402793,16.194776022762106,-0.7909851,33.20511,-0.90872801073699,17.332162629818654,-13.289032,31.533234,-0.6948771720626006,18.90208648778469,-6.146454,27.63675,-0.3538966849899552,17.92417266446747,-16.527313,28.81253,-0.2324348963193792,20.28974439413098,1.9707336,31.533234,-1.218331847591351,19.8854645436667,-12.892548,38.265656,-0.6987262003371058,23.372669808376536,-12.892548,38.58011,-0.5499993143780522,17.15101574781472,2.7012024,26.722687,0.0266646763745299,15.415037121647844,-0.25387573,29.69925,-0.9794998909650304,11.46432542677208,-6.0195007,33.660187,-0.9821937430652206,20.69379445736247,-16.527313,28.728546,-0.5224518520572659
1951,7,15.561926306022796,-76.43794,38.944855,-0.6678134777297924,23.566727418945927,0.17337036,38.944855,-0.7621347937991345,-27.074093890455703,-76.43794,2.5093079,-3.705096191357658,21.527984879463883,-11.3871765,38.51126,-0.7151074097112975,18.660921864748858,1.511261,35.81009,-0.9960567070103004,19.320027034796617,-11.703583,34.90384,-0.5023671759337702,18.00013968972987,-4.2328796,27.021027,-0.6479451316559164,17.771673180470653,-13.426239,30.067902,0.0701338639921793,23.205060288936508,7.200714,34.90384,-0.4901747526750952,21.35148650823973,-11.3871765,37.31595,-0.7762856506374902,22.86553542623105,-11.3871765,38.169464,-0.7553444294433866,15.77375618331767,0.78860474,25.49173,-0.7071482768287574,17.76227197935663,2.9409485,33.280792,-1.125874001721492,14.553871573573884,-3.8656921,35.868683,-0.6584602783682758,20.883521751090004,-13.426239,30.067902,-0.0262744370181273
1951,8,15.62364569811344,-68.76648,38.3136,-0.4882076038265488,23.728922376757723,2.4561768,38.3136,-0.5851139371746896,-26.11511857046626,-68.76648,2.5968018,-2.5654326879814384,21.33941732232494,-8.768433,37.24524,-0.3983867624395998,19.28317799697308,0.29992676,36.08899,0.1219857044050272,19.54376572863028,-13.795776,32.866333,-0.3775980152759608,18.10862362967804,-6.6297607,27.723755,-0.7394790244511498,18.07956487241045,-13.35437,30.680786,-0.1844127617326059,22.723017718526723,7.9835205,32.866333,-0.6352340632410538,20.85851381549671,-8.768433,33.366333,-0.4404707023693177,22.59127005152428,-8.768433,34.081177,-0.5853139891166599,16.156564664797923,0.45812988,26.258911,-1.0932165715479272,18.62286743011744,5.087036,33.694458,-0.1640402464588533,13.768262900463975,-3.4832764,33.366333,-0.2453284695427626,21.501459485432605,-13.35437,30.680786,-0.3249688476043317
1951,9,14.953504817853098,-71.66461,35.09906,-0.4928693899469305,23.68566705247491,5.614685,34.751404,-0.6229111062936461,-24.629199703183257,-71.66461,1.5346069,-2.200751395942124,18.8606915280179,-17.758362,35.09906,-0.2706775398799799,15.36795848537972,-0.98883057,31.237732,0.1420834428155508,17.700618283407433,-19.18805,31.933044,-0.4281266176071696,19.515847976431928,-1.2525024,29.108826,-0.3440598471376965,18.603158671543007,-13.387268,32.92914,-0.3252934267977565,19.88247173919913,3.768982,31.933044,-0.7169605500882419,16.919076991154522,-17.758362,34.345154,-0.8084451373629875,21.53693785533928,-17.758362,35.003357,-0.6971104203658811,19.262327927130148,4.69281,29.108826,-0.0881041295093894,15.634913212494103,2.81781,29.06781,0.2370076557993456,9.024875247951352,-8.143127,27.097107,0.0840501103493398,22.60643166423377,-13.387268,32.92914,-0.1663566110023033
1951,10,13.964506515278943,-58.27243,33.305695,-0.4821337848430449,22.86317449451671,5.579132,33.305695,-0.8475988221265958,-18.976919640529555,-58.27243,1.655304,-0.3337281747518013,14.62415638700112,-21.2529,33.305695,-0.2766148963102317,8.642435827313365,-7.2236023,22.985382,-1.662859512097434,14.254314353398222,-33.106415,28.9971,-0.6994729736657952,20.5501669887566,0.29592896,32.47171,-0.4386000653009461,19.0469084113156,-11.182587,31.733429,-0.634662298285761,15.597341123371494,-3.4189148,28.235382,-0.2246525163283124,12.595950726743297,-20.836884,31.241241,0.4066241412035261,19.93608263744404,-20.836884,32.256866,0.0319932961594808,20.97772331556716,5.5732727,32.47171,-0.4420625758256378,9.82950925062116,-1.0497742,22.891632,-1.3569631723051216,0.8776799397280648,-21.2529,18.831085,-0.422059303817655,22.898020049404185,-11.182587,31.733429,-0.651631166930585
1951,11,12.7904991668009,-46.460342,34.6998,-0.5799550878212916,21.407996180807928,-1.2298889,31.983002,-1.0218769330924715,-13.14447742606578,-46.460342,2.8853455,-0.4654419954763789,8.915264666196716,-36.511124,31.983002,-0.8423275874711784,4.415881802846174,-16.78653,19.676361,-0.6821696211847383,10.319385465560456,-33.12245,28.176361,-0.9504335549092352,21.9891777542174,1.2720642,34.6998,-0.0767917619461577,19.950033164334847,-6.9544983,32.147064,-0.312503857058573,8.796002703286659,-10.382233,25.420502,-1.8733915891823223,5.34281051178822,-25.573624,27.867767,-0.237600061997643,16.49959308169944,-25.573624,28.627533,-0.302043467536123,23.46247450926089,5.7622986,34.6998,0.3510858217731858,6.688700994324561,-12.515045,19.676361,-0.2140778313654845,-9.055343879024324,-36.511124,16.637299,-1.3837122293489328,23.876282454830868,-6.9544983,32.147064,0.0581408660030327
1951,12,12.20118358910975,-45.769104,34.682068,-0.4643728261098001,20.30884797425129,-9.233948,30.160583,-1.1916224449881092,-8.63192338073849,-35.888245,4.5004272,-0.1569394548833802,6.365015984228181,-40.239807,28.625427,0.4014604770796595,2.116586515288612,-16.726135,16.279724,0.6225261018839798,6.8368356062860185,-42.927307,29.004333,-1.556159905536199,22.610854109577023,4.1469116,34.682068,-0.3924709886551909,20.31520325018934,-4.972229,30.117615,-0.6515322631457359,5.658832475848206,-18.192932,24.963318,-0.9801621744062796,1.5771032206047428,-27.776917,26.143005,1.4536239952193415,13.671777754110847,-27.202698,27.287537,-0.500231294466003,24.23604401191036,8.72699,34.682068,-0.0881305980089379,4.074111734465542,-10.940979,16.279724,0.2637728889446795,-11.680401444130643,-40.239807,11.4730835,1.80179884291716,23.460375030524617,-4.972229,30.117615,-0.7420095255821337
1952,1,11.932160283603164,-53.421173,34.56906,-0.5095752057421024,20.83357093130414,-10.23172,30.469452,-0.6246552839214168,-8.11562550520963,-36.210236,5.457733,-0.188254725823378,4.0023121523394565,-53.421173,29.973358,-0.490524103693132,-0.2386506131943024,-22.622345,14.936249,-0.1531024657656997,5.678668111345823,-43.341095,28.988983,-1.219856036529305,23.393958474127075,4.5846863,34.56906,-0.2509078993949458,20.98633453832945,-1.559845,30.258514,-0.5152380037914419,5.34896312594572,-20.108673,23.79953,0.1167590368681592,-1.1968019819240754,-35.895782,25.48117,0.3936057518350482,12.906213472545394,-31.761017,27.08078,-0.2522959628739869,25.103614358805423,8.871796,34.56906,-0.0163911217073149,2.196161010914937,-15.456329,14.936249,-0.2943980310516654,-16.268982789172494,-53.421173,10.418671,-0.8783130595477555,23.770391515537767,-1.559845,30.258514,-0.599848862583876
