source,model,model_type,init_date,target_month,lead_months,nino34_anom,tropical_mean_anom,roni_anom,member_id,temporal_resolution,anomaly_base_period
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.2149,0.6073,1.6076,ens_001,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.1746,0.604,1.5706,ens_002,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.2253,0.6265,1.5988,ens_003,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.1628,0.5988,1.5639,ens_004,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.1724,0.601,1.5714,ens_005,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.2218,0.6146,1.6072,ens_006,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.2034,0.602,1.6014,ens_007,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.2049,0.6151,1.5897,ens_008,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.153,0.615,1.5381,ens_009,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.1474,0.5833,1.5641,ens_010,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.1793,0.574,1.6053,ens_011,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.216,0.5886,1.6274,ens_012,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.2032,0.5577,1.6455,ens_013,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.0899,0.5762,1.5137,ens_014,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.2318,0.5904,1.6414,ens_015,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.2635,0.6042,1.6593,ens_016,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.1289,0.5911,1.5378,ens_017,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.2034,0.5928,1.6106,ens_018,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.1798,0.5947,1.5852,ens_019,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-07,1,2.2079,0.6008,1.6071,ens_020,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.076,0.9866,1.0894,ens_021,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.1472,1.0006,1.1466,ens_022,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.0982,0.9849,1.1134,ens_023,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.0936,0.9787,1.115,ens_024,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.1226,0.9748,1.1479,ens_025,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.1118,1.0021,1.1098,ens_026,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.1361,0.9765,1.1596,ens_027,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.1221,0.9785,1.1436,ens_028,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.0802,0.9829,1.0973,ens_029,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.0985,0.9858,1.1127,ens_030,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,1.9907,0.9758,1.0149,ens_031,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,1.9707,0.9923,0.9784,ens_032,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.0316,1.0089,1.0228,ens_033,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,1.8841,0.959,0.9251,ens_034,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.0211,0.983,1.0381,ens_035,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.0291,1.0035,1.0257,ens_036,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.0487,0.9804,1.0683,ens_037,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,2.047,0.9663,1.0807,ens_038,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,1.9805,0.9869,0.9936,ens_039,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-07,1,1.9257,0.987,0.9387,ens_040,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,3.0904,0.6488,2.4416,ens_001,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.8336,0.6504,2.1832,ens_002,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,3.0234,0.6383,2.3851,ens_003,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.9116,0.6317,2.2799,ens_004,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.9944,0.6687,2.3257,ens_005,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.8355,0.6528,2.1826,ens_006,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.9921,0.6406,2.3515,ens_007,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.9553,0.6382,2.3171,ens_008,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.8297,0.6382,2.1916,ens_009,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.5497,0.5893,1.9604,ens_010,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.7835,0.6525,2.1309,ens_011,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.9855,0.6124,2.3731,ens_012,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.9094,0.5692,2.3402,ens_013,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.9361,0.6718,2.2642,ens_014,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,3.0514,0.6769,2.3745,ens_015,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,3.0097,0.6539,2.3558,ens_016,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.6548,0.6179,2.0368,ens_017,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.9898,0.6185,2.3714,ens_018,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.9663,0.6302,2.3361,ens_019,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-08,2,2.631,0.6269,2.0041,ens_020,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.6973,1.2088,1.4885,ens_021,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.8365,1.1917,1.6449,ens_022,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.8505,1.2039,1.6465,ens_023,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.8149,1.1873,1.6277,ens_024,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.7003,1.1934,1.5069,ens_025,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.9054,1.2219,1.6835,ens_026,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.8157,1.2178,1.598,ens_027,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.7059,1.2106,1.4953,ens_028,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.6347,1.1604,1.4743,ens_029,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.7836,1.2131,1.5704,ens_030,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.3869,1.1316,1.2552,ens_031,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.4089,1.1678,1.2411,ens_032,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.4396,1.1613,1.2783,ens_033,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.3967,1.157,1.2398,ens_034,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.632,1.1981,1.4338,ens_035,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.5803,1.1737,1.4065,ens_036,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.6743,1.144,1.5303,ens_037,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.6956,1.104,1.5916,ens_038,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.4966,1.1934,1.3032,ens_039,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-08,2,2.4115,1.1502,1.2613,ens_040,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,3.2325,0.7083,2.5242,ens_001,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,2.85,0.6033,2.2467,ens_002,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,3.1513,0.6393,2.512,ens_003,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,3.1084,0.6681,2.4403,ens_004,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,3.1796,0.7207,2.4589,ens_005,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,2.8168,0.6933,2.1235,ens_006,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,3.095,0.6585,2.4365,ens_007,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,3.021,0.6643,2.3567,ens_008,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,2.9576,0.6152,2.3423,ens_009,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,2.514,0.6127,1.9013,ens_010,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,2.7951,0.6283,2.1668,ens_011,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,3.0431,0.6154,2.4277,ens_012,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,2.9608,0.6036,2.3572,ens_013,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,2.9508,0.7081,2.2427,ens_014,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,3.0152,0.6782,2.337,ens_015,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,2.9638,0.6771,2.2867,ens_016,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,2.5723,0.6887,1.8836,ens_017,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,2.9999,0.6623,2.3376,ens_018,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,3.0614,0.6384,2.423,ens_019,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-09,3,2.4046,0.643,1.7616,ens_020,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.7255,1.4249,1.3005,ens_021,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.942,1.4062,1.5358,ens_022,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.8155,1.378,1.4376,ens_023,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.9352,1.4073,1.5279,ens_024,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.6484,1.3716,1.2769,ens_025,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,3.0098,1.4007,1.6091,ens_026,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.9499,1.4266,1.5233,ens_027,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.7221,1.42,1.3021,ens_028,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.6739,1.347,1.3269,ens_029,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.8992,1.4262,1.473,ens_030,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.4414,1.3189,1.1226,ens_031,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.3434,1.325,1.0184,ens_032,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.4467,1.3801,1.0665,ens_033,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.5863,1.3601,1.2263,ens_034,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.7289,1.3979,1.331,ens_035,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.7163,1.3831,1.3332,ens_036,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.5923,1.3214,1.271,ens_037,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.886,1.3371,1.5489,ens_038,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.5575,1.3688,1.1887,ens_039,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-06-30,2026-09,3,2.4862,1.3671,1.1191,ens_040,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-10,4,3.1296,0.7187,2.411,ens_001,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-06-30,2026-10,4,2.6575,0.6298,2.0277,ens_002,monthly,1991-2020
