source,model,model_type,init_date,target_month,lead_months,nino34_anom,tropical_mean_anom,roni_anom,member_id,temporal_resolution,anomaly_base_period
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.7707,0.6943,1.0764,ens_002,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.8386,0.753,1.0856,ens_003,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.7452,0.6797,1.0655,ens_004,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.8211,0.6262,1.1949,ens_005,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.6072,0.6513,0.9559,ens_006,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.8312,0.6622,1.169,ens_007,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.6806,0.5923,1.0883,ens_008,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.6697,0.7244,0.9453,ens_009,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.5749,0.7497,0.8252,ens_010,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.61,0.6293,0.9808,ens_011,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.9611,0.7047,1.2564,ens_012,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.8353,0.6774,1.1578,ens_013,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.6529,0.6892,0.9637,ens_014,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,2.043,0.793,1.25,ens_015,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.8615,0.7083,1.1532,ens_016,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.8944,0.6613,1.2331,ens_017,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.8492,0.7047,1.1445,ens_018,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.6917,0.7108,0.9809,ens_019,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.7562,0.6999,1.0562,ens_020,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.2244,1.3442,0.8802,ens_021,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1384,1.3033,0.8351,ens_022,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.2197,1.2952,0.9244,ens_023,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1515,1.328,0.8235,ens_024,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.3983,1.3287,1.0696,ens_025,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.389,1.3311,1.0579,ens_026,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.316,1.3042,1.0118,ens_027,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1508,1.2705,0.8804,ens_028,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.3787,1.3379,1.0407,ens_029,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1308,1.2737,0.8571,ens_030,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1957,1.292,0.9038,ens_031,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1941,1.3177,0.8764,ens_032,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.0416,1.2692,0.7724,ens_033,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.162,1.3293,0.8327,ens_034,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1456,1.2924,0.8532,ens_035,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.2015,1.3525,0.8489,ens_036,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1861,1.3051,0.881,ens_037,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1306,1.3754,0.7552,ens_038,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1505,1.3607,0.7898,ens_039,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,1.93,1.3015,0.6285,ens_040,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.9131,0.5822,1.3309,ens_001,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,2.0117,0.6839,1.3278,ens_002,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.9456,0.7305,1.2151,ens_003,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,2.1477,0.6886,1.4591,ens_004,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.9895,0.6365,1.3529,ens_005,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.7641,0.6066,1.1574,ens_006,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.9893,0.6432,1.3461,ens_007,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.9653,0.6303,1.335,ens_008,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,2.0568,0.6909,1.3659,ens_009,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.5594,0.6482,0.9113,ens_010,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.6578,0.5676,1.0902,ens_011,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.8665,0.6551,1.2114,ens_012,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.5301,0.6045,0.9256,ens_013,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.6414,0.6375,1.0039,ens_014,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,2.3214,0.7628,1.5586,ens_015,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.9869,0.6951,1.2918,ens_016,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,2.0581,0.6087,1.4494,ens_017,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,2.0526,0.6963,1.3563,ens_018,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.6754,0.6296,1.0458,ens_019,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,2.1026,0.6771,1.4254,ens_020,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.2777,1.3537,0.924,ens_021,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.5848,1.3846,1.2003,ens_022,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.5365,1.3603,1.1761,ens_023,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.3452,1.368,0.9772,ens_024,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.6418,1.3578,1.284,ens_025,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.642,1.4044,1.2377,ens_026,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.5601,1.3592,1.2009,ens_027,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.2737,1.2884,0.9853,ens_028,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.6989,1.3768,1.3222,ens_029,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.366,1.3177,1.0483,ens_030,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.3464,1.297,1.0494,ens_031,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.3853,1.3395,1.0458,ens_032,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.1566,1.2903,0.8663,ens_033,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.3383,1.3233,1.015,ens_034,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.4013,1.2842,1.1172,ens_035,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.4517,1.3854,1.0662,ens_036,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.4923,1.3589,1.1334,ens_037,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.3883,1.383,1.0054,ens_038,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.2361,1.3526,0.8835,ens_039,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-08,3,2.0421,1.34,0.7021,ens_040,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,1.9555,0.5294,1.4261,ens_001,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,1.8236,0.5598,1.2637,ens_002,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,1.4112,0.6128,0.7984,ens_003,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,2.3331,0.6397,1.6933,ens_004,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,2.2168,0.6133,1.6035,ens_005,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,1.5674,0.4835,1.0839,ens_006,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,2.3072,0.6158,1.6914,ens_007,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,2.2742,0.5638,1.7104,ens_008,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,2.1096,0.6136,1.496,ens_009,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,1.3517,0.5733,0.7785,ens_010,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,1.7774,0.5345,1.2429,ens_011,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,1.4271,0.5596,0.8676,ens_012,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,1.3412,0.5558,0.7855,ens_013,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,1.6264,0.5371,1.0893,ens_014,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,2.2584,0.68,1.5785,ens_015,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,1.8722,0.6422,1.23,ens_016,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,2.1498,0.557,1.5929,ens_017,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,2.0117,0.6096,1.402,ens_018,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,1.5671,0.5625,1.0046,ens_019,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-09,4,2.0529,0.6029,1.45,ens_020,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.3697,1.3866,0.983,ens_021,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.3759,1.4167,0.9592,ens_022,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.4438,1.4416,1.0022,ens_023,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.2314,1.4005,0.8309,ens_024,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.6435,1.4623,1.1812,ens_025,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.5996,1.468,1.1316,ens_026,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.6318,1.4398,1.192,ens_027,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.4198,1.3497,1.07,ens_028,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.8803,1.4444,1.4359,ens_029,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.3835,1.4147,0.9687,ens_030,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.2376,1.3081,0.9295,ens_031,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.2689,1.4195,0.8494,ens_032,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.1796,1.4192,0.7603,ens_033,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.5546,1.4199,1.1347,ens_034,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.2453,1.3613,0.884,ens_035,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.5427,1.407,1.1356,ens_036,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.5977,1.4985,1.0993,ens_037,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.5302,1.4805,1.0497,ens_038,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.2996,1.4403,0.8594,ens_039,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-09,4,2.1299,1.3751,0.7548,ens_040,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,1.9738,0.4496,1.5242,ens_001,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,2.0015,0.4727,1.5287,ens_002,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,1.4248,0.4936,0.9312,ens_003,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,2.4655,0.5674,1.8981,ens_004,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,2.3673,0.5292,1.8381,ens_005,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,1.3001,0.3593,0.9408,ens_006,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,2.7513,0.5661,2.1851,ens_007,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,2.5213,0.5103,2.0111,ens_008,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,2.12,0.5553,1.5647,ens_009,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,1.4226,0.4402,0.9824,ens_010,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,1.9674,0.4969,1.4706,ens_011,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,1.1652,0.3967,0.7685,ens_012,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,1.5313,0.4642,1.0672,ens_013,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,1.6375,0.4032,1.2343,ens_014,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,2.4878,0.593,1.8947,ens_015,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,1.8614,0.4995,1.3618,ens_016,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,2.3139,0.5023,1.8116,ens_017,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,2.0516,0.4701,1.5815,ens_018,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,1.6383,0.4614,1.1768,ens_019,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-10,5,2.1731,0.4999,1.6732,ens_020,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.3315,1.4779,0.8536,ens_021,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.3704,1.4681,0.9023,ens_022,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.543,1.5824,0.9605,ens_023,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.2723,1.4795,0.7928,ens_024,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.8803,1.6251,1.2552,ens_025,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.901,1.5769,1.324,ens_026,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.741,1.514,1.227,ens_027,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.6663,1.4163,1.25,ens_028,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,3.1578,1.5936,1.5642,ens_029,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.5066,1.4967,1.0099,ens_030,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.2158,1.3548,0.8611,ens_031,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.5998,1.4613,1.1385,ens_032,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.4408,1.5485,0.8924,ens_033,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.7645,1.5693,1.1952,ens_034,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.3315,1.4731,0.8583,ens_035,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.5451,1.4904,1.0547,ens_036,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-10,5,2.6012,1.5999,1.0013,ens_037,monthly,1991-2020
