source,model,model_type,init_date,target_month,lead_months,nino34_anom,tropical_mean_anom,roni_anom,member_id,temporal_resolution,anomaly_base_period
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.2799,0.6767,0.6032,ens_001,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.3154,0.7099,0.6054,ens_002,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.3816,0.7206,0.661,ens_003,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.3411,0.7273,0.6138,ens_004,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.4848,0.7136,0.7713,ens_005,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.2787,0.7066,0.5721,ens_006,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.3672,0.6953,0.6719,ens_007,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.2434,0.6615,0.5819,ens_008,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.2792,0.7462,0.533,ens_009,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.322,0.7307,0.5912,ens_010,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.2136,0.6945,0.5192,ens_011,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.3687,0.7113,0.6573,ens_012,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.3539,0.6998,0.6541,ens_013,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.2098,0.6856,0.5241,ens_014,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.449,0.7491,0.7,ens_015,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.3458,0.704,0.6419,ens_016,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.3079,0.7017,0.6062,ens_017,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.2782,0.6858,0.5924,ens_018,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.3821,0.745,0.6371,ens_019,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-06,1,1.27,0.726,0.544,ens_020,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.771,1.205,0.566,ens_021,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.554,1.1738,0.3802,ens_022,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.5647,1.1657,0.3989,ens_023,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.7408,1.1855,0.5553,ens_024,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.6783,1.1777,0.5005,ens_025,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.7902,1.1742,0.616,ens_026,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.6864,1.1744,0.512,ens_027,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.6588,1.1946,0.4642,ens_028,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.6552,1.1999,0.4553,ens_029,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.6886,1.1714,0.5171,ens_030,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.5383,1.1858,0.3526,ens_031,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.5921,1.1959,0.3962,ens_032,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.4535,1.1746,0.2789,ens_033,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.5092,1.1956,0.3136,ens_034,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.5903,1.2166,0.3738,ens_035,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.4712,1.188,0.2832,ens_036,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.5393,1.1784,0.3609,ens_037,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.5225,1.2488,0.2737,ens_038,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.4799,1.21,0.2699,ens_039,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-06,1,1.4436,1.1933,0.2504,ens_040,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.6703,0.5257,1.1446,ens_001,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.7707,0.6443,1.1264,ens_002,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.8386,0.703,1.1356,ens_003,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.7452,0.6297,1.1155,ens_004,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.8211,0.5762,1.2449,ens_005,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.6072,0.6013,1.0059,ens_006,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.8312,0.6122,1.219,ens_007,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.6806,0.5423,1.1383,ens_008,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.6697,0.6744,0.9953,ens_009,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.5749,0.6997,0.8752,ens_010,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.61,0.5793,1.0308,ens_011,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.9611,0.6547,1.3064,ens_012,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.8353,0.6274,1.2078,ens_013,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.6529,0.6392,1.0137,ens_014,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,2.043,0.743,1.3,ens_015,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.8615,0.6583,1.2032,ens_016,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.8944,0.6113,1.2831,ens_017,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.8492,0.6547,1.1945,ens_018,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.6917,0.6608,1.0309,ens_019,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-07,2,1.7562,0.6499,1.1062,ens_020,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.2244,1.2942,0.9302,ens_021,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1384,1.2533,0.8851,ens_022,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.2197,1.2452,0.9744,ens_023,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1515,1.278,0.8735,ens_024,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.3983,1.2787,1.1196,ens_025,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.389,1.2811,1.1079,ens_026,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.316,1.2542,1.0618,ens_027,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1508,1.2205,0.9304,ens_028,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.3787,1.2879,1.0907,ens_029,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1308,1.2237,0.9071,ens_030,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1957,1.242,0.9538,ens_031,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1941,1.2677,0.9264,ens_032,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.0416,1.2192,0.8224,ens_033,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.162,1.2793,0.8827,ens_034,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1456,1.2424,0.9032,ens_035,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.2015,1.3025,0.8989,ens_036,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1861,1.2551,0.931,ens_037,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1306,1.3254,0.8052,ens_038,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,2.1505,1.3107,0.8398,ens_039,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-05-31,2026-07,2,1.93,1.2515,0.6785,ens_040,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.9131,0.5322,1.3809,ens_001,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,2.0117,0.6339,1.3778,ens_002,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-05-31,2026-08,3,1.9456,0.6805,1.2651,ens_003,monthly,1991-2020
