source,model,model_type,init_date,target_month,lead_months,nino34_anom,tropical_mean_anom,roni_anom,member_id,temporal_resolution,anomaly_base_period
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.9061,0.4991,0.4069,ens_001,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.8943,0.4719,0.4224,ens_002,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.8472,0.4768,0.3704,ens_003,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.8782,0.4927,0.3855,ens_004,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.9255,0.4726,0.453,ens_005,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.9799,0.4907,0.4892,ens_006,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.9971,0.4959,0.5012,ens_007,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.7313,0.4692,0.262,ens_008,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.9637,0.4921,0.4716,ens_009,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.9112,0.4828,0.4283,ens_010,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.9132,0.4407,0.4724,ens_011,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.7171,0.4411,0.2759,ens_012,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.7031,0.4479,0.2552,ens_013,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.7228,0.4051,0.3177,ens_014,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.8782,0.4308,0.4474,ens_015,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.8608,0.4423,0.4185,ens_016,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.7902,0.4482,0.3419,ens_017,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.7533,0.42,0.3333,ens_018,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.7908,0.4549,0.3359,ens_019,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-04-30,2026-05,1,0.7986,0.4297,0.369,ens_020,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-04-30,2026-05,1,1.3428,1.0433,0.2995,ens_021,monthly,1991-2020
