source,model,model_type,init_date,target_month,lead_months,nino34_anom,tropical_mean_anom,roni_anom,member_id,temporal_resolution,anomaly_base_period
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.3685,0.8671,2.5014,ens_001,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.3269,0.8399,2.487,ens_002,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.3414,0.8399,2.5015,ens_003,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.3396,0.8485,2.4911,ens_004,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.2643,0.8321,2.4322,ens_005,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.3745,0.8383,2.5362,ens_006,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.4303,0.8654,2.5649,ens_007,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.4338,0.8372,2.5966,ens_008,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.2836,0.8456,2.4379,ens_009,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.3426,0.8595,2.483,ens_010,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.2822,0.8006,2.4816,ens_011,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.3068,0.819,2.4878,ens_012,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.2313,0.8081,2.4232,ens_013,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.2222,0.8104,2.4118,ens_014,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.331,0.8142,2.5168,ens_015,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.3533,0.8095,2.5439,ens_016,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.3661,0.836,2.5301,ens_017,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.3367,0.8092,2.5276,ens_018,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.3062,0.7971,2.5091,ens_019,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-09,1,3.3866,0.8076,2.579,ens_020,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.3853,1.3618,2.0235,ens_021,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.4045,1.3504,2.0541,ens_022,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.3728,1.3467,2.0261,ens_023,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.3854,1.3382,2.0472,ens_024,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.4067,1.3533,2.0535,ens_025,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.379,1.3608,2.0182,ens_026,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.463,1.3499,2.1132,ens_027,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.2861,1.3389,1.9471,ens_028,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.4193,1.3623,2.057,ens_029,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.3525,1.3556,1.9969,ens_030,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.3061,1.3405,1.9656,ens_031,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.2828,1.3538,1.929,ens_032,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.3154,1.3642,1.9512,ens_033,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.2767,1.3573,1.9194,ens_034,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.2588,1.3218,1.9371,ens_035,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.2878,1.3473,1.9405,ens_036,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.3478,1.3337,2.0141,ens_037,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.3762,1.3403,2.0359,ens_038,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.3543,1.3407,2.0137,ens_039,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-09,1,3.3115,1.3758,1.9357,ens_040,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.9334,0.8364,3.0971,ens_001,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.7278,0.8115,2.9163,ens_002,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.7606,0.8545,2.9061,ens_003,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.8584,0.9195,2.939,ens_004,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.7662,0.8139,2.9524,ens_005,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.8893,0.8055,3.0839,ens_006,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.8451,0.8417,3.0034,ens_007,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.8175,0.8324,2.9851,ens_008,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.6277,0.8322,2.7955,ens_009,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.9305,0.8371,3.0934,ens_010,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.8095,0.8428,2.9667,ens_011,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.6458,0.8106,2.8352,ens_012,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.6502,0.8481,2.8021,ens_013,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.6852,0.8343,2.8509,ens_014,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.9221,0.8034,3.1188,ens_015,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.8796,0.8281,3.0515,ens_016,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.8498,0.8401,3.0097,ens_017,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.7562,0.8412,2.915,ens_018,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.6711,0.8046,2.8665,ens_019,monthly,1991-2020
CanSIPS,CanSIPS-CanESM5,dynamical,2026-08-31,2026-10,2,3.9299,0.8151,3.1148,ens_020,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-10,2,4.1786,1.6118,2.5668,ens_021,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-10,2,4.1022,1.5955,2.5067,ens_022,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-10,2,3.8084,1.5714,2.2369,ens_023,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-10,2,3.9755,1.6174,2.3581,ens_024,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-10,2,4.0513,1.6416,2.4097,ens_025,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-10,2,3.9707,1.572,2.3986,ens_026,monthly,1991-2020
CanSIPS,CanSIPS-GEM-NEMO,dynamical,2026-08-31,2026-10,2,4.2755,1.6439,2.6315,ens_027,monthly,1991-2020
