date,member01,member02,member03,member04,member05,member06,member07,member08,member09,member10,member11,member12,member13,member14,member15,member16,member17,member18,member19,member20,member21,member22,member23,member24,member25,member26,member27,member28,member29,member30,member31,member32,member33,member34,member35,member36,member37,member38,member39,member40,member41,member42,member43,member44,member45,member46,member47,member48,member49,member50,init_date,n_gridpoints
2026-09-03,16.5333,16.5516,16.5095,16.5293,16.5225,16.4834,16.5272,16.6177,16.5014,16.5709,16.5498,16.4985,16.5345,16.5046,16.5392,16.524,16.5793,16.5257,16.4956,16.4718,16.5221,16.5347,16.5027,16.5382,16.5353,16.5779,16.5615,16.5389,16.5618,16.5838,16.5228,16.5834,16.5443,16.464,16.5336,16.5322,16.5516,16.5718,16.5098,16.5632,16.5435,16.5559,16.5928,16.5773,16.5847,16.4835,16.6247,16.5582,16.5557,16.4989,2026-09-03,432
2026-09-04,16.5411,16.5154,16.5153,16.4825,16.5242,16.5234,16.5094,16.5706,16.4543,16.5781,16.5265,16.4927,16.474,16.4981,16.5744,16.4834,16.5353,16.5106,16.4574,16.4441,16.5003,16.5238,16.4949,16.4813,16.4742,16.5202,16.5555,16.4895,16.5104,16.5216,16.4717,16.5734,16.5829,16.4931,16.4927,16.4777,16.5065,16.5303,16.4835,16.5005,16.5179,16.5385,16.5371,16.5384,16.5735,16.4561,16.63,16.574,16.4865,16.476,2026-09-03,432
2026-09-05,16.5552,16.4901,16.5297,16.4973,16.5135,16.4777,16.5061,16.6262,16.4592,16.548,16.5601,16.4319,16.4961,16.4706,16.5091,16.5179,16.5519,16.4845,16.4351,16.4648,16.4336,16.5101,16.5079,16.5326,16.4774,16.5156,16.5414,16.5086,16.5403,16.5075,16.469,16.6123,16.5817,16.5,16.4523,16.4892,16.5321,16.6231,16.5344,16.5489,16.5111,16.5351,16.5783,16.5458,16.5145,16.44,16.5835,16.5329,16.4484,16.4789,2026-09-03,432
2026-09-06,16.4345,16.3375,16.4118,16.438,16.4272,16.385,16.4861,16.5627,16.3514,16.4018,16.4838,16.4009,16.4698,16.3811,16.4508,16.5052,16.4877,16.434,16.3967,16.4082,16.404,16.3778,16.4266,16.4716,16.4271,16.432,16.4393,16.4014,16.4213,16.4621,16.3854,16.4932,16.4977,16.4332,16.3588,16.4215,16.4394,16.4856,16.4659,16.5288,16.4363,16.4857,16.4314,16.5154,16.4627,16.4299,16.4667,16.4844,16.3643,16.3869,2026-09-03,432
2026-09-07,16.3359,16.2128,16.2435,16.3263,16.2711,16.2342,16.3463,16.3564,16.2453,16.3007,16.2864,16.2466,16.3111,16.3059,16.2859,16.3369,16.351,16.2994,16.2275,16.2079,16.3232,16.2028,16.2643,16.3047,16.2791,16.275,16.33,16.3288,16.2619,16.3116,16.2777,16.3809,16.3942,16.2896,16.2319,16.2304,16.2278,16.3386,16.3566,16.3721,16.3169,16.3118,16.3568,16.3729,16.3194,16.3178,16.3169,16.3137,16.1991,16.2104,2026-09-03,432
2026-09-08,16.2711,16.2066,16.1802,16.2586,16.2623,16.1669,16.2471,16.3239,16.2226,16.2251,16.2213,16.1879,16.1684,16.1684,16.302,16.2383,16.2133,16.2391,16.1895,16.1328,16.2379,16.2185,16.2387,16.2552,16.2312,16.2733,16.2599,16.217,16.255,16.3174,16.2995,16.2972,16.3303,16.2577,16.1775,16.2446,16.182,16.33,16.2876,16.3295,16.3225,16.2608,16.3534,16.2633,16.3165,16.2503,16.2431,16.2487,16.2271,16.0744,2026-09-03,432
2026-09-09,16.2763,16.1543,16.1426,16.1611,16.2355,16.076,16.2199,16.2899,16.1618,16.18,16.2206,16.0868,16.1055,16.1563,16.2757,16.1865,16.2128,16.1502,16.1369,16.0821,16.234,16.1606,16.2496,16.1813,16.1809,16.3161,16.1385,16.2322,16.1761,16.2562,16.2959,16.2778,16.2407,16.1112,16.0968,16.1658,16.0747,16.2379,16.1203,16.2639,16.2608,16.2539,16.3082,16.2358,16.3079,16.1958,16.2219,16.2728,16.2173,16.0543,2026-09-03,432
2026-09-10,16.3018,16.1894,16.0818,16.117,16.1434,16.0007,16.1596,16.2039,16.1396,16.1506,16.2095,16.0523,15.9656,16.1472,16.255,16.1762,16.1572,16.11,16.106,16.1016,16.1936,16.1663,16.197,16.1463,16.1865,16.2427,16.1344,16.2304,16.1172,16.2179,16.219,16.3302,16.1834,16.0849,16.1626,16.1112,16.0165,16.1143,16.0236,16.1985,16.1552,16.2582,16.2703,16.1836,16.3342,16.1908,16.1656,16.2408,16.1365,16.0566,2026-09-03,432
2026-09-11,16.2848,16.1218,16.0887,16.1368,16.1023,15.9718,16.2723,16.1147,16.0301,16.0527,16.233,16.1391,15.9492,16.162,16.2124,16.1303,16.0823,16.0757,16.1621,16.0641,16.2511,16.1427,16.2317,16.1336,16.2004,16.1838,16.1767,16.2327,16.0994,16.214,16.1821,16.3207,16.1529,16.0872,16.2497,16.1518,16.0109,16.0637,16.0691,16.1594,16.1747,16.1984,16.22,16.2889,16.3116,16.208,16.2768,16.2611,16.0884,16.0297,2026-09-03,432
2026-09-12,16.2872,16.2404,16.1636,16.1463,16.0605,16.0771,16.2546,16.1778,15.9939,15.9962,16.2468,16.2736,16.0693,16.3126,16.2238,16.1452,16.0618,16.0083,16.1528,16.1032,16.2329,16.0815,16.141,16.2521,16.2323,16.1097,16.1876,16.2485,16.143,16.3061,16.1909,16.2454,16.1403,16.1393,16.2485,16.1944,16.0177,16.0998,16.1418,16.1205,16.133,16.1896,16.2706,16.2695,16.234,16.1653,16.2389,16.297,16.0832,16.0505,2026-09-03,432
