date,member01,member02,member03,member04,member05,member06,member07,member08,member09,member10,member11,member12,member13,member14,member15,member16,member17,member18,member19,member20,member21,member22,member23,member24,member25,member26,member27,member28,member29,member30,member31,member32,member33,member34,member35,member36,member37,member38,member39,member40,member41,member42,member43,member44,member45,member46,member47,member48,member49,member50,init_date,n_gridpoints
2026-08-21,16.7195,16.7104,16.7128,16.8291,16.6798,16.7105,16.7282,16.7517,16.7307,16.831,16.7364,16.6916,16.6802,16.7253,16.7013,16.7675,16.7615,16.9162,16.6997,16.682,16.7193,16.612,16.6857,16.7735,16.664,16.7348,16.7737,16.8108,16.6897,16.7539,16.6828,16.7395,16.7822,16.6472,16.7658,16.7234,16.7673,16.7606,16.6383,16.7231,16.6952,16.6685,16.7542,16.7716,16.7051,16.7369,16.7105,16.7435,16.6258,16.7086,2026-08-21,432
2026-08-22,16.7113,16.7525,16.7579,16.8746,16.6849,16.7985,16.7452,16.7253,16.7807,16.866,16.7605,16.7336,16.6809,16.7607,16.6681,16.7479,16.7902,16.8877,16.7164,16.7019,16.7238,16.6478,16.7132,16.7885,16.6809,16.729,16.7805,16.8424,16.736,16.842,16.7285,16.7439,16.8058,16.6807,16.7747,16.7179,16.7856,16.8123,16.6707,16.7234,16.7274,16.6941,16.7776,16.7858,16.7221,16.7674,16.6964,16.7714,16.6916,16.7256,2026-08-21,432
2026-08-23,16.7002,16.7042,16.7216,16.8698,16.6278,16.7196,16.7229,16.6734,16.7173,16.8134,16.7964,16.7358,16.6425,16.7353,16.6081,16.7942,16.784,16.8898,16.7306,16.6659,16.6964,16.6232,16.6973,16.7682,16.6707,16.7411,16.7293,16.8262,16.7262,16.8166,16.7096,16.7514,16.8197,16.693,16.7397,16.752,16.775,16.7976,16.6618,16.7584,16.6732,16.6633,16.7945,16.6716,16.6576,16.7254,16.765,16.7636,16.6531,16.7272,2026-08-21,432
2026-08-24,16.7387,16.6799,16.7259,16.8522,16.6071,16.7141,16.697,16.6913,16.7167,16.7719,16.8607,16.7518,16.7085,16.7396,16.6229,16.7561,16.8435,16.887,16.7332,16.6519,16.7172,16.6147,16.7231,16.8119,16.6634,16.7069,16.6735,16.8911,16.6931,16.8729,16.7137,16.729,16.7865,16.6972,16.7045,16.7883,16.7557,16.8285,16.6654,16.8418,16.7014,16.7074,16.7808,16.7017,16.6781,16.7022,16.7584,16.7977,16.6857,16.719,2026-08-21,432
2026-08-25,16.7895,16.6798,16.7908,16.8674,16.6735,16.6954,16.6999,16.6992,16.6886,16.8269,16.8059,16.7032,16.7255,16.7682,16.7342,16.7621,16.8626,16.9038,16.7283,16.699,16.7945,16.627,16.7102,16.8584,16.6893,16.6649,16.661,16.9036,16.7654,16.9154,16.8181,16.7624,16.8641,16.6769,16.7666,16.7678,16.791,16.8232,16.6961,16.8074,16.7384,16.7437,16.7656,16.7951,16.7504,16.7776,16.7309,16.8256,16.6991,16.7433,2026-08-21,432
2026-08-26,16.7391,16.6551,16.6672,16.8615,16.6389,16.6939,16.6782,16.6404,16.7096,16.8327,16.8242,16.6855,16.7005,16.7472,16.6664,16.794,16.8123,16.8178,16.7515,16.7034,16.7402,16.5731,16.6296,16.8073,16.6902,16.6917,16.7103,16.8347,16.6705,16.8216,16.7349,16.7155,16.8364,16.6618,16.7561,16.757,16.7224,16.7612,16.6001,16.7907,16.7774,16.7472,16.7411,16.7528,16.7329,16.7466,16.6583,16.8234,16.6414,16.7187,2026-08-21,432
2026-08-27,16.7106,16.6205,16.5097,16.7902,16.6027,16.6938,16.5617,16.5754,16.6757,16.8269,16.8446,16.6761,16.6274,16.6808,16.601,16.7375,16.7341,16.8258,16.7618,16.6686,16.6825,16.4923,16.6169,16.8016,16.6618,16.6451,16.5867,16.833,16.5913,16.753,16.6661,16.6268,16.7463,16.6276,16.6545,16.6882,16.6725,16.7383,16.5417,16.6938,16.7113,16.7062,16.6846,16.7182,16.6677,16.7205,16.6449,16.8001,16.5249,16.7296,2026-08-21,432
2026-08-28,16.5888,16.4824,16.4463,16.7203,16.5419,16.5956,16.4655,16.6315,16.5889,16.7373,16.7463,16.6389,16.5926,16.5898,16.5995,16.6393,16.7347,16.7851,16.6174,16.6168,16.6608,16.4158,16.6433,16.7458,16.6805,16.4894,16.6011,16.693,16.4462,16.7171,16.7171,16.5815,16.7475,16.6074,16.6346,16.6437,16.6096,16.6941,16.4892,16.6562,16.6567,16.6155,16.6119,16.6289,16.5482,16.6693,16.674,16.7398,16.5367,16.712,2026-08-21,432
2026-08-29,16.5653,16.4575,16.4336,16.6796,16.5387,16.5848,16.4353,16.5481,16.5015,16.7552,16.7342,16.5591,16.5636,16.4292,16.6497,16.545,16.6625,16.6753,16.5062,16.633,16.6629,16.3798,16.6795,16.6582,16.6895,16.4081,16.5489,16.6734,16.4036,16.6073,16.8025,16.4933,16.6922,16.5239,16.5835,16.6396,16.7079,16.6379,16.5059,16.6629,16.701,16.6339,16.5578,16.602,16.4763,16.597,16.7075,16.6965,16.4418,16.7105,2026-08-21,432
2026-08-30,16.405,16.4247,16.4675,16.6515,16.4458,16.5747,16.4371,16.4576,16.5375,16.7112,16.7173,16.4363,16.5141,16.4129,16.6228,16.4075,16.611,16.6335,16.4919,16.5446,16.5726,16.455,16.6088,16.6369,16.6818,16.3488,16.6877,16.6794,16.4249,16.5453,16.7941,16.4758,16.7488,16.5386,16.5325,16.6418,16.7193,16.5648,16.5234,16.6722,16.6034,16.6746,16.5916,16.5193,16.4813,16.5661,16.6778,16.7488,16.421,16.6735,2026-08-21,432
2026-08-31,16.2839,16.3102,16.5605,16.6305,16.3856,16.4172,16.4697,16.3576,16.4775,16.7281,16.7733,16.3728,16.3868,16.429,16.5234,16.3602,16.5082,16.5433,16.5839,16.51,16.5005,16.4749,16.5396,16.5871,16.6571,16.3595,16.664,16.651,16.5177,16.4461,16.7299,16.372,16.7197,16.4866,16.408,16.5865,16.6731,16.4963,16.422,16.7303,16.5194,16.6817,16.5995,16.4929,16.5307,16.4817,16.6554,16.7022,16.4143,16.5581,2026-08-21,432
2026-09-01,16.4198,16.288,16.5324,16.5672,16.335,16.3515,16.4757,16.3237,16.4481,16.744,16.712,16.4354,16.3423,16.4337,16.6056,16.3248,16.4737,16.5279,16.4393,16.4539,16.473,16.335,16.5186,16.5468,16.5877,16.2919,16.6151,16.5861,16.5806,16.296,16.6994,16.4261,16.669,16.5035,16.4407,16.4714,16.6446,16.4157,16.3664,16.5913,16.4355,16.6725,16.6115,16.5038,16.5381,16.3859,16.6458,16.7206,16.4118,16.5361,2026-08-21,432
2026-09-02,16.4585,16.2585,16.4443,16.4908,16.3254,16.2557,16.3485,16.3705,16.4489,16.7798,16.6629,16.4322,16.2701,16.3964,16.4776,16.3993,16.4418,16.5518,16.3312,16.4422,16.3402,16.3539,16.4693,16.5139,16.4608,16.3116,16.5858,16.5233,16.448,16.2297,16.6143,16.5783,16.6407,16.4112,16.4292,16.4579,16.7017,16.2992,16.4107,16.5038,16.4419,16.674,16.7174,16.4318,16.561,16.3036,16.6025,16.4848,16.2701,16.4585,2026-08-21,432
2026-09-03,16.5207,16.1881,16.4645,16.4104,16.3411,16.296,16.3251,16.4688,16.4903,16.7342,16.5113,16.409,16.3433,16.2697,16.3928,16.3807,16.3476,16.6642,16.2586,16.444,16.38,16.3242,16.4277,16.4579,16.3274,16.2743,16.5052,16.4849,16.4919,16.2149,16.4467,16.4764,16.5905,16.4009,16.3497,16.4619,16.6049,16.2751,16.3784,16.4874,16.4333,16.6407,16.708,16.4363,16.5479,16.3054,16.5061,16.509,16.1574,16.3551,2026-08-21,432
2026-09-04,16.4699,16.2319,16.5148,16.4213,16.2707,16.3233,16.3048,16.477,16.4906,16.5983,16.4659,16.4197,16.3425,16.2764,16.4398,16.4134,16.4379,16.6226,16.2562,16.4177,16.3893,16.204,16.3456,16.3836,16.3524,16.3474,16.4602,16.4045,16.5187,16.2217,16.4418,16.4263,16.5432,16.3181,16.3903,16.427,16.4344,16.2265,16.2674,16.4108,16.4192,16.6249,16.6821,16.3541,16.5494,16.2535,16.5104,16.5123,16.221,16.3829,2026-08-21,432
2026-09-05,16.5453,16.3119,16.4568,16.3439,16.2926,16.2883,16.2324,16.3801,16.5143,16.5098,16.3529,16.3603,16.2676,16.3001,16.3123,16.4508,16.408,16.5679,16.2914,16.4491,16.3879,16.09,16.3864,16.4031,16.2529,16.3311,16.3834,16.4554,16.4424,16.2565,16.3538,16.4072,16.4844,16.2725,16.3349,16.4576,16.4075,16.1946,16.2918,16.4708,16.4639,16.6073,16.6921,16.2697,16.5222,16.2739,16.4984,16.4747,16.2528,16.3335,2026-08-21,432
2026-09-06,16.5204,16.2688,16.3386,16.3552,16.2205,16.2486,16.2137,16.3666,16.447,16.5005,16.3364,16.2747,16.3296,16.2593,16.273,16.5038,16.4271,16.5587,16.2844,16.4695,16.3254,16.1261,16.3996,16.3311,16.1828,16.2889,16.3891,16.4721,16.4021,16.3358,16.3414,16.3769,16.4892,16.2304,16.2884,16.4466,16.3756,16.1976,16.214,16.4106,16.4394,16.4995,16.6396,16.1564,16.4288,16.2281,16.4121,16.4273,16.301,16.3021,2026-08-21,432
