date,member01,member02,member03,member04,member05,member06,member07,member08,member09,member10,member11,member12,member13,member14,member15,member16,member17,member18,member19,member20,member21,member22,member23,member24,member25,member26,member27,member28,member29,member30,member31,member32,member33,member34,member35,member36,member37,member38,member39,member40,member41,member42,member43,member44,member45,member46,member47,member48,member49,member50,init_date,n_gridpoints
2026-09-16,16.094,15.9915,16.0561,15.9638,16.0501,16.0023,16.0446,16.0363,16.1027,15.9587,16.032,16.007,16.0367,15.9878,16.0357,16.0975,16.0568,16.0517,16.0316,15.9883,16.1157,16.0496,16.0087,15.99,16.0626,16.018,15.965,16.0046,15.9501,16.0756,16.114,16.1123,16.0215,16.1351,16.04,16.0687,16.0486,16.0949,16.1148,16.0039,16.0278,16.0708,16.05,16.0286,16.0955,16.0847,15.8957,16.0337,16.0581,16.0481,2026-09-16,432
2026-09-17,16.1184,16.0099,16.0679,16.0165,16.0844,16.0546,16.0782,16.0943,16.1216,15.9972,16.0589,16.0592,16.0958,16.0356,16.0448,16.1,16.0858,16.0421,16.042,16.015,16.1266,16.0908,16.0192,16.0378,16.0709,16.0478,16.0084,16.0325,15.9575,16.1096,16.1719,16.1414,16.0544,16.1356,16.0654,16.1003,16.0621,16.1266,16.0944,16.039,16.0187,16.1129,16.1086,16.0403,16.1344,16.1252,15.9296,16.0856,16.1214,16.0335,2026-09-16,432
2026-09-18,16.0231,15.922,16.0178,15.9083,15.9331,15.9126,15.9502,16.025,15.9604,15.9322,16.0532,15.9953,16.0269,15.937,15.9204,16.0271,16.0069,15.9834,15.9337,15.9399,16.0463,15.9973,15.883,15.9419,15.9551,15.9349,15.8918,15.8851,15.8723,15.9888,16.1024,16.0273,16.0035,16.0368,15.9983,16.0004,16.0341,15.9912,15.9897,15.9789,15.9523,16.0528,16.0359,15.9926,16.0562,16.004,15.8706,15.9822,16.0199,15.9674,2026-09-16,432
2026-09-19,15.8773,15.8028,15.8482,15.8149,15.8375,15.8044,15.8459,15.8318,15.8024,15.828,15.8181,15.8828,15.9072,15.8607,15.7977,15.8901,15.8703,15.9187,15.7963,15.8078,15.9121,15.8755,15.8033,15.8293,15.8364,15.879,15.7182,15.8133,15.7476,15.8226,15.9301,15.8795,15.8195,15.9272,15.8519,15.8711,15.8735,15.8586,15.8073,15.8573,15.8628,15.83,15.8549,15.9098,15.9116,15.8874,15.8214,15.8084,15.8895,15.8333,2026-09-16,432
2026-09-20,15.9484,15.8783,15.9001,15.8647,15.8555,15.8096,15.9053,15.8588,15.9047,15.8209,15.9259,15.8645,15.9545,15.8665,15.8059,15.8992,15.8578,15.9354,15.8578,15.8891,15.9371,15.8647,15.9404,15.871,15.8297,15.9123,15.7897,15.8337,15.8138,15.9865,15.9471,15.9477,15.9066,15.985,15.9075,15.9265,15.9407,15.9727,15.8269,15.8585,15.8901,15.9137,15.925,15.9868,15.9096,15.967,15.8679,15.8852,15.8562,15.8433,2026-09-16,432
2026-09-21,15.976,16.0021,15.9662,15.9283,15.9526,15.8551,15.9111,15.9277,15.9459,15.8054,16.0166,15.9249,15.9358,15.9036,15.7814,15.9328,15.9478,15.9713,15.9188,15.8801,15.9244,15.9269,15.9687,15.9465,15.8219,15.8652,15.8672,15.9624,15.898,16.0113,15.9645,16.0127,15.9245,16.0331,16.0007,16.0165,16.0426,15.9599,15.9305,15.8361,15.9185,15.9529,15.937,15.9832,15.8952,16.0193,15.8555,15.918,15.8857,15.8914,2026-09-16,432
2026-09-22,15.9494,16.045,15.9261,15.9049,15.8885,15.9156,15.9356,15.8521,15.9169,15.7833,16.045,15.9927,15.8844,15.9343,15.7791,15.9594,15.9983,15.9081,15.9625,15.8569,15.9129,15.8501,15.9627,15.9069,15.7942,15.8991,15.8638,15.9609,15.8481,16.021,15.9031,15.9546,15.7937,15.9742,15.9624,15.9477,16.0405,15.9356,15.8985,15.8296,15.8707,15.9379,15.9549,15.9312,15.8231,15.9269,15.8636,15.8645,15.9134,15.8711,2026-09-16,432
2026-09-23,15.8782,16.0214,15.8779,15.9058,15.8898,15.9069,15.9293,15.8075,15.9076,15.744,16.1066,16.0009,15.9341,15.975,15.7742,15.9947,15.9425,15.8832,15.9496,15.8465,15.8792,15.8707,15.9235,15.8726,15.8368,15.8578,15.8202,15.9489,15.8585,16.051,15.8254,15.8389,15.7417,15.9315,15.9303,15.9365,16.079,15.8277,15.8616,15.8015,15.8363,15.891,15.9842,15.8483,15.8365,15.8357,15.818,15.8315,15.8823,15.8052,2026-09-16,432
2026-09-24,15.8665,16.0523,15.865,15.922,15.8866,15.8832,15.9513,15.8145,15.7509,15.7295,16.1875,15.949,15.923,15.8973,15.8051,15.8977,15.8781,15.8685,15.9795,15.8647,15.8594,15.9505,15.9464,15.8312,15.9346,15.9116,15.8483,15.9045,15.9033,16.0223,15.8718,15.8043,15.8282,15.8977,15.9354,15.963,16.0236,15.8626,15.8625,15.7839,15.8214,15.8059,16.032,15.8511,15.8534,15.8716,15.8726,15.8651,15.9127,15.7702,2026-09-16,432
2026-09-25,15.9684,15.998,15.9713,15.9276,15.8729,15.8387,15.9933,15.7952,15.706,15.7085,16.091,15.9275,15.9381,15.8408,15.7616,15.8776,15.9233,15.8268,15.9421,15.8952,15.7926,16.0151,15.9238,15.8225,15.9136,15.8767,15.853,15.897,15.8445,15.9779,15.8708,15.8104,15.8197,15.8901,15.8732,16.032,15.9908,15.8456,15.8373,15.8478,15.7549,15.8377,16.1114,15.8529,15.8822,15.9762,15.7612,15.8847,15.9776,15.7888,2026-09-16,432
2026-09-26,15.8724,15.9664,15.9403,15.9212,15.8856,15.7957,16.0275,15.7359,15.7777,15.7109,16.0214,15.9143,15.8965,15.8563,15.8409,15.902,15.8897,15.8142,15.9266,15.7798,15.6816,16.0732,15.844,15.8275,15.8394,15.9189,15.8903,15.8666,15.7642,15.9239,15.9081,15.7845,15.8064,15.8625,15.8597,15.9842,15.9364,15.7433,15.8597,15.8533,15.6974,15.8442,16.0714,15.8517,15.8799,16.0838,15.7739,15.8402,15.9867,15.8212,2026-09-16,432
2026-09-27,15.8449,15.8748,15.9634,15.9069,15.8417,15.7019,15.9435,15.6416,15.77,15.7482,15.879,15.8492,15.778,15.8082,15.8426,15.9449,15.8722,15.7634,15.9055,15.7213,15.6577,16.0246,15.8134,15.7699,15.7578,15.8827,15.9172,15.7927,15.6757,15.9774,15.8941,15.7293,15.7798,15.8358,15.7739,15.915,15.8104,15.7253,15.7953,15.8322,15.6599,15.8529,16.0401,15.7586,15.8045,16.0792,15.796,15.7706,15.9706,15.8128,2026-09-16,432
2026-09-28,15.7799,15.6578,15.9799,15.8028,15.7232,15.7156,15.924,15.5771,15.6761,15.747,15.8135,15.8549,15.6594,15.8212,15.7392,15.8842,15.8744,15.7075,15.9009,15.6288,15.7152,15.946,15.7927,15.7318,15.7651,15.8428,15.8267,15.67,15.6874,15.9201,15.8857,15.6967,15.7377,15.7658,15.8213,15.8453,15.7689,15.7696,15.6908,15.7554,15.6644,15.8179,16.0133,15.7067,15.7831,15.9247,15.8357,15.6965,15.8697,15.7516,2026-09-16,432
2026-09-29,15.7447,15.5194,15.9985,15.8045,15.7429,15.707,15.8816,15.4283,15.5634,15.7384,15.7945,15.7958,15.5966,15.6739,15.7011,15.8122,15.6854,15.5843,15.7868,15.6688,15.7338,15.8641,15.7801,15.6751,15.783,15.9159,15.7124,15.5544,15.684,15.8166,15.6954,15.6667,15.6969,15.6626,15.8078,15.7127,15.7385,15.792,15.6686,15.6735,15.6845,15.6954,16.0146,15.6191,15.7664,15.7707,15.7845,15.6047,15.842,15.7868,2026-09-16,432
2026-09-30,15.7413,15.4629,15.8853,15.7374,15.7472,15.7045,15.8004,15.509,15.5397,15.8119,15.696,15.7767,15.6098,15.5526,15.7744,15.7783,15.6272,15.5717,15.6706,15.5285,15.7114,15.7856,15.7277,15.6831,15.5506,15.9094,15.6198,15.5881,15.6193,15.8257,15.6562,15.8227,15.6302,15.607,15.7544,15.7096,15.7606,15.7622,15.5976,15.5697,15.7132,15.6733,15.9461,15.5736,15.7012,15.6752,15.7421,15.5939,15.7599,15.7807,2026-09-16,432
2026-10-01,15.7241,15.4621,15.7706,15.5706,15.847,15.659,15.7571,15.4565,15.4826,15.8369,15.7076,15.7525,15.6024,15.4811,15.6813,15.78,15.544,15.4867,15.5219,15.5438,15.6893,15.7175,15.709,15.5959,15.4938,15.8158,15.563,15.4744,15.5732,15.8688,15.6771,15.757,15.5967,15.722,15.6369,15.5753,15.7604,15.7331,15.5976,15.6071,15.7509,15.6987,15.7982,15.6081,15.6847,15.6816,15.6658,15.6076,15.7306,15.826,2026-09-16,432
2026-10-02,15.6434,15.4971,15.6066,15.504,15.823,15.573,15.6436,15.3828,15.3272,15.7767,15.7002,15.7926,15.6156,15.435,15.6429,15.7093,15.6211,15.4371,15.509,15.454,15.6717,15.6414,15.5628,15.5701,15.4557,15.8396,15.5558,15.392,15.6094,15.7243,15.6374,15.746,15.5581,15.7229,15.7319,15.4997,15.9142,15.8656,15.602,15.5055,15.8038,15.7318,15.7445,15.6353,15.6041,15.8477,15.5727,15.6083,15.7924,15.7875,2026-09-16,432
2026-10-03,15.5942,15.5756,15.5516,15.5988,15.8731,15.5721,15.479,15.3105,15.2714,15.724,15.5912,15.6822,15.6666,15.373,15.6338,15.7146,15.5399,15.3816,15.4204,15.3301,15.6226,15.6796,15.5241,15.5154,15.4235,15.8313,15.5262,15.3339,15.5015,15.6811,15.5235,15.7558,15.4595,15.7118,15.615,15.4733,15.9514,15.9174,15.6642,15.4364,15.7947,15.7332,15.7144,15.6971,15.5997,15.8953,15.7023,15.61,15.7893,15.71,2026-09-16,432
2026-10-04,15.5337,15.4668,15.5138,15.7135,15.7656,15.581,15.5588,15.3584,15.2492,15.7521,15.6785,15.6694,15.6614,15.3131,15.6171,15.5944,15.4776,15.4652,15.5027,15.3027,15.8145,15.6239,15.4793,15.5,15.4425,15.7384,15.5706,15.3272,15.5006,15.6204,15.5149,15.6395,15.368,15.6079,15.5502,15.6077,15.8044,15.9482,15.658,15.3511,15.6288,15.76,15.5728,15.6468,15.7332,15.8344,15.8278,15.6649,15.8259,15.6305,2026-09-16,432
2026-10-05,15.529,15.5165,15.5705,15.697,15.6641,15.5428,15.5859,15.4341,15.2662,15.6703,15.6938,15.6972,15.5781,15.3326,15.5192,15.4819,15.4075,15.6029,15.5813,15.3208,15.8948,15.6513,15.418,15.5051,15.4373,15.5959,15.5434,15.517,15.5189,15.6364,15.4462,15.5805,15.3119,15.4661,15.6181,15.7341,15.6966,15.932,15.6852,15.2976,15.4636,15.7243,15.6038,15.4558,15.7031,15.7509,15.7906,15.779,15.8777,15.6365,2026-09-16,432
2026-10-06,15.5462,15.6077,15.6003,15.6057,15.526,15.5731,15.5871,15.3964,15.2683,15.6019,15.6166,15.6658,15.5224,15.3404,15.5077,15.4661,15.3506,15.6607,15.6193,15.2785,15.9041,15.6394,15.3507,15.5577,15.491,15.4762,15.4314,15.5562,15.44,15.6001,15.3958,15.4494,15.3375,15.5186,15.5504,15.8031,15.6332,15.9082,15.6639,15.3398,15.3824,15.6747,15.6319,15.416,15.65,15.687,15.6995,15.8543,15.7664,15.6941,2026-09-16,432
2026-10-07,15.4998,15.5328,15.6546,15.5057,15.4169,15.6129,15.5064,15.369,15.2666,15.5722,15.5155,15.6314,15.4989,15.2806,15.5266,15.5466,15.2928,15.6245,15.5269,15.3241,15.8197,15.6221,15.3025,15.5296,15.5091,15.5301,15.3649,15.4578,15.4364,15.4828,15.4437,15.4463,15.371,15.4696,15.5239,15.8267,15.5057,15.9544,15.6006,15.3985,15.3333,15.6324,15.5561,15.3305,15.5797,15.8503,15.688,15.8537,15.7802,15.69,2026-09-16,432
2026-10-08,15.4284,15.4906,15.5364,15.4407,15.4059,15.6333,15.5094,15.3149,15.3119,15.5506,15.4384,15.5654,15.4029,15.2692,15.5865,15.6023,15.2244,15.6151,15.463,15.3197,15.812,15.5148,15.284,15.4814,15.4794,15.535,15.4005,15.3984,15.4934,15.4391,15.4047,15.479,15.4175,15.5022,15.404,15.7267,15.4487,15.7879,15.4809,15.4721,15.2882,15.6611,15.4759,15.2315,15.5527,15.8654,15.6018,15.7937,15.6542,15.5934,2026-09-16,432
2026-10-09,15.4647,15.4921,15.4172,15.4722,15.4016,15.6874,15.5193,15.2353,15.3187,15.4893,15.44,15.603,15.4726,15.2496,15.5136,15.6548,15.1613,15.634,15.4482,15.3049,15.7675,15.4451,15.2555,15.3834,15.4567,15.4789,15.3938,15.4246,15.6502,15.3344,15.3857,15.5101,15.3956,15.4832,15.4294,15.6285,15.3981,15.6992,15.4652,15.5559,15.3561,15.6159,15.4373,15.1777,15.6167,15.8645,15.4328,15.7336,15.523,15.5423,2026-09-16,432
2026-10-10,15.4939,15.5623,15.3709,15.3558,15.3447,15.6211,15.5342,15.2008,15.3117,15.3539,15.5085,15.5447,15.4113,15.3762,15.4388,15.5404,15.1873,15.5797,15.5508,15.2826,15.6572,15.4537,15.2864,15.4215,15.406,15.4401,15.4246,15.5162,15.7883,15.3056,15.3809,15.4474,15.4438,15.3494,15.3807,15.5286,15.3267,15.7111,15.4664,15.5174,15.4422,15.555,15.3744,15.177,15.6398,15.7889,15.4399,15.5151,15.3875,15.5654,2026-09-16,432
2026-10-11,15.4876,15.6341,15.3121,15.3041,15.3151,15.5971,15.431,15.1731,15.2458,15.3279,15.4776,15.5511,15.4015,15.5138,15.4218,15.4319,15.2116,15.48,15.5684,15.3028,15.5371,15.3971,15.2503,15.382,15.5268,15.4268,15.3711,15.4853,15.7262,15.2701,15.417,15.4245,15.4874,15.2546,15.322,15.4211,15.1721,15.7194,15.3945,15.3907,15.5026,15.5247,15.3624,15.2181,15.6294,15.7316,15.5051,15.4871,15.3818,15.4448,2026-09-16,432
2026-10-12,15.409,15.6383,15.2792,15.2593,15.2421,15.5875,15.3425,15.2675,15.298,15.2586,15.4409,15.4618,15.388,15.4297,15.3719,15.3606,15.1882,15.3938,15.4673,15.2631,15.4647,15.3825,15.2681,15.4533,15.4871,15.3785,15.4241,15.4803,15.5605,15.2223,15.529,15.3441,15.4812,15.1463,15.342,15.3325,15.071,15.7151,15.4088,15.4601,15.4423,15.406,15.2635,15.2592,15.5709,15.7806,15.4687,15.5027,15.372,15.3517,2026-09-16,432
2026-10-13,15.4504,15.6153,15.2379,15.2601,15.2145,15.4768,15.3304,15.3403,15.3433,15.2016,15.4452,15.4559,15.3695,15.3442,15.4471,15.2564,15.2597,15.3055,15.4266,15.1403,15.4063,15.3653,15.2597,15.3041,15.4426,15.2475,15.475,15.3995,15.5347,15.2417,15.522,15.3106,15.5301,15.2231,15.3444,15.2609,15.1021,15.6626,15.3523,15.3713,15.3755,15.4443,15.2943,15.3387,15.5371,15.667,15.4778,15.5113,15.3701,15.3444,2026-09-16,432
2026-10-14,15.3549,15.6,15.1595,15.2469,15.2202,15.4839,15.2797,15.4113,15.3726,15.2604,15.5199,15.4532,15.3277,15.2663,15.4334,15.3128,15.2615,15.2488,15.4419,15.1225,15.4006,15.3972,15.2408,15.2733,15.4057,15.2,15.4441,15.3591,15.4881,15.1586,15.6308,15.2733,15.511,15.1785,15.3166,15.1964,15.1496,15.598,15.1272,15.3398,15.3452,15.3389,15.3866,15.3003,15.5611,15.5498,15.4765,15.5517,15.224,15.4391,2026-09-16,432
2026-10-15,15.3074,15.5439,15.1707,15.1117,15.1815,15.4357,15.3288,15.422,15.4242,15.2027,15.5237,15.3672,15.2355,15.1557,15.3717,15.2994,15.2042,15.2876,15.4684,15.1239,15.3457,15.4287,15.1747,15.3003,15.3063,15.1883,15.3756,15.34,15.3512,15.2064,15.5317,15.3052,15.4577,15.1675,15.3773,15.2833,15.2315,15.4975,15.057,15.293,15.3038,15.2386,15.4221,15.2585,15.5294,15.4864,15.5196,15.5283,15.1469,15.4014,2026-09-16,432
2026-10-16,15.229,15.4708,15.1504,15.1405,15.1501,15.3888,15.4007,15.4793,15.3736,15.1541,15.4742,15.3793,15.2631,15.0999,15.3705,15.3109,15.1523,15.1948,15.384,15.0085,15.2539,15.4278,15.1811,15.2589,15.2513,15.2906,15.4098,15.2606,15.2671,15.2606,15.5369,15.3299,15.4244,15.0908,15.4245,15.3491,15.1983,15.4666,15.042,15.2521,15.2483,15.2569,15.4418,15.2846,15.4715,15.4582,15.4191,15.4682,15.1327,15.2468,2026-09-16,432
2026-10-17,15.3349,15.3058,15.1686,15.0979,15.093,15.3918,15.5019,15.4375,15.2674,15.073,15.473,15.3285,15.266,15.1881,15.278,15.2876,15.1158,15.226,15.4024,14.9876,15.2338,15.3947,15.2088,15.2434,15.2508,15.2558,15.444,15.1593,15.2224,15.2931,15.504,15.3031,15.4101,15.0961,15.4501,15.2453,15.1597,15.379,14.965,15.2222,15.2888,15.3032,15.4291,15.2677,15.4697,15.3747,15.4251,15.4304,15.1105,15.1302,2026-09-16,432
2026-10-18,15.3646,15.2601,15.1774,15.1872,15.0907,15.3127,15.4346,15.4181,15.2663,15.142,15.4401,15.2793,15.2268,15.2089,15.1866,15.168,15.0841,15.1928,15.4149,15.0322,15.1776,15.3187,15.1636,15.2742,15.2687,15.2385,15.3483,15.0644,15.2519,15.2367,15.4587,15.3043,15.3724,15.0897,15.478,15.1213,15.1068,15.4158,14.994,15.1681,15.3147,15.3919,15.2963,15.302,15.4437,15.3225,15.4282,15.2747,15.0516,15.1746,2026-09-16,432
2026-10-19,15.3195,15.2182,15.0379,15.0881,15.0716,15.2375,15.4329,15.3566,15.1763,15.188,15.2421,15.3108,15.2667,15.1847,15.1856,15.0545,15.0585,15.1378,15.4377,15.0424,15.1691,15.3487,15.1135,15.1823,15.3481,15.243,15.3468,15.0511,15.3235,15.0497,15.3308,15.3206,15.2371,15.1394,15.4166,15.0375,15.1713,15.4442,15.0854,15.0992,15.1513,15.3213,15.333,15.2202,15.3963,15.2841,15.4216,15.2251,14.9358,15.16,2026-09-16,432
2026-10-20,15.2959,15.2447,15.0425,15.1599,15.0469,15.2888,15.3325,15.2729,15.0748,15.1281,15.1432,15.2256,15.1777,15.1787,15.0676,15.1502,15.1827,15.0906,15.4008,15.0739,15.2287,15.277,15.0822,15.1936,15.2627,15.1419,15.2764,15.1005,15.2679,14.8878,15.2372,15.308,15.1706,15.2024,15.3764,15.0211,15.1599,15.4328,15.09,15.1339,15.0652,15.2527,15.2609,15.123,15.2823,15.3272,15.4169,15.2577,14.9632,15.0939,2026-09-16,432
2026-10-21,15.2046,15.2316,15.0385,15.133,14.9424,15.285,15.3402,15.2169,15.0503,15.0497,15.1225,15.0848,15.1618,15.2197,15.079,15.1543,15.2371,15.1252,15.3612,14.9226,15.1878,15.2977,15.0289,15.1754,15.2064,15.0858,15.1219,14.9874,15.2554,14.9354,15.1476,15.2951,15.1507,15.1436,15.3493,14.9682,15.0922,15.3393,15.0022,15.0549,15.1059,15.2105,15.2303,15.1021,15.0841,15.3105,15.4003,15.218,14.9663,15.0894,2026-09-16,432
2026-10-22,15.153,15.1592,15.0135,15.1112,14.9464,15.2451,15.2685,15.1884,15.0297,15.0284,15.0468,15.0408,15.1463,15.083,15.0033,15.1468,15.2114,15.1001,15.187,14.8158,15.1396,15.1936,14.9277,15.1369,15.1711,15.046,15.0113,14.9403,15.2285,14.9822,15.1069,15.2775,15.1145,15.0886,15.3199,14.9171,15.1299,15.3081,14.9373,15.0566,15.083,15.2512,15.1272,15.0674,15.0679,15.2773,15.3513,15.2067,14.9578,15.0341,2026-09-16,432
2026-10-23,15.1405,15.1243,15.0007,14.9981,14.978,15.2725,15.2792,15.0867,15.0053,15.0444,14.9466,14.9876,15.1269,14.9553,14.9793,15.2669,15.0895,15.0301,15.0996,14.7256,15.06,15.1515,14.8553,15.1313,15.1478,15.0794,14.9876,14.9651,15.1679,14.9724,14.9859,15.2227,15.1371,15.0301,15.3587,14.8311,15.0915,15.2492,15.0104,15.0056,15.122,15.1522,15.0718,14.9717,15.1886,15.3184,15.2984,15.1722,14.9488,15.0312,2026-09-16,432
2026-10-24,15.1283,15.092,14.9346,14.853,14.9519,15.1832,15.2367,15.0446,14.8989,15.0152,14.9484,14.8634,15.1077,15.0046,14.9101,15.2802,15.0162,15.0397,14.9742,14.68,14.9836,15.0459,14.704,14.9739,15.1557,14.9892,14.9482,14.9181,15.151,14.974,14.9494,15.1301,15.0824,15.0702,15.4148,14.7427,14.9917,15.1178,14.9619,14.8866,15.1103,15.0648,15.0221,14.8186,15.1067,15.2295,15.1673,15.2255,14.8555,15.0087,2026-09-16,432
2026-10-25,15.0016,15.0691,14.8541,14.8652,14.9298,15.0971,15.1383,14.9319,14.9178,15.0748,14.9124,14.8631,14.9545,15.089,14.7994,15.276,15.0324,15.0335,14.981,14.6563,14.8431,14.9899,14.6575,14.861,15.1979,14.9393,14.9732,14.8408,15.0598,15.0043,14.9714,15.0642,15.0895,15.0099,15.389,14.694,14.9046,15.1056,14.9156,14.8773,15.0149,14.9719,14.97,14.8104,15.027,15.284,15.0887,15.2754,14.8629,14.901,2026-09-16,432
2026-10-26,15.0105,14.9604,14.8043,14.8536,14.8591,14.9824,15.0831,14.8655,14.8555,15.0873,14.867,14.8802,14.8512,15.1468,14.7409,15.2522,15.0413,14.9863,15.0107,14.6095,14.7473,14.9721,14.6451,14.7539,15.1126,14.9477,14.9269,14.794,14.9665,14.8994,15.004,15.0222,15.0837,15.0121,15.2405,14.7005,14.7684,15.1195,14.8669,14.871,15.0412,14.8937,14.9324,14.8419,15.0539,15.2086,15.0528,15.2219,14.8098,14.844,2026-09-16,432
2026-10-27,14.9322,14.9107,14.7658,14.7741,14.796,14.8723,14.9815,14.8816,14.8022,15.0769,14.9159,14.8488,14.7503,15.1478,14.7451,15.3047,15.0059,14.9844,14.9347,14.6042,14.7605,14.9558,14.6322,14.7391,15.0618,14.8904,14.93,14.7195,14.9242,14.7784,14.9916,15.0011,15.0674,15.0143,15.1437,14.7024,14.6797,15.0642,14.8242,14.7616,14.9836,15.0227,15.0264,14.9444,15.0418,15.1436,14.9817,15.1167,14.738,14.8162,2026-09-16,432
2026-10-28,14.8404,14.8731,14.8784,14.81,14.6625,14.7286,14.887,14.8404,14.8003,15.0505,14.9295,14.7307,14.6775,15.0618,14.7141,15.2767,15.0587,14.9764,14.9037,14.6018,14.7478,14.9374,14.6311,14.6575,14.9733,14.7766,14.9302,14.6553,14.8301,14.8478,14.9295,14.8377,15.0433,14.9705,15.0375,14.736,14.5509,14.9597,14.8362,14.7057,14.8648,14.9901,15.1394,14.9179,15.0425,15.0496,14.9238,15.0979,14.6815,14.7609,2026-09-16,432
2026-10-29,14.8879,14.817,14.7581,14.822,14.6902,14.6947,14.8579,14.8752,14.7625,15.0285,14.8594,14.6087,14.5643,14.9639,14.6622,15.2389,15.0714,14.8929,14.9063,14.5137,14.7561,14.8372,14.5827,14.6356,14.8373,14.6815,14.9436,14.6942,14.9615,14.8257,14.8291,14.793,15.0384,14.8405,14.8173,14.7507,14.5632,15.0103,14.7327,14.7084,14.7227,14.9502,15.0233,14.7763,15.0304,14.9362,14.8119,15.1418,14.6393,14.7426,2026-09-16,432
2026-10-30,14.9098,14.8653,14.675,14.6506,14.6409,14.6266,14.7566,14.9234,14.8349,15.0568,14.9175,14.6616,14.5408,14.9566,14.5256,15.1402,14.9077,14.9225,15.0023,14.4938,14.7695,14.7935,14.6456,14.6345,14.7701,14.6042,14.9445,14.7562,14.8889,14.8233,14.7134,14.6849,14.9412,14.593,14.8427,14.7142,14.5354,14.9399,14.6519,14.7963,14.7065,14.9925,14.9463,14.7122,14.9806,14.7417,14.7659,15.0968,14.7571,14.7505,2026-09-16,432
