date,member01,member02,member03,member04,member05,member06,member07,member08,member09,member10,member11,member12,member13,member14,member15,member16,member17,member18,member19,member20,member21,member22,member23,member24,member25,member26,member27,member28,member29,member30,member31,member32,member33,member34,member35,member36,member37,member38,member39,member40,member41,member42,member43,member44,member45,member46,member47,member48,member49,member50,init_date,n_gridpoints
2026-09-10,16.2146,16.2136,16.302,16.1555,16.2134,16.187,16.2824,16.2047,16.2251,16.1582,16.2158,16.1907,16.2182,16.1419,16.2319,16.2198,16.2034,16.1949,16.1613,16.2225,16.2073,16.2208,16.1516,16.1625,16.1879,16.2648,16.2172,16.1741,16.1497,16.127,16.2289,16.1919,16.263,16.2594,16.2808,16.2645,16.2713,16.197,16.207,16.1651,16.1931,16.1777,16.2081,16.179,16.197,16.2522,16.2134,16.2162,16.1411,16.2079,2026-09-10,432
2026-09-11,16.1474,16.0929,16.2206,16.1183,16.1709,16.1289,16.1442,16.1664,16.1701,16.0676,16.128,16.0973,16.104,16.1195,16.1928,16.1412,16.1718,16.0759,16.0876,16.14,16.1486,16.1478,16.0298,16.096,16.0755,16.2103,16.1788,16.0601,16.0858,16.0212,16.128,16.1474,16.1607,16.1693,16.2563,16.1766,16.2072,16.1236,16.1394,16.1006,16.1451,16.1195,16.1471,16.1018,16.1409,16.1816,16.1106,16.1528,16.054,16.1872,2026-09-10,432
2026-09-12,16.1067,16.0434,16.1396,16.0121,16.1552,16.0633,16.1315,16.0705,16.1067,16.0055,16.1002,16.0408,16.0689,16.0503,16.1427,16.1256,16.088,16.0293,16.0226,16.0145,16.0913,16.0806,16.0211,16.0742,16.0061,16.1974,16.1049,16.0047,16.0462,15.968,16.0707,16.1017,16.1174,16.1169,16.1551,16.1316,16.1154,16.0768,16.0547,16.044,16.1031,16.0928,16.0944,16.0152,16.0817,16.1336,16.0647,16.0501,15.9793,16.1331,2026-09-10,432
2026-09-13,16.1408,16.0667,16.1212,16.0113,16.1342,16.095,16.1464,16.0986,16.1077,16.0348,16.0971,16.1021,16.099,16.0383,16.177,16.1112,16.077,16.033,16.0755,16.0669,16.1297,16.0653,16.0559,16.1008,16.0428,16.2217,16.1164,16.0241,15.9898,16.0271,16.0281,16.0528,16.1383,16.2069,16.1912,16.1355,16.1198,16.0991,16.0585,16.0884,16.0915,16.0996,16.1261,15.9793,16.0859,16.1457,16.1061,16.0464,15.9318,16.1238,2026-09-10,432
2026-09-14,16.2388,16.0768,16.2516,16.034,16.1582,16.1173,16.2575,16.0992,16.189,16.0336,16.1327,16.127,16.0103,16.0839,16.1858,16.1452,16.1428,16.1128,16.0937,16.0867,16.1869,16.1288,16.1425,16.1823,16.1099,16.2243,16.0871,16.1052,16.0184,16.0195,16.0687,16.1035,16.1985,16.2382,16.1508,16.1938,16.1744,16.114,16.1409,16.093,16.1308,16.1515,16.122,16.0175,16.1066,16.151,16.1293,16.1013,15.9483,16.1443,2026-09-10,432
2026-09-15,16.1312,16.0343,16.166,16.0197,16.1086,16.1031,16.084,16.0771,16.0584,15.9438,16.0831,16.028,15.9628,16.0459,16.1401,16.0927,16.0777,16.0748,16.0733,15.9782,16.1047,16.1279,16.0134,16.0945,16.1164,16.1425,16.0825,16.0327,15.9499,16.0074,16.1003,16.0992,16.1973,16.1464,16.1647,16.1486,16.1372,16.1213,16.0813,16.0228,16.1445,16.1243,16.0677,16.0313,16.0693,16.1302,16.0935,16.0791,15.9275,16.1161,2026-09-10,432
2026-09-16,16.1766,15.9883,16.0712,16.045,16.1012,16.0621,15.992,16.0018,16.1011,15.9405,16.058,16.0451,15.9371,15.9902,16.0505,15.9947,15.9426,15.952,15.9651,15.9617,15.9912,16.1067,16.0208,16.0156,15.9944,16.101,16.0162,15.9453,15.9476,15.9041,16.0717,15.9756,16.1055,16.0573,16.1185,16.0691,16.0377,16.1428,15.9851,15.9094,16.0354,16.0151,16.0231,16.0835,16.0639,16.076,16.0309,16.0289,15.9069,16.0365,2026-09-10,432
2026-09-17,16.1837,15.9531,16.1337,16.0108,16.0878,16.0118,16.0802,15.9761,16.0465,15.9222,15.9984,16.0525,15.9544,15.9192,16.052,15.9991,15.9196,15.9985,15.966,15.9654,15.9945,16.093,15.9847,16.1155,15.888,16.1135,16.0181,15.8942,15.9243,15.917,16.072,16.0212,16.1042,16.0597,16.0298,16.0793,16.074,16.1025,16.0562,15.8855,16.057,15.984,16.0039,16.1199,15.9946,16.0624,15.9618,16.121,15.8896,16.0387,2026-09-10,432
2026-09-18,16.1235,15.9187,16.1186,16.0167,16.1281,15.9872,16.1486,15.9406,16.0646,15.9235,16.0021,16.0485,15.9312,15.9546,16.0278,16.0217,15.9332,16.0613,15.9313,15.9825,15.9365,16.1023,16.0077,16.1217,15.9566,16.0639,16.0377,15.8587,16.0116,15.9345,16.0409,16.0742,16.079,15.9647,15.9926,16.0855,16.0846,16.1381,16.0334,15.9402,16.0801,16.0621,16.0329,16.0853,16.0011,16.0169,16.0646,16.117,15.9086,16.0005,2026-09-10,432
2026-09-19,16.1903,15.9663,16.0372,15.9302,16.1741,15.9985,16.1572,16.0038,16.1104,15.8332,16.007,16.0107,16.0484,15.9541,16.1406,16.069,15.9455,16.0775,15.9163,15.9664,16.0082,16.0706,15.9986,16.1533,16.0317,16.0722,15.9928,15.8766,16.0234,15.9704,15.9714,16.0869,16.091,15.8836,15.9869,16.1029,16.0357,16.1012,16.0827,16.0582,16.0974,16.0828,16.0809,16.0331,16.0178,16.0973,15.968,16.0695,15.9584,16.0066,2026-09-10,432
