date,member01,member02,member03,member04,member05,member06,member07,member08,member09,member10,member11,member12,member13,member14,member15,member16,member17,member18,member19,member20,member21,member22,member23,member24,member25,member26,member27,member28,member29,member30,member31,member32,member33,member34,member35,member36,member37,member38,member39,member40,member41,member42,member43,member44,member45,member46,member47,member48,member49,member50,init_date,n_gridpoints
2026-09-02,16.5291,16.4579,16.5668,16.4949,16.5452,16.5495,16.4935,16.5091,16.5461,16.4642,16.5629,16.5937,16.628,16.4583,16.5794,16.5713,16.5726,16.5948,16.5271,16.5544,16.6349,16.5501,16.6095,16.5494,16.5425,16.4917,16.5359,16.5352,16.5053,16.4992,16.5006,16.4211,16.5854,16.5161,16.6065,16.5425,16.5143,16.5959,16.4931,16.5403,16.5014,16.557,16.5384,16.5467,16.4978,16.4958,16.475,16.5915,16.5566,16.5904,2026-09-02,432
2026-09-03,16.4684,16.4219,16.5159,16.5447,16.507,16.5292,16.4691,16.5008,16.5237,16.4,16.5479,16.5718,16.5614,16.4513,16.5518,16.4958,16.5335,16.5409,16.5267,16.5464,16.6214,16.5071,16.5643,16.4916,16.5285,16.4429,16.5122,16.5089,16.45,16.4947,16.5127,16.4007,16.5861,16.5214,16.5789,16.5191,16.4998,16.5917,16.462,16.5022,16.4839,16.5172,16.4991,16.5215,16.4819,16.5092,16.4649,16.602,16.5441,16.5905,2026-09-02,432
2026-09-04,16.4686,16.422,16.5464,16.5166,16.4931,16.4743,16.4449,16.4483,16.4606,16.3954,16.574,16.5367,16.5035,16.3898,16.507,16.5354,16.475,16.5539,16.4799,16.5676,16.6184,16.457,16.4829,16.4798,16.4985,16.4131,16.4709,16.4549,16.4728,16.4342,16.482,16.3558,16.482,16.5116,16.5475,16.4726,16.4459,16.5718,16.4663,16.4682,16.4083,16.4472,16.4371,16.5024,16.4446,16.4566,16.4411,16.5454,16.5007,16.5247,2026-09-02,432
2026-09-05,16.4626,16.467,16.56,16.4936,16.4949,16.4911,16.4612,16.4862,16.4619,16.4117,16.6265,16.5933,16.4493,16.4032,16.4355,16.5345,16.4978,16.5402,16.4184,16.5503,16.5477,16.4485,16.5266,16.3965,16.4741,16.4169,16.4366,16.5083,16.3795,16.4353,16.4661,16.3104,16.4595,16.4995,16.5561,16.5414,16.3892,16.5807,16.5005,16.4534,16.4742,16.4176,16.4287,16.5171,16.397,16.4843,16.4233,16.5365,16.4926,16.4932,2026-09-02,432
2026-09-06,16.4234,16.4179,16.5375,16.4375,16.3664,16.408,16.4415,16.4169,16.3287,16.3321,16.6159,16.5796,16.4559,16.4002,16.4153,16.4663,16.3996,16.5465,16.2719,16.51,16.5444,16.4034,16.4709,16.4091,16.4659,16.3889,16.4273,16.4181,16.2651,16.3642,16.3294,16.2776,16.4682,16.3926,16.4322,16.4759,16.3628,16.56,16.4018,16.3683,16.3779,16.3707,16.3861,16.3416,16.2954,16.3969,16.3717,16.4612,16.3999,16.4417,2026-09-02,432
2026-09-07,16.2887,16.1766,16.4427,16.3238,16.2522,16.2641,16.2739,16.2778,16.2547,16.1972,16.4329,16.3946,16.2704,16.311,16.2315,16.3306,16.2119,16.3475,16.2766,16.3084,16.3998,16.2716,16.3078,16.2252,16.32,16.228,16.2605,16.297,16.2034,16.1847,16.1897,16.1155,16.2196,16.2851,16.2927,16.3184,16.201,16.3843,16.2721,16.2337,16.245,16.2264,16.3001,16.1502,16.2413,16.288,16.2155,16.3154,16.2993,16.3357,2026-09-02,432
2026-09-08,16.1713,16.1076,16.3378,16.2651,16.1983,16.1943,16.2674,16.2242,16.1859,16.0405,16.3175,16.3295,16.1797,16.1755,16.1383,16.252,16.2105,16.2317,16.2923,16.202,16.276,16.2136,16.2662,16.123,16.2447,16.1237,16.1212,16.2561,16.1034,16.0177,16.1186,16.1405,16.1595,16.268,16.2162,16.3287,16.1484,16.2651,16.1378,16.2616,16.149,16.1261,16.2718,16.1668,16.1238,16.163,16.1477,16.2236,16.227,16.253,2026-09-02,432
2026-09-09,16.1051,16.099,16.2015,16.1971,16.1506,16.1083,16.2392,16.1826,16.2145,15.958,16.3211,16.3145,16.1575,16.1653,16.1011,16.1699,16.1646,16.2166,16.3322,16.1537,16.2368,16.3001,16.2271,15.9939,16.1935,16.0786,16.0397,16.1969,16.1218,15.9307,16.0875,16.0328,16.1008,16.2031,16.1478,16.2949,16.1189,16.3018,16.1008,16.2293,16.1168,16.1391,16.2213,16.1534,16.0691,16.1135,16.1663,16.242,16.1389,16.2408,2026-09-02,432
2026-09-10,16.1561,16.1079,16.1944,16.1217,16.17,16.0852,16.1545,16.2329,16.0895,15.8689,16.2959,16.2547,16.1695,16.1312,16.0844,16.1688,16.142,16.2583,16.2684,16.1747,16.2621,16.187,16.2696,16.0225,16.1312,16.1025,16.0311,16.0819,16.059,15.9474,16.0521,15.9851,16.193,16.0989,16.2202,16.2594,16.1334,16.3112,16.0716,16.151,16.1285,16.0904,16.1837,16.0957,16.0031,16.0481,16.2022,16.2334,16.0586,16.1366,2026-09-02,432
2026-09-11,16.1565,16.0244,16.1437,16.092,16.2221,16.0139,16.1222,16.2499,16.1699,15.8257,16.28,16.1989,16.1454,16.0841,16.1719,16.1629,16.0744,16.18,16.1988,16.2118,16.2434,16.1558,16.1889,15.9563,16.1941,16.1735,15.9919,16.0595,16.0283,15.9132,16.045,16.0672,16.2361,16.0599,16.2344,16.1949,16.145,16.2948,16.1474,16.2322,16.1683,16.0883,16.1937,16.0528,15.9635,16.013,16.1924,16.1613,15.9778,16.1429,2026-09-02,432
2026-09-12,16.1352,16.0934,16.135,16.0934,16.1322,15.9973,16.1014,16.2886,16.0858,15.8256,16.1651,16.1183,16.0739,16.0491,16.2057,16.1124,16.1043,16.1894,16.112,16.1923,16.1852,16.2184,16.2954,15.9619,16.0941,15.9941,16.0047,16.0221,16.1317,15.865,16.1138,16.0479,16.3014,16.0655,16.2403,16.273,16.2292,16.293,16.123,16.1719,16.1163,16.0668,16.1331,16.1155,16.0612,15.97,16.1212,16.1905,15.9448,16.1676,2026-09-02,432
2026-09-13,16.168,16.112,16.1138,16.1586,16.1999,16.0868,16.0412,16.2465,16.0808,15.8632,16.1425,16.0752,16.0018,15.911,16.1754,16.1668,16.194,16.2318,16.1248,16.1165,16.17,16.2814,16.2807,16.0579,16.0039,15.9118,15.9745,16.095,16.2552,15.8171,16.2131,16.0424,16.2821,16.1223,16.2216,16.3423,16.2569,16.3716,16.2225,16.2327,16.0532,16.1046,16.1995,16.2054,16.0676,16.1478,16.2045,16.171,15.9756,16.2391,2026-09-02,432
