date,member01,member02,member03,member04,member05,member06,member07,member08,member09,member10,member11,member12,member13,member14,member15,member16,member17,member18,member19,member20,member21,member22,member23,member24,member25,member26,member27,member28,member29,member30,member31,member32,member33,member34,member35,member36,member37,member38,member39,member40,member41,member42,member43,member44,member45,member46,member47,member48,member49,member50,init_date,n_gridpoints
2026-09-12,16.1565,16.0819,16.1167,16.1729,16.1168,16.1115,16.1655,16.1616,16.1725,16.1376,16.1811,16.2376,16.2126,16.1026,16.0934,16.1908,16.2161,16.1847,16.12,16.1089,16.2061,16.2128,16.1484,16.1269,16.1616,16.1138,16.1511,16.1994,16.1748,16.1229,16.1947,16.1855,16.1145,16.1806,16.2653,16.1042,16.1549,16.0879,16.1336,16.0858,16.3314,16.1798,16.1504,16.174,16.1776,16.1977,16.1272,16.1546,16.109,16.1828,2026-09-12,432
2026-09-13,16.1744,16.0771,16.1601,16.1756,16.1474,16.1397,16.1609,16.1625,16.177,16.1402,16.1778,16.2086,16.1561,16.0939,16.1374,16.1871,16.2341,16.1853,16.1395,16.1242,16.2347,16.2169,16.1324,16.1547,16.158,16.0985,16.1535,16.2158,16.1908,16.1312,16.2188,16.1762,16.0372,16.2005,16.2772,16.1351,16.1455,16.0779,16.1501,16.1279,16.3098,16.2013,16.1567,16.1772,16.1653,16.1865,16.121,16.1427,16.1312,16.1631,2026-09-12,432
2026-09-14,16.2122,16.1579,16.1993,16.2115,16.1854,16.0996,16.2262,16.1593,16.1707,16.1208,16.228,16.2159,16.2061,16.1326,16.1231,16.2576,16.1966,16.2309,16.1597,16.1242,16.2194,16.2442,16.1635,16.2387,16.1941,16.1503,16.1968,16.2176,16.2294,16.1662,16.247,16.1762,16.0794,16.2246,16.2621,16.1363,16.1633,16.152,16.223,16.1143,16.3423,16.2438,16.1497,16.2482,16.1702,16.1714,16.1948,16.1483,16.0978,16.2206,2026-09-12,432
2026-09-15,16.0673,16.1253,16.1076,16.0752,16.09,16.0706,16.1165,16.0832,16.009,16.0379,16.1445,16.0813,16.1015,16.0523,16.0545,16.1079,16.0818,16.1453,15.9901,16.0017,16.0153,16.0964,16.069,16.156,16.1306,16.0905,16.1218,16.1272,16.1575,16.1167,16.0797,16.123,15.9885,16.0659,16.1158,16.0135,16.1141,15.9977,16.0501,15.9838,16.3172,16.139,16.0021,16.0842,16.0543,16.0808,16.1651,16.068,16.0241,16.1057,2026-09-12,432
2026-09-16,15.9957,16.0707,16.0837,16.0649,16.0215,16.0282,16.0486,16.0143,15.9816,15.981,16.0379,16.0434,16.0387,15.9176,16.0041,16.0987,16.0779,16.0613,15.8826,16.005,16.0057,16.0588,15.9951,16.0982,16.0774,16.0386,16.0476,16.1186,16.102,15.991,16.1108,16.0514,15.9426,15.9756,16.0673,15.9587,16.0512,16.0663,15.9984,15.954,16.2241,16.0531,15.9738,15.9851,16.0442,16.0084,16.063,16.0164,15.9209,16.0922,2026-09-12,432
2026-09-17,15.9903,16.0459,15.9851,16.0175,15.9852,15.9723,16.0743,16.0349,15.9522,15.9362,16.0471,15.9745,16.0597,15.8817,15.9912,16.1183,16.0823,16.1536,15.8409,16.0732,16.0657,16.1007,16.0782,16.0759,16.0472,15.9623,15.9712,16.0921,16.0114,16.0216,16.1124,16.0116,15.9266,15.9516,16.0397,15.869,16.089,16.0299,15.9297,15.909,16.19,15.9999,15.9675,15.9847,15.9617,16.0226,16.0449,15.993,15.8704,16.0087,2026-09-12,432
2026-09-18,15.9471,15.955,15.8871,15.9107,15.9562,15.8984,16.0732,15.9539,15.9165,15.922,15.9432,15.8804,15.9391,15.8359,15.9562,15.9742,16.0314,16.1402,15.7468,15.9622,15.9822,16.0289,16.0431,16.0188,15.9946,15.98,15.8877,16.0221,15.96,15.9345,16.01,15.9766,15.8979,15.891,16.1375,15.8824,15.9906,15.9589,15.9113,15.9367,16.1157,15.9366,15.8899,15.9763,15.9197,16.0204,16.0202,16.0031,15.8316,15.9216,2026-09-12,432
2026-09-19,15.9895,16.0212,15.8037,15.8968,15.945,15.9375,15.9829,15.896,15.9625,15.9601,15.929,15.8813,15.9606,15.7995,15.8729,15.9964,15.944,16.1348,15.7268,15.9388,16.0679,16.1043,16.0073,15.9214,15.9705,15.9498,15.9024,16.0448,15.9637,15.8816,16.0358,15.9515,15.91,15.8793,16.1806,15.9532,15.9382,15.9246,15.8395,15.9271,16.0947,15.98,15.9711,16.0563,16.0482,15.8518,16.0107,15.9384,15.856,15.8373,2026-09-12,432
2026-09-20,15.9405,16.0525,15.815,15.9403,15.9139,15.9788,15.9689,15.9467,16.0056,16.0331,15.9744,15.9266,15.9725,15.7649,15.8634,16.0135,15.9953,16.0624,15.7593,15.9551,16.0481,16.0948,16.0148,15.9268,15.9459,15.9796,15.9032,16.055,15.8423,15.9147,16.0987,15.9369,15.8985,15.8505,16.2262,15.9568,15.9485,15.947,15.9797,15.8637,16.1075,16.0331,15.9509,16.0502,16.0851,15.8555,15.9554,15.892,15.8959,15.8447,2026-09-12,432
2026-09-21,15.928,16.0682,15.7847,15.9051,15.9087,15.9874,15.944,15.8943,15.9655,16.0512,15.9678,16.0146,15.919,15.7581,15.8412,15.9961,15.9447,16.0466,15.7772,16.011,16.0611,16.004,16.0142,15.899,15.8891,15.9184,15.9067,16.058,15.8087,15.8733,16.0039,15.8918,15.8143,15.8781,16.211,15.9033,15.9472,16.0028,15.9673,15.9875,16.103,16.0449,15.8435,16.0916,16.1246,15.8781,15.9385,15.8974,15.969,15.9052,2026-09-12,432
2026-09-22,15.9267,16.0185,15.7997,15.8538,15.9013,15.9181,15.8955,15.9039,15.8384,15.8586,15.9586,16.0,15.9235,15.7357,15.758,15.9143,15.9894,15.8872,15.7577,15.9008,15.9739,16.0089,15.9875,15.8685,15.9124,15.7885,15.8771,16.1086,15.8998,15.7708,15.9955,15.8349,15.7144,15.907,16.1331,15.8522,15.9624,15.9444,15.895,15.8601,16.0608,16.0481,15.802,16.1035,16.0849,15.805,15.9299,15.8439,15.9707,15.9127,2026-09-12,432
2026-09-23,15.8846,15.9773,15.7175,15.8377,15.9354,15.9351,15.8124,15.8317,15.8388,15.7657,15.9258,15.9811,15.8011,15.7607,15.7618,15.9264,16.0464,15.763,15.7132,15.8766,15.908,16.085,15.8478,15.9264,15.826,15.7236,15.7394,16.0659,15.9401,15.646,16.0202,15.7562,15.6231,15.8051,16.1173,15.799,16.0808,15.8191,15.9282,15.8506,16.0203,15.9453,15.7406,16.0305,16.0824,15.829,15.9325,15.7807,15.974,15.6683,2026-09-12,432
2026-09-24,15.8973,15.9596,15.7515,15.8769,15.9689,15.8493,15.7459,15.8297,15.766,15.6405,15.833,15.9011,15.8887,15.7431,15.7364,15.9537,15.9189,15.796,15.6939,15.8586,15.9237,16.066,15.8388,15.7972,15.8181,15.6927,15.6992,16.0354,15.9513,15.631,16.0398,15.8519,15.6738,15.763,16.0505,15.7861,15.9817,15.882,15.9147,15.7791,15.9462,15.8879,15.7801,16.0207,16.0769,15.8059,15.929,15.6982,15.9539,15.5814,2026-09-12,432
2026-09-25,15.8815,15.9653,15.8069,15.8906,15.8556,15.825,15.7163,15.8202,15.7849,15.6573,15.8035,15.8274,15.8205,15.6203,15.7339,15.9394,15.895,15.8585,15.6252,15.8094,15.8486,16.037,15.8497,15.7367,15.9384,15.7381,15.7673,16.04,15.758,15.6561,16.0038,15.9311,15.6836,15.8243,16.0421,15.833,15.9465,15.8529,15.8465,15.6436,16.0118,15.8167,15.7661,15.9285,16.0369,15.7829,15.8883,15.773,15.9456,15.7478,2026-09-12,432
2026-09-26,15.8233,15.8761,15.7809,15.941,15.8103,15.7858,15.7784,15.8236,15.8155,15.6038,15.7635,15.7552,15.9646,15.6548,15.7192,15.8559,15.8392,15.8337,15.6379,15.7203,15.8404,16.0475,15.8014,15.7384,15.9132,15.7911,15.839,16.0609,15.7384,15.6556,16.0443,15.9234,15.7707,15.7595,16.0844,15.8595,15.8459,15.7911,15.8688,15.5781,16.0194,15.7535,15.6712,15.7618,15.9546,15.7117,15.7975,15.8166,15.7983,15.8209,2026-09-12,432
2026-09-27,15.7472,15.9361,15.7818,15.9189,15.8828,15.7193,15.8301,15.8456,15.8201,15.533,15.7637,15.7458,15.984,15.5843,15.7029,15.8175,15.838,15.8089,15.6992,15.6906,15.8081,16.074,15.8368,15.6759,15.8939,15.7623,15.7944,16.0014,15.6694,15.7599,16.1269,15.7857,15.7149,15.6272,15.9702,15.7737,15.8574,15.6738,15.8701,15.5008,16.0083,15.7701,15.6155,15.7176,15.9572,15.798,15.842,15.8815,15.8075,15.812,2026-09-12,432
2026-09-28,15.72,15.834,15.7781,15.8965,15.8328,15.6929,15.815,15.8,15.8178,15.6017,15.7138,15.6896,15.925,15.5545,15.6489,15.8197,15.7869,15.8047,15.7469,15.6992,15.7966,16.014,15.8144,15.5904,15.8955,15.7257,15.7691,15.9319,15.5813,15.8617,15.9995,15.7638,15.6852,15.5452,15.883,15.8345,15.8378,15.7063,15.9188,15.4411,16.0023,15.8316,15.5417,15.6858,15.9336,15.7995,15.8512,15.8738,15.7631,15.7498,2026-09-12,432
2026-09-29,15.6675,15.7591,15.7234,15.8359,15.8028,15.6609,15.9053,15.7076,15.7129,15.5231,15.6802,15.6171,15.8587,15.6157,15.6045,15.822,15.7565,15.7754,15.6685,15.7485,15.6725,15.9153,15.8065,15.5918,15.9729,15.6925,15.7379,15.8759,15.6469,15.8272,15.9727,15.7767,15.5842,15.5269,15.7434,15.8012,15.7681,15.7277,15.9568,15.4334,15.9384,15.7099,15.5626,15.6754,15.8701,15.7238,15.8808,15.8565,15.6731,15.7115,2026-09-12,432
2026-09-30,15.5752,15.6993,15.6922,15.7899,15.8578,15.5647,15.9887,15.8134,15.6627,15.5202,15.6543,15.5787,15.8171,15.5514,15.6064,15.7515,15.7283,15.8421,15.5583,15.8421,15.7652,15.9166,15.7537,15.5163,15.9005,15.7357,15.7349,15.7749,15.5666,15.8452,15.8973,15.8579,15.5613,15.498,15.7811,15.7168,15.6406,15.745,15.8819,15.5159,15.9186,15.7166,15.5405,15.5964,15.8295,15.6864,15.9202,15.7746,15.6217,15.7073,2026-09-12,432
2026-10-01,15.6141,15.5833,15.6582,15.7747,15.8363,15.5881,15.8602,15.734,15.7072,15.5251,15.6575,15.5443,15.7586,15.5245,15.487,15.743,15.7297,15.8656,15.4346,15.8355,15.7905,15.8377,15.6999,15.4645,15.9599,15.7605,15.7071,15.6733,15.442,15.8067,15.8407,15.8112,15.5188,15.5173,15.7625,15.5171,15.598,15.8158,15.8838,15.5029,15.8558,15.6804,15.5326,15.589,15.8213,15.5648,15.8945,15.7314,15.6038,15.563,2026-09-12,432
2026-10-02,15.5931,15.5842,15.684,15.8196,15.6726,15.5141,15.7708,15.7124,15.6626,15.6108,15.726,15.6227,15.7089,15.5481,15.4607,15.7602,15.6618,15.8298,15.3661,15.7637,15.8006,15.6925,15.6106,15.4775,15.9515,15.7673,15.7307,15.729,15.3979,15.8578,15.7743,15.6729,15.465,15.5409,15.7787,15.4531,15.5129,15.8472,15.8865,15.3806,15.7685,15.5197,15.5909,15.5267,15.7353,15.5804,15.8254,15.7026,15.6152,15.4758,2026-09-12,432
2026-10-03,15.5779,15.6251,15.6431,15.8183,15.6799,15.5512,15.7277,15.8866,15.6557,15.579,15.8021,15.6954,15.6306,15.5352,15.4979,15.6919,15.6104,15.9346,15.3624,15.7005,15.8541,15.6695,15.5967,15.5062,15.855,15.7595,15.6983,15.668,15.4399,15.8255,15.671,15.7152,15.3978,15.5187,15.7862,15.3593,15.4405,15.738,15.7735,15.391,15.6682,15.3995,15.6231,15.4694,15.6788,15.6397,15.7139,15.6304,15.5883,15.4523,2026-09-12,432
2026-10-04,15.5054,15.5886,15.5963,15.7721,15.6694,15.5085,15.7263,15.9362,15.6585,15.6322,15.7042,15.6807,15.6172,15.4536,15.4622,15.7466,15.6081,15.865,15.434,15.6161,15.7054,15.7108,15.6947,15.4998,15.9545,15.7323,15.7814,15.6201,15.4978,15.7531,15.6468,15.7925,15.3402,15.484,15.717,15.4574,15.3848,15.7327,15.6885,15.4462,15.5429,15.3793,15.6491,15.5381,15.6687,15.6615,15.6427,15.5979,15.4814,15.5134,2026-09-12,432
