target_month,n_models,oni_q25,oni_q50,oni_q75,roni_q25,roni_q50,roni_q75,mature
2026-08,14,2.657949240986717,2.807115623023402,2.971315970407891,2.2019576966439804,2.3314476900000005,2.4471654524392314,True
2026-09,14,3.129105566097401,3.3542007183320908,3.4955485270594453,2.65237450979342,2.8634137001733215,3.061728424140316,True
2026-10,14,3.3604690595449047,3.6561141202171785,3.895385179873602,2.8616290459422498,3.187094263044755,3.4181071990958602,True
2026-11,14,3.514417732944411,3.9037610665600284,4.204769475015812,2.9594009205444674,3.306664491426285,3.612390304937097,True
2026-12,14,3.4518547094369576,3.8696896726624477,4.315331817204301,2.7655630020329767,3.250255527224754,3.6970229642666625,True
2027-01,14,2.9514654050997895,3.509165395763743,4.141298823529413,2.310335846607691,2.8101845939180343,3.570282146266666,True
2027-02,7,2.3036906719207715,2.915164956092834,3.8724083333333335,1.7070098892975871,2.133922411929626,3.580889261666664,True
2027-03,7,1.832193939393939,2.3233704545454534,3.2771,1.262144279587402,1.7338008133333327,2.894063293333332,True
2027-04,7,1.2880484874089557,2.010533333333333,2.8228666666666657,0.7169303999999992,1.3859264999999996,2.0967898533333327,True
