source,model,model_type,init_date,target_month,lead_months,nino34_anom,member_id,temporal_resolution,anomaly_base_period
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.1281,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.347,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.8336,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,1.1566,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.2049,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.5778,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,1.9867,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,1.8562,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.1465,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.0991,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.279,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.6745,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.9993,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.4936,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,2.1585,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,2.5207,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,2.7589,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.9,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.1072,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.15,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.6106,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.6353,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,0.6786,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,0.4098,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,0.4332,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,0.126,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,0.6435,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.0032,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.4723,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.9805,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.9504,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.019,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.2743,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,1.3919,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,2.1157,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.0115,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.0219,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.2362,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.7918,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.9841,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.2948,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.4245,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,1.8831,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,1.6915,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,1.6451,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.0432,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.2488,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.6158,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.8015,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.0232,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.2472,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,1.6173,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,2.006,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.0115,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.041,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.3393,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.998,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,1.4771,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.9297,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,2.282,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,2.6295,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,2.5646,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.5588,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.0799,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.135,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.7069,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.861,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.4379,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.7821,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,2.0741,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,2.2989,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.4196,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.0115,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.4343,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.8084,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.9121,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.5415,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.9815,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,2.1782,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,2.9266,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.6839,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.0375,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.333,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.863,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.8151,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.5128,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.9317,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,2.1288,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,2.0043,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.1206,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.0704,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.2476,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.7493,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.8518,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.5286,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.905,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,1.9016,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,1.8363,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,1.7448,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.0306,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.2207,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.6998,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.9788,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.4273,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.3409,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,1.7862,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,2.3413,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.6343,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.0079,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.3516,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,1.0046,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,1.2911,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.8745,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,2.4474,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,2.6813,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,2.6838,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.8539,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.0868,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.314,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.7546,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.78,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.1014,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.0828,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,1.4236,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,1.3641,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.1137,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.0204,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.4218,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,1.06,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,1.0545,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.4311,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.8503,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,2.0531,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,2.2897,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.2357,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,-0.0632,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.2808,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.7288,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.9981,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.4209,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.7506,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,1.871,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,2.2108,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.4863,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,0.0739,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.3011,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.8131,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,1.3693,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,2.0369,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,2.467,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,2.6346,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,2.9274,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.9304,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,0.0328,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.3756,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,1.0446,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,1.0366,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.019,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.3437,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,1.2925,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,1.7846,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,1.511,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,0.0872,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.4624,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.8038,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.9845,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.493,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.3622,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,1.7156,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,2.1244,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.5196,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,0.0673,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.2646,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.8129,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.8878,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.1027,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.3933,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,1.7696,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,1.9207,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.328,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,0.0704,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.326,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.7157,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.6226,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.2775,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.5855,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,1.9166,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,2.3142,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,2.3513,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,0.0532,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-04,1,0.0913,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-05,2,0.8309,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-06,3,0.8958,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-07,4,1.1403,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-08,5,1.5212,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-09,6,1.7941,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-10,7,1.64,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-11,8,1.885,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-03-01,2026-03,0,0.0878,ens_030,monthly,model-specific
