source,model,model_type,init_date,target_month,lead_months,nino34_anom,member_id,temporal_resolution,anomaly_base_period
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,1.2707,ens_003,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.5288,ens_003,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.8112,ens_003,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,2.1498,ens_003,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.5435,ens_003,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.3533,ens_003,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.3868,ens_003,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.2432,ens_004,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.6771,ens_004,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,1.3109,ens_004,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,2.1041,ens_004,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,2.1165,ens_004,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,2.4387,ens_004,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,3.0528,ens_004,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,3.2937,ens_004,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.5869,ens_004,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.2093,ens_005,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.6758,ens_005,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,1.4074,ens_005,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,2.1959,ens_005,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,2.5228,ens_005,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,2.6927,ens_005,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.8275,ens_005,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,3.0624,ens_005,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.9737,ens_005,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.2025,ens_006,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.5861,ens_006,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.9119,ens_006,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.1448,ens_006,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.1243,ens_006,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.2478,ens_006,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,1.4082,ens_006,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,1.6793,ens_006,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,1.5642,ens_006,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.1935,ens_007,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.5747,ens_007,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,1.4649,ens_007,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.9641,ens_007,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,2.3944,ens_007,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,2.4744,ens_007,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.5849,ens_007,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,3.0792,ens_007,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.286,ens_007,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,-0.439,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,-0.3197,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.822,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,2.0129,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,2.3673,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.8185,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,1.7061,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,1.9258,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.1108,ens_008,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.1862,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.3136,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.5675,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.0281,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.0429,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.0539,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,1.2761,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,1.7485,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,1.7338,ens_009,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.2122,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.688,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,1.2595,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.587,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.3555,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.6214,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,1.953,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.1231,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.0665,ens_010,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.1735,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.7422,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.9771,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.5751,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.5629,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.8006,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.3313,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.1531,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,1.9219,ens_011,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.1129,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.7906,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.9938,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.4698,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.7515,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.606,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,1.9081,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.2552,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.1837,ens_012,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.1292,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.6587,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.8643,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,0.9548,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,0.9744,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.4706,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,1.6701,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.297,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,1.8581,ens_013,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.1148,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.6808,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,1.0851,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.5886,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,2.2021,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,2.5076,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.9095,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.7608,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.5294,ens_014,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.2161,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.6455,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.9016,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.4181,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.7403,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,2.0353,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.5106,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.6025,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.6358,ens_015,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.1301,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.6216,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,1.273,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.9548,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,2.2019,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,2.2446,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.5958,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.6911,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.1347,ens_016,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.2023,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.5019,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.8364,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.5638,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.9238,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.9713,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.305,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.4422,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,1.9891,ens_017,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.1368,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.7698,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,1.2281,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.5311,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.5527,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.7464,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,1.6584,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,1.6276,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,1.4798,ens_018,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.1022,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.4366,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.6754,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,0.7712,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,0.8941,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.2141,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,1.5536,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,1.7251,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,1.3145,ens_019,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.1535,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.5467,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.7759,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,0.7906,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,0.9396,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.2429,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,1.4415,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,1.5033,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,1.4237,ens_020,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.1966,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.45,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.803,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.2959,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.7433,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.9783,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.1732,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.5617,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.629,ens_021,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.2194,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.5844,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.9947,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.3181,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.7047,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.8141,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.0141,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.4705,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.1274,ens_022,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.2266,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.6688,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.943,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.7593,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,2.0762,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,2.1827,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.7662,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.92,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.6421,ens_023,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.1587,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.5612,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.8567,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.058,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.1377,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.456,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,1.7308,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,1.8406,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,1.7797,ens_024,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.1792,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.6037,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.9931,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.9395,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,2.4759,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,2.5635,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.7421,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,3.0143,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.7075,ens_025,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.3038,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.4411,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.5358,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,0.8463,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.1875,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.3849,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,1.6424,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.0939,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.2044,ens_026,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.2436,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.8201,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,1.1705,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.3248,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.4315,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,1.8317,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.1502,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.4575,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.5258,ens_027,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.2543,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.6897,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,0.9247,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.3592,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.6703,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,2.0205,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.231,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.5248,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.065,ens_028,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.3192,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-05,1,0.8813,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-06,2,1.023,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-07,3,1.4626,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-08,4,1.9374,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-09,5,2.2622,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-10,6,2.5176,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-11,7,2.5001,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-12,8,2.3318,ens_029,monthly,model-specific
NMME,NCEP-CFSv2,dynamical,2026-04-01,2026-04,0,0.2893,ens_030,monthly,model-specific
