source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period,roni_anom,tropical_mean_anom
CFS,CFSv2,dynamical,2026-07-01,2026-07,1.8533819913864136,ens_E3_001,0,monthly,1991-2020,1.446964144706726,0.4064178466796875
CFS,CFSv2,dynamical,2026-07-01,2026-08,2.8601109981536865,ens_E3_001,1,monthly,1991-2020,2.3179492950439453,0.5421617031097412
CFS,CFSv2,dynamical,2026-07-01,2026-09,3.7460012435913086,ens_E3_001,2,monthly,1991-2020,3.1516225337982178,0.5943787097930908
CFS,CFSv2,dynamical,2026-07-01,2026-10,4.294735431671143,ens_E3_001,3,monthly,1991-2020,3.667503833770752,0.6272315979003906
CFS,CFSv2,dynamical,2026-07-01,2026-11,4.48801326751709,ens_E3_001,4,monthly,1991-2020,3.837977647781372,0.6500356197357178
CFS,CFSv2,dynamical,2026-07-01,2026-12,3.6687252521514893,ens_E3_001,5,monthly,1991-2020,2.8284780979156494,0.8402471542358398
CFS,CFSv2,dynamical,2026-07-01,2027-01,2.8522205352783203,ens_E3_001,6,monthly,1991-2020,1.8947193622589111,0.9575011730194092
CFS,CFSv2,dynamical,2026-07-01,2027-02,2.4023795127868652,ens_E3_001,7,monthly,1991-2020,1.4986869096755981,0.9036926031112671
CFS,CFSv2,dynamical,2026-07-01,2027-03,1.4066624641418457,ens_E3_001,8,monthly,1991-2020,0.5736163258552551,0.8330461382865906
CFS,CFSv2,dynamical,2026-07-01,2026-07,1.8715786933898926,ens_E3_002,0,monthly,1991-2020,1.4745601415634155,0.39701855182647705
CFS,CFSv2,dynamical,2026-07-01,2026-08,3.0347414016723633,ens_E3_002,1,monthly,1991-2020,2.6229286193847656,0.41181278228759766
CFS,CFSv2,dynamical,2026-07-01,2026-09,4.114457130432129,ens_E3_002,2,monthly,1991-2020,3.551043748855591,0.5634133815765381
CFS,CFSv2,dynamical,2026-07-01,2026-10,4.542999267578125,ens_E3_002,3,monthly,1991-2020,3.8799047470092773,0.6630945205688477
CFS,CFSv2,dynamical,2026-07-01,2026-11,4.516168594360352,ens_E3_002,4,monthly,1991-2020,3.773404359817505,0.7427642345428467
CFS,CFSv2,dynamical,2026-07-01,2026-12,4.313697814941406,ens_E3_002,5,monthly,1991-2020,3.556849718093872,0.7568480968475342
CFS,CFSv2,dynamical,2026-07-01,2027-01,3.038050651550293,ens_E3_002,6,monthly,1991-2020,2.037447452545166,1.000603199005127
CFS,CFSv2,dynamical,2026-07-01,2027-02,2.39434814453125,ens_E3_002,7,monthly,1991-2020,1.3157143592834473,1.0786337852478027
CFS,CFSv2,dynamical,2026-07-01,2027-03,1.5742303133010864,ens_E3_002,8,monthly,1991-2020,0.651563286781311,0.9226670265197754
CFS,CFSv2,dynamical,2026-07-01,2026-07,1.8341946601867676,ens_E3_003,0,monthly,1991-2020,1.4434584379196167,0.3907362222671509
CFS,CFSv2,dynamical,2026-07-01,2026-08,2.8995165824890137,ens_E3_003,1,monthly,1991-2020,2.455662965774536,0.44385361671447754
CFS,CFSv2,dynamical,2026-07-01,2026-09,3.639104127883911,ens_E3_003,2,monthly,1991-2020,3.114201545715332,0.5249025821685791
CFS,CFSv2,dynamical,2026-07-01,2026-10,4.192008972167969,ens_E3_003,3,monthly,1991-2020,3.57586669921875,0.6161422729492188
CFS,CFSv2,dynamical,2026-07-01,2026-11,4.498649597167969,ens_E3_003,4,monthly,1991-2020,3.8500542640686035,0.6485953330993652
CFS,CFSv2,dynamical,2026-07-01,2026-12,3.7476277351379395,ens_E3_003,5,monthly,1991-2020,2.9815149307250977,0.7661128044128418
CFS,CFSv2,dynamical,2026-07-01,2027-01,2.8229191303253174,ens_E3_003,6,monthly,1991-2020,1.939507246017456,0.8834118843078613
CFS,CFSv2,dynamical,2026-07-01,2027-02,2.3948347568511963,ens_E3_003,7,monthly,1991-2020,1.5057247877120972,0.8891099691390991
CFS,CFSv2,dynamical,2026-07-01,2027-03,1.7064248323440552,ens_E3_003,8,monthly,1991-2020,0.9145186543464661,0.7919061779975891
CFS,CFSv2,dynamical,2026-06-30,2026-07,1.8415114879608154,ens_E3_004,1,monthly,1991-2020,1.4207921028137207,0.4207193851470947
CFS,CFSv2,dynamical,2026-06-30,2026-08,2.9340617656707764,ens_E3_004,2,monthly,1991-2020,2.4389004707336426,0.4951612949371338
CFS,CFSv2,dynamical,2026-06-30,2026-09,3.715897798538208,ens_E3_004,3,monthly,1991-2020,3.0634138584136963,0.6524839401245117
CFS,CFSv2,dynamical,2026-06-30,2026-10,3.917522668838501,ens_E3_004,4,monthly,1991-2020,3.1645007133483887,0.7530219554901123
CFS,CFSv2,dynamical,2026-06-30,2026-11,4.41019344329834,ens_E3_004,5,monthly,1991-2020,3.6296067237854004,0.7805867195129395
CFS,CFSv2,dynamical,2026-06-30,2026-12,3.863886833190918,ens_E3_004,6,monthly,1991-2020,3.030242443084717,0.8336443901062012
CFS,CFSv2,dynamical,2026-06-30,2027-01,2.7414498329162598,ens_E3_004,7,monthly,1991-2020,1.781441569328308,0.9600082635879517
CFS,CFSv2,dynamical,2026-06-30,2027-02,2.319382667541504,ens_E3_004,8,monthly,1991-2020,1.4272358417510986,0.8921468257904053
CFS,CFSv2,dynamical,2026-06-30,2027-03,1.6552561521530151,ens_E3_004,9,monthly,1991-2020,0.6593811511993408,0.9958750009536743
CFS,CFSv2,dynamical,2026-06-30,2026-07,1.8453974723815918,ens_E3_005,1,monthly,1991-2020,1.4710314273834229,0.37436604499816895
CFS,CFSv2,dynamical,2026-06-30,2026-08,3.0021355152130127,ens_E3_005,2,monthly,1991-2020,2.5800180435180664,0.4221174716949463
CFS,CFSv2,dynamical,2026-06-30,2026-09,3.6202313899993896,ens_E3_005,3,monthly,1991-2020,3.137293577194214,0.4829378128051758
CFS,CFSv2,dynamical,2026-06-30,2026-10,3.9831337928771973,ens_E3_005,4,monthly,1991-2020,3.3350682258605957,0.6480655670166016
CFS,CFSv2,dynamical,2026-06-30,2026-11,4.341418743133545,ens_E3_005,5,monthly,1991-2020,3.562156915664673,0.7792618274688721
CFS,CFSv2,dynamical,2026-06-30,2026-12,4.075240135192871,ens_E3_005,6,monthly,1991-2020,3.245086908340454,0.830153226852417
CFS,CFSv2,dynamical,2026-06-30,2027-01,3.0335943698883057,ens_E3_005,7,monthly,1991-2020,2.061155319213867,0.9724390506744385
CFS,CFSv2,dynamical,2026-06-30,2027-02,2.4557111263275146,ens_E3_005,8,monthly,1991-2020,1.6264257431030273,0.8292853832244873
CFS,CFSv2,dynamical,2026-06-30,2027-03,1.8241559267044067,ens_E3_005,9,monthly,1991-2020,1.1257877349853516,0.6983681917190552
CFS,CFSv2,dynamical,2026-06-30,2026-07,1.8458408117294312,ens_E3_006,1,monthly,1991-2020,1.4263099431991577,0.41953086853027344
CFS,CFSv2,dynamical,2026-06-30,2026-08,2.9332141876220703,ens_E3_006,2,monthly,1991-2020,2.425832986831665,0.5073812007904053
CFS,CFSv2,dynamical,2026-06-30,2026-09,3.676696538925171,ens_E3_006,3,monthly,1991-2020,3.1011056900024414,0.5755908489227295
CFS,CFSv2,dynamical,2026-06-30,2026-10,4.261647701263428,ens_E3_006,4,monthly,1991-2020,3.587362766265869,0.6742849349975586
CFS,CFSv2,dynamical,2026-06-30,2026-11,4.356394290924072,ens_E3_006,5,monthly,1991-2020,3.604365587234497,0.7520287036895752
CFS,CFSv2,dynamical,2026-06-30,2026-12,3.3284876346588135,ens_E3_006,6,monthly,1991-2020,2.4703471660614014,0.8581404685974121
CFS,CFSv2,dynamical,2026-06-30,2027-01,2.960020065307617,ens_E3_006,7,monthly,1991-2020,2.05318021774292,0.9068398475646973
CFS,CFSv2,dynamical,2026-06-30,2027-02,2.4150614738464355,ens_E3_006,8,monthly,1991-2020,1.502388596534729,0.9126728773117065
CFS,CFSv2,dynamical,2026-06-30,2027-03,1.6206772327423096,ens_E3_006,9,monthly,1991-2020,0.6557368040084839,0.9649404287338257
CFS,CFSv2,dynamical,2026-06-30,2026-07,1.8180766105651855,ens_E3_007,1,monthly,1991-2020,1.3909791707992554,0.4270974397659302
CFS,CFSv2,dynamical,2026-06-30,2026-08,2.802370071411133,ens_E3_007,2,monthly,1991-2020,2.294708251953125,0.5076618194580078
CFS,CFSv2,dynamical,2026-06-30,2026-09,3.362426280975342,ens_E3_007,3,monthly,1991-2020,2.78585147857666,0.5765748023986816
CFS,CFSv2,dynamical,2026-06-30,2026-10,3.712043046951294,ens_E3_007,4,monthly,1991-2020,3.0311036109924316,0.6809394359588623
CFS,CFSv2,dynamical,2026-06-30,2026-11,3.8889501094818115,ens_E3_007,5,monthly,1991-2020,3.18330454826355,0.7056455612182617
CFS,CFSv2,dynamical,2026-06-30,2026-12,3.3819973468780518,ens_E3_007,6,monthly,1991-2020,2.624513864517212,0.7574834823608398
CFS,CFSv2,dynamical,2026-06-30,2027-01,2.9153571128845215,ens_E3_007,7,monthly,1991-2020,2.1430892944335938,0.7722678184509277
CFS,CFSv2,dynamical,2026-06-30,2027-02,2.104853391647339,ens_E3_007,8,monthly,1991-2020,1.1741288900375366,0.9307245016098022
CFS,CFSv2,dynamical,2026-06-30,2027-03,1.7433547973632812,ens_E3_007,9,monthly,1991-2020,0.8075231313705444,0.9358316659927368
CFS,CFSv2,dynamical,2026-06-29,2026-07,1.8963357210159302,ens_E3_008,1,monthly,1991-2020,1.4232789278030396,0.4730567932128906
CFS,CFSv2,dynamical,2026-06-29,2026-08,2.853874444961548,ens_E3_008,2,monthly,1991-2020,2.21736216545105,0.636512279510498
CFS,CFSv2,dynamical,2026-06-29,2026-09,3.3289377689361572,ens_E3_008,3,monthly,1991-2020,2.642144203186035,0.6867935657501221
CFS,CFSv2,dynamical,2026-06-29,2026-10,4.033923625946045,ens_E3_008,4,monthly,1991-2020,3.3933897018432617,0.6405339241027832
CFS,CFSv2,dynamical,2026-06-29,2026-11,3.9677464962005615,ens_E3_008,5,monthly,1991-2020,3.1414196491241455,0.826326847076416
CFS,CFSv2,dynamical,2026-06-29,2026-12,3.852390766143799,ens_E3_008,6,monthly,1991-2020,3.0156729221343994,0.8367178440093994
CFS,CFSv2,dynamical,2026-06-29,2027-01,2.92720103263855,ens_E3_008,7,monthly,1991-2020,1.9771889448165894,0.9500120878219604
CFS,CFSv2,dynamical,2026-06-29,2027-02,2.7708237171173096,ens_E3_008,8,monthly,1991-2020,1.9099209308624268,0.8609027862548828
CFS,CFSv2,dynamical,2026-06-29,2027-03,2.0089271068573,ens_E3_008,9,monthly,1991-2020,1.0938217639923096,0.9151053428649902
CFS,CFSv2,dynamical,2026-06-29,2026-07,1.728306531906128,ens_E3_009,1,monthly,1991-2020,1.330843210220337,0.397463321685791
CFS,CFSv2,dynamical,2026-06-29,2026-08,2.633110523223877,ens_E3_009,2,monthly,1991-2020,2.0729148387908936,0.5601956844329834
CFS,CFSv2,dynamical,2026-06-29,2026-09,3.4174351692199707,ens_E3_009,3,monthly,1991-2020,2.7272355556488037,0.690199613571167
CFS,CFSv2,dynamical,2026-06-29,2026-10,3.7814464569091797,ens_E3_009,4,monthly,1991-2020,3.107389450073242,0.6740570068359375
CFS,CFSv2,dynamical,2026-06-29,2026-11,4.15159797668457,ens_E3_009,5,monthly,1991-2020,3.425180196762085,0.7264177799224854
CFS,CFSv2,dynamical,2026-06-29,2026-12,3.7402877807617188,ens_E3_009,6,monthly,1991-2020,2.972571849822998,0.7677159309387207
CFS,CFSv2,dynamical,2026-06-29,2027-01,3.115161418914795,ens_E3_009,7,monthly,1991-2020,2.247281789779663,0.8678796291351318
CFS,CFSv2,dynamical,2026-06-29,2027-02,2.5446531772613525,ens_E3_009,8,monthly,1991-2020,1.6301019191741943,0.9145512580871582
