source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.039069652557373,ens_E3_012,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.0128397941589355,ens_E3_012,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,1.8668127059936523,ens_E3_012,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.17072899639606476,ens_E3_013,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.625200092792511,ens_E3_013,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.0117295980453491,ens_E3_013,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.2536566257476807,ens_E3_013,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.2797366380691528,ens_E3_013,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.6031831502914429,ens_E3_013,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,1.8955689668655396,ens_E3_013,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.0159616470336914,ens_E3_013,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,1.9005299806594849,ens_E3_013,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.18591894209384918,ens_E3_014,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.6607567667961121,ens_E3_014,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.1399598121643066,ens_E3_014,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,2.1805636882781982,ens_E3_014,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,2.6795692443847656,ens_E3_014,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.7206265926361084,ens_E3_014,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.92673659324646,ens_E3_014,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,3.233374834060669,ens_E3_014,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.8720040321350098,ens_E3_014,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.2994388937950134,ens_E3_015,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.5005178451538086,ens_E3_015,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,0.6696169376373291,ens_E3_015,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.026607632637024,ens_E3_015,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.3469562530517578,ens_E3_015,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.5304453372955322,ens_E3_015,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,1.8010178804397583,ens_E3_015,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.3001413345336914,ens_E3_015,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.380042791366577,ens_E3_015,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.20508292317390442,ens_E3_016,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.8802984952926636,ens_E3_016,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.331601619720459,ens_E3_016,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.5244076251983643,ens_E3_016,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.5828431844711304,ens_E3_016,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.975463628768921,ens_E3_016,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.320945978164673,ens_E3_016,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.6477346420288086,ens_E3_016,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.6834425926208496,ens_E3_016,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.17044523358345032,ens_E3_017,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.5988537669181824,ens_E3_017,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,0.9104052186012268,ens_E3_017,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,0.9515831470489502,ens_E3_017,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.0610166788101196,ens_E3_017,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.358054518699646,ens_E3_017,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,1.5827494859695435,ens_E3_017,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,1.6637548208236694,ens_E3_017,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,1.536803126335144,ens_E3_017,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.21436160802841187,ens_E3_018,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.4995324909687042,ens_E3_018,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,0.9394428133964539,ens_E3_018,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.4779572486877441,ens_E3_018,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.8964505195617676,ens_E3_018,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.1033287048339844,ens_E3_018,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.33658766746521,ens_E3_018,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.7613606452941895,ens_E3_018,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.785508155822754,ens_E3_018,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.2265709936618805,ens_E3_019,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.6391710638999939,ens_E3_019,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.1433738470077515,ens_E3_019,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.507781744003296,ens_E3_019,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.8674331903457642,ens_E3_019,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.946868658065796,ens_E3_019,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.1957905292510986,ens_E3_019,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.6610419750213623,ens_E3_019,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.266583204269409,ens_E3_019,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.20725445449352264,ens_E3_020,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.7303361296653748,ens_E3_020,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.0764192342758179,ens_E3_020,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.969976544380188,ens_E3_020,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,2.2509171962738037,ens_E3_020,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.3100662231445312,ens_E3_020,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.9387764930725098,ens_E3_020,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,3.1388063430786133,ens_E3_020,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.8101038932800293,ens_E3_020,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.16461694240570068,ens_E3_021,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.6793156266212463,ens_E3_021,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.4172967672348022,ens_E3_021,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,2.1426949501037598,ens_E3_021,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,2.3435792922973633,ens_E3_021,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.3388583660125732,ens_E3_021,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.757200241088867,ens_E3_021,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.8767316341400146,ens_E3_021,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.241368532180786,ens_E3_021,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.23496556282043457,ens_E3_022,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.5434970855712891,ens_E3_022,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,0.9598320722579956,ens_E3_022,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.7507884502410889,ens_E3_022,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,2.070122718811035,ens_E3_022,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.0660271644592285,ens_E3_022,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.456796169281006,ens_E3_022,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.6421375274658203,ens_E3_022,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.1246252059936523,ens_E3_022,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.15574827790260315,ens_E3_023,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.8205437660217285,ens_E3_023,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.3682141304016113,ens_E3_023,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.7063665390014648,ens_E3_023,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.6647934913635254,ens_E3_023,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.8371813297271729,ens_E3_023,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,1.7785390615463257,ens_E3_023,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,1.7774968147277832,ens_E3_023,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,1.565717339515686,ens_E3_023,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.09156597405672073,ens_E3_024,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.49089640378952026,ens_E3_024,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,0.8023987412452698,ens_E3_024,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,0.9141466617584229,ens_E3_024,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,0.9989615678787231,ens_E3_024,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.2959089279174805,ens_E3_024,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,1.6832427978515625,ens_E3_024,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,1.8652230501174927,ens_E3_024,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,1.3888094425201416,ens_E3_024,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.15307483077049255,ens_E3_025,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.8262250423431396,ens_E3_025,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.1072720289230347,ens_E3_025,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.6200544834136963,ens_E3_025,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.864349126815796,ens_E3_025,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.6407091617584229,ens_E3_025,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.0060150623321533,ens_E3_025,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.38761830329895,ens_E3_025,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.2569680213928223,ens_E3_025,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.1708502322435379,ens_E3_026,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.6889433264732361,ens_E3_026,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,0.98066645860672,ens_E3_026,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.0932469367980957,ens_E3_026,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.0551667213439941,ens_E3_026,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.5307352542877197,ens_E3_026,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,1.7858690023422241,ens_E3_026,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.476102352142334,ens_E3_026,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,1.960404634475708,ens_E3_026,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.14672937989234924,ens_E3_027,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.721971333026886,ens_E3_027,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.2034941911697388,ens_E3_027,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.7454156875610352,ens_E3_027,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,2.340275287628174,ens_E3_027,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.593674898147583,ens_E3_027,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,3.068359136581421,ens_E3_027,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.9537618160247803,ens_E3_027,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.655862331390381,ens_E3_027,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.22381769120693207,ens_E3_028,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.6865170001983643,ens_E3_028,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.008015751838684,ens_E3_028,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.5631868839263916,ens_E3_028,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.8514095544815063,ens_E3_028,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.1148781776428223,ens_E3_028,6,monthly,1991-2020
