source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period,roni_anom,tropical_mean_anom
CFS,CFSv2,dynamical,2026-05-03,2026-06,1.4833873510360718,ens_E3_001,1,monthly,1991-2020,1.0735957622528076,0.40979158878326416
CFS,CFSv2,dynamical,2026-05-03,2026-07,1.9967026710510254,ens_E3_001,2,monthly,1991-2020,1.5557373762130737,0.44096529483795166
CFS,CFSv2,dynamical,2026-05-03,2026-08,2.501821517944336,ens_E3_001,3,monthly,1991-2020,1.9523528814315796,0.5494686365127563
CFS,CFSv2,dynamical,2026-05-03,2026-09,2.887582778930664,ens_E3_001,4,monthly,1991-2020,2.3701515197753906,0.5174312591552734
CFS,CFSv2,dynamical,2026-05-03,2026-10,3.405597448348999,ens_E3_001,5,monthly,1991-2020,2.84480619430542,0.5607912540435791
CFS,CFSv2,dynamical,2026-05-03,2026-11,3.866746425628662,ens_E3_001,6,monthly,1991-2020,3.2703146934509277,0.5964317321777344
CFS,CFSv2,dynamical,2026-05-03,2026-12,3.759917736053467,ens_E3_001,7,monthly,1991-2020,3.0247743129730225,0.7351434230804443
CFS,CFSv2,dynamical,2026-05-03,2027-01,2.8319056034088135,ens_E3_001,8,monthly,1991-2020,2.0070581436157227,0.8248474597930908
CFS,CFSv2,dynamical,2026-05-03,2027-02,2.495431661605835,ens_E3_001,9,monthly,1991-2020,1.6017577648162842,0.8936738967895508
CFS,CFSv2,dynamical,2026-05-03,2026-06,1.3008614778518677,ens_E3_002,1,monthly,1991-2020,0.8956121206283569,0.40524935722351074
CFS,CFSv2,dynamical,2026-05-03,2026-07,2.050814628601074,ens_E3_002,2,monthly,1991-2020,1.5417860746383667,0.5090285539627075
CFS,CFSv2,dynamical,2026-05-03,2026-08,2.723146915435791,ens_E3_002,3,monthly,1991-2020,2.130197286605835,0.592949628829956
CFS,CFSv2,dynamical,2026-05-03,2026-09,2.760286808013916,ens_E3_002,4,monthly,1991-2020,2.1515965461730957,0.6086902618408203
CFS,CFSv2,dynamical,2026-05-03,2026-10,2.9426088333129883,ens_E3_002,5,monthly,1991-2020,2.333430051803589,0.6091787815093994
CFS,CFSv2,dynamical,2026-05-03,2026-11,3.219257116317749,ens_E3_002,6,monthly,1991-2020,2.4746251106262207,0.7446320056915283
CFS,CFSv2,dynamical,2026-05-03,2026-12,2.946404457092285,ens_E3_002,7,monthly,1991-2020,2.162010669708252,0.7843937873840332
CFS,CFSv2,dynamical,2026-05-03,2027-01,2.910263776779175,ens_E3_002,8,monthly,1991-2020,2.1259570121765137,0.7843067646026611
CFS,CFSv2,dynamical,2026-05-03,2027-02,2.688781261444092,ens_E3_002,9,monthly,1991-2020,1.947304606437683,0.7414766550064087
CFS,CFSv2,dynamical,2026-05-03,2026-06,1.2909154891967773,ens_E3_003,1,monthly,1991-2020,0.8546659350395203,0.4362495541572571
CFS,CFSv2,dynamical,2026-05-03,2026-07,1.9598908424377441,ens_E3_003,2,monthly,1991-2020,1.5428786277770996,0.41701221466064453
CFS,CFSv2,dynamical,2026-05-03,2026-08,2.620699644088745,ens_E3_003,3,monthly,1991-2020,2.1221964359283447,0.4985032081604004
CFS,CFSv2,dynamical,2026-05-03,2026-09,2.7551639080047607,ens_E3_003,4,monthly,1991-2020,2.2145354747772217,0.5406284332275391
CFS,CFSv2,dynamical,2026-05-03,2026-10,3.1545462608337402,ens_E3_003,5,monthly,1991-2020,2.6468639373779297,0.5076823234558105
CFS,CFSv2,dynamical,2026-05-03,2026-11,3.3685410022735596,ens_E3_003,6,monthly,1991-2020,2.8526089191436768,0.5159320831298828
CFS,CFSv2,dynamical,2026-05-03,2026-12,3.5827646255493164,ens_E3_003,7,monthly,1991-2020,3.0366029739379883,0.5461616516113281
CFS,CFSv2,dynamical,2026-05-03,2027-01,2.7608425617218018,ens_E3_003,8,monthly,1991-2020,2.041555404663086,0.7192871570587158
CFS,CFSv2,dynamical,2026-05-03,2027-02,2.395883798599243,ens_E3_003,9,monthly,1991-2020,1.5514506101608276,0.8444331884384155
CFS,CFSv2,dynamical,2026-05-03,2026-06,1.308474063873291,ens_E3_004,1,monthly,1991-2020,0.8902512192726135,0.4182228446006775
CFS,CFSv2,dynamical,2026-05-03,2026-07,1.8345012664794922,ens_E3_004,2,monthly,1991-2020,1.4064306020736694,0.42807066440582275
CFS,CFSv2,dynamical,2026-05-03,2026-08,2.3158352375030518,ens_E3_004,3,monthly,1991-2020,1.7408372163772583,0.5749980211257935
CFS,CFSv2,dynamical,2026-05-03,2026-09,2.58362078666687,ens_E3_004,4,monthly,1991-2020,2.000692367553711,0.5829284191131592
CFS,CFSv2,dynamical,2026-05-03,2026-10,2.9899449348449707,ens_E3_004,5,monthly,1991-2020,2.4668614864349365,0.5230834484100342
CFS,CFSv2,dynamical,2026-05-03,2026-11,3.4320850372314453,ens_E3_004,6,monthly,1991-2020,2.863731861114502,0.5683531761169434
CFS,CFSv2,dynamical,2026-05-03,2026-12,3.056147336959839,ens_E3_004,7,monthly,1991-2020,2.4922657012939453,0.5638816356658936
CFS,CFSv2,dynamical,2026-05-03,2027-01,2.7353298664093018,ens_E3_004,8,monthly,1991-2020,2.1090548038482666,0.6262750625610352
CFS,CFSv2,dynamical,2026-05-03,2027-02,2.4119770526885986,ens_E3_004,9,monthly,1991-2020,1.8665858507156372,0.5453912019729614
CFS,CFSv2,dynamical,2026-05-03,2026-06,1.2931005954742432,ens_E3_005,1,monthly,1991-2020,0.839651346206665,0.4534492492675781
CFS,CFSv2,dynamical,2026-05-03,2026-07,2.0795798301696777,ens_E3_005,2,monthly,1991-2020,1.609542965888977,0.4700368642807007
CFS,CFSv2,dynamical,2026-05-03,2026-08,2.6303539276123047,ens_E3_005,3,monthly,1991-2020,2.149725914001465,0.48062801361083984
CFS,CFSv2,dynamical,2026-05-03,2026-09,2.9909274578094482,ens_E3_005,4,monthly,1991-2020,2.5163018703460693,0.4746255874633789
CFS,CFSv2,dynamical,2026-05-03,2026-10,3.4353442192077637,ens_E3_005,5,monthly,1991-2020,2.900805950164795,0.5345382690429688
CFS,CFSv2,dynamical,2026-05-03,2026-11,3.8743486404418945,ens_E3_005,6,monthly,1991-2020,3.316438913345337,0.5579097270965576
CFS,CFSv2,dynamical,2026-05-03,2026-12,3.7358973026275635,ens_E3_005,7,monthly,1991-2020,3.1316163539886475,0.604280948638916
CFS,CFSv2,dynamical,2026-05-03,2027-01,2.7940752506256104,ens_E3_005,8,monthly,1991-2020,2.055086612701416,0.7389886379241943
