source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period,roni_anom,tropical_mean_anom
CFS,CFSv2,dynamical,2026-04-01,2026-05,1.0607441663742065,ens_E3_001,1,monthly,1991-2020,0.6311025619506836,0.42964160442352295
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.3116739988327026,ens_E3_001,2,monthly,1991-2020,0.7875730991363525,0.5241008996963501
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.8545527458190918,ens_E3_001,3,monthly,1991-2020,1.3816697597503662,0.4728829860687256
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.3784756660461426,ens_E3_001,4,monthly,1991-2020,1.7870975732803345,0.5913780927658081
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.488821506500244,ens_E3_001,5,monthly,1991-2020,1.9086296558380127,0.5801918506622314
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.632972478866577,ens_E3_001,6,monthly,1991-2020,2.0548856258392334,0.5780868530273438
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.9338221549987793,ens_E3_001,7,monthly,1991-2020,2.3416953086853027,0.5921268463134766
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.890453815460205,ens_E3_001,8,monthly,1991-2020,2.342052698135376,0.5484011173248291
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.971007823944092,ens_E3_001,9,monthly,1991-2020,2.4594647884368896,0.5115430355072021
CFS,CFSv2,dynamical,2026-04-01,2026-05,1.0550923347473145,ens_E3_002,1,monthly,1991-2020,0.6754836440086365,0.379608690738678
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.5398565530776978,ens_E3_002,2,monthly,1991-2020,1.0580517053604126,0.48180484771728516
CFS,CFSv2,dynamical,2026-04-01,2026-07,2.4443767070770264,ens_E3_002,3,monthly,1991-2020,1.9410169124603271,0.5033597946166992
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.6732046604156494,ens_E3_002,4,monthly,1991-2020,2.225391387939453,0.4478132724761963
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.947629928588867,ens_E3_002,5,monthly,1991-2020,2.4881467819213867,0.45948314666748047
CFS,CFSv2,dynamical,2026-04-01,2026-10,3.4638705253601074,ens_E3_002,6,monthly,1991-2020,2.9590227603912354,0.5048477649688721
CFS,CFSv2,dynamical,2026-04-01,2026-11,3.481781244277954,ens_E3_002,7,monthly,1991-2020,3.0834147930145264,0.39836645126342773
CFS,CFSv2,dynamical,2026-04-01,2026-12,3.1517341136932373,ens_E3_002,8,monthly,1991-2020,2.6488330364227295,0.5029010772705078
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.9381837844848633,ens_E3_002,9,monthly,1991-2020,2.3443939685821533,0.59378981590271
CFS,CFSv2,dynamical,2026-04-01,2026-05,1.0565115213394165,ens_E3_003,1,monthly,1991-2020,0.669130265712738,0.38738125562667847
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.5613664388656616,ens_E3_003,2,monthly,1991-2020,1.028322696685791,0.5330437421798706
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.991458773612976,ens_E3_003,3,monthly,1991-2020,1.534478783607483,0.45697999000549316
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.66610050201416,ens_E3_003,4,monthly,1991-2020,2.183164596557617,0.48293590545654297
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.9459118843078613,ens_E3_003,5,monthly,1991-2020,2.5491809844970703,0.396730899810791
CFS,CFSv2,dynamical,2026-04-01,2026-10,3.1844308376312256,ens_E3_003,6,monthly,1991-2020,2.810551643371582,0.37387919425964355
CFS,CFSv2,dynamical,2026-04-01,2026-11,3.331577777862549,ens_E3_003,7,monthly,1991-2020,2.9784014225006104,0.3531763553619385
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.898528575897217,ens_E3_003,8,monthly,1991-2020,2.35809326171875,0.5404353141784668
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.6086153984069824,ens_E3_003,9,monthly,1991-2020,2.0494327545166016,0.5591826438903809
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.998920202255249,ens_E3_004,1,monthly,1991-2020,0.6096287369728088,0.3892914652824402
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.652777075767517,ens_E3_004,2,monthly,1991-2020,1.2906450033187866,0.36213207244873047
CFS,CFSv2,dynamical,2026-04-01,2026-07,2.4444098472595215,ens_E3_004,3,monthly,1991-2020,2.093174457550049,0.35123538970947266
CFS,CFSv2,dynamical,2026-04-01,2026-08,3.0467636585235596,ens_E3_004,4,monthly,1991-2020,2.697079658508301,0.3496840000152588
CFS,CFSv2,dynamical,2026-04-01,2026-09,3.1710872650146484,ens_E3_004,5,monthly,1991-2020,2.7499654293060303,0.42112183570861816
CFS,CFSv2,dynamical,2026-04-01,2026-10,3.3837625980377197,ens_E3_004,6,monthly,1991-2020,2.884477138519287,0.4992854595184326
CFS,CFSv2,dynamical,2026-04-01,2026-11,3.5854711532592773,ens_E3_004,7,monthly,1991-2020,3.083310842514038,0.5021603107452393
CFS,CFSv2,dynamical,2026-04-01,2026-12,3.6409859657287598,ens_E3_004,8,monthly,1991-2020,3.1340456008911133,0.5069403648376465
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.489316463470459,ens_E3_004,9,monthly,1991-2020,1.697117805480957,0.792198657989502
CFS,CFSv2,dynamical,2026-04-01,2026-05,1.1229490041732788,ens_E3_005,1,monthly,1991-2020,0.7457698583602905,0.3771791458129883
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.3791778087615967,ens_E3_005,2,monthly,1991-2020,0.9674649238586426,0.4117128849029541
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.8757448196411133,ens_E3_005,3,monthly,1991-2020,1.4715795516967773,0.40416526794433594
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.1490895748138428,ens_E3_005,4,monthly,1991-2020,1.6516474485397339,0.4974421262741089
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.0264265537261963,ens_E3_005,5,monthly,1991-2020,1.527311086654663,0.4991154670715332
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.36742901802063,ens_E3_005,6,monthly,1991-2020,1.8350989818572998,0.5323300361633301
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.147649049758911,ens_E3_005,7,monthly,1991-2020,1.575317621231079,0.572331428527832
CFS,CFSv2,dynamical,2026-04-01,2026-12,1.800289273262024,ens_E3_005,8,monthly,1991-2020,1.0738226175308228,0.7264666557312012
CFS,CFSv2,dynamical,2026-04-01,2027-01,1.5150611400604248,ens_E3_005,9,monthly,1991-2020,0.8820986747741699,0.6329624652862549
CFS,CFSv2,dynamical,2026-04-01,2026-05,1.0569466352462769,ens_E3_006,1,monthly,1991-2020,0.6893057227134705,0.3676409125328064
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.4096413850784302,ens_E3_006,2,monthly,1991-2020,0.9681869149208069,0.4414544701576233
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.7843711376190186,ens_E3_006,3,monthly,1991-2020,1.3191123008728027,0.4652588367462158
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.0912024974823,ens_E3_006,4,monthly,1991-2020,1.566100001335144,0.5251024961471558
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.5203657150268555,ens_E3_006,5,monthly,1991-2020,1.994221568107605,0.5261441469192505
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.751152276992798,ens_E3_006,6,monthly,1991-2020,2.075870990753174,0.675281286239624
CFS,CFSv2,dynamical,2026-04-01,2026-11,3.17289400100708,ens_E3_006,7,monthly,1991-2020,2.490487575531006,0.6824064254760742
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.888030767440796,ens_E3_006,8,monthly,1991-2020,2.1462199687957764,0.7418107986450195
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.401566982269287,ens_E3_006,9,monthly,1991-2020,1.6092524528503418,0.7923145294189453
CFS,CFSv2,dynamical,2026-04-01,2026-05,1.1057854890823364,ens_E3_007,1,monthly,1991-2020,0.693496823310852,0.4122886657714844
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.4773013591766357,ens_E3_007,2,monthly,1991-2020,0.9432379007339478,0.534063458442688
CFS,CFSv2,dynamical,2026-04-01,2026-07,2.563965082168579,ens_E3_007,3,monthly,1991-2020,2.027374029159546,0.5365910530090332
CFS,CFSv2,dynamical,2026-04-01,2026-08,3.1961727142333984,ens_E3_007,4,monthly,1991-2020,2.724566698074341,0.4716060161590576
CFS,CFSv2,dynamical,2026-04-01,2026-09,3.0803277492523193,ens_E3_007,5,monthly,1991-2020,2.6334574222564697,0.4468703269958496
CFS,CFSv2,dynamical,2026-04-01,2026-10,3.496495246887207,ens_E3_007,6,monthly,1991-2020,2.931727409362793,0.5647678375244141
CFS,CFSv2,dynamical,2026-04-01,2026-11,3.6199545860290527,ens_E3_007,7,monthly,1991-2020,2.9318761825561523,0.6880784034729004
CFS,CFSv2,dynamical,2026-04-01,2026-12,3.3822124004364014,ens_E3_007,8,monthly,1991-2020,2.5918612480163574,0.790351152420044
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.845574140548706,ens_E3_007,9,monthly,1991-2020,2.0342726707458496,0.8113014698028564
CFS,CFSv2,dynamical,2026-04-01,2026-05,1.0825093984603882,ens_E3_008,1,monthly,1991-2020,0.6996191143989563,0.3828902840614319
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.4015432596206665,ens_E3_008,2,monthly,1991-2020,0.9692462682723999,0.4322969913482666
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.9595266580581665,ens_E3_008,3,monthly,1991-2020,1.5082646608352661,0.4512619972229004
