source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period,roni_anom,tropical_mean_anom
CFS,CFSv2,dynamical,2026-08-24,2026-09,2.8118374347686768,ens_E3_001,1,monthly,1991-2020,2.432183027267456,0.3796544075012207
CFS,CFSv2,dynamical,2026-08-24,2026-10,3.6493797302246094,ens_E3_001,2,monthly,1991-2020,3.100023031234741,0.5493566989898682
CFS,CFSv2,dynamical,2026-08-24,2026-11,3.8930397033691406,ens_E3_001,3,monthly,1991-2020,3.312006950378418,0.5810327529907227
CFS,CFSv2,dynamical,2026-08-24,2026-12,3.9623732566833496,ens_E3_001,4,monthly,1991-2020,3.3085601329803467,0.6538131237030029
CFS,CFSv2,dynamical,2026-08-24,2027-01,2.957615613937378,ens_E3_001,5,monthly,1991-2020,2.1601057052612305,0.7975099086761475
CFS,CFSv2,dynamical,2026-08-24,2027-02,2.7562007904052734,ens_E3_001,6,monthly,1991-2020,2.090939521789551,0.6652612686157227
CFS,CFSv2,dynamical,2026-08-24,2027-03,1.9750185012817383,ens_E3_001,7,monthly,1991-2020,1.266074299812317,0.7089442014694214
CFS,CFSv2,dynamical,2026-08-24,2027-04,1.4416944980621338,ens_E3_001,8,monthly,1991-2020,0.7021554112434387,0.7395390868186951
CFS,CFSv2,dynamical,2026-08-24,2027-05,0.9100638031959534,ens_E3_001,9,monthly,1991-2020,0.012557478621602058,0.8975063245743513
CFS,CFSv2,dynamical,2026-08-24,2026-09,2.8706982135772705,ens_E3_002,1,monthly,1991-2020,2.4263432025909424,0.4443550109863281
CFS,CFSv2,dynamical,2026-08-24,2026-10,3.495481491088867,ens_E3_002,2,monthly,1991-2020,2.7871792316436768,0.7083022594451904
CFS,CFSv2,dynamical,2026-08-24,2026-11,4.045071601867676,ens_E3_002,3,monthly,1991-2020,3.29321551322937,0.7518560886383057
CFS,CFSv2,dynamical,2026-08-24,2026-12,3.6001129150390625,ens_E3_002,4,monthly,1991-2020,2.7420456409454346,0.8580672740936279
CFS,CFSv2,dynamical,2026-08-24,2027-01,3.013772964477539,ens_E3_002,5,monthly,1991-2020,2.121389865875244,0.8923830986022949
CFS,CFSv2,dynamical,2026-08-24,2027-02,2.7235770225524902,ens_E3_002,6,monthly,1991-2020,1.8876214027404785,0.8359556198120117
CFS,CFSv2,dynamical,2026-08-24,2027-03,1.9060325622558594,ens_E3_002,7,monthly,1991-2020,1.0615235567092896,0.8445090055465698
CFS,CFSv2,dynamical,2026-08-24,2027-04,1.6703094244003296,ens_E3_002,8,monthly,1991-2020,0.810138463973999,0.8601709604263306
CFS,CFSv2,dynamical,2026-08-24,2027-05,1.1569238901138306,ens_E3_002,9,monthly,1991-2020,0.3805868923664093,0.7763369977474213
CFS,CFSv2,dynamical,2026-08-24,2026-09,2.8587779998779297,ens_E3_003,1,monthly,1991-2020,2.397347927093506,0.46143007278442383
CFS,CFSv2,dynamical,2026-08-24,2026-10,3.655351400375366,ens_E3_003,2,monthly,1991-2020,3.009608745574951,0.645742654800415
CFS,CFSv2,dynamical,2026-08-24,2026-11,4.028209209442139,ens_E3_003,3,monthly,1991-2020,3.288517475128174,0.7396917343139648
CFS,CFSv2,dynamical,2026-08-24,2026-12,3.806394577026367,ens_E3_003,4,monthly,1991-2020,3.054469347000122,0.7519252300262451
CFS,CFSv2,dynamical,2026-08-24,2027-01,3.0646448135375977,ens_E3_003,5,monthly,1991-2020,2.136469841003418,0.9281749725341797
CFS,CFSv2,dynamical,2026-08-24,2027-02,2.7443368434906006,ens_E3_003,6,monthly,1991-2020,1.9731903076171875,0.7711465358734131
CFS,CFSv2,dynamical,2026-08-24,2027-03,1.8467618227005005,ens_E3_003,7,monthly,1991-2020,0.9524693489074707,0.8942924737930298
CFS,CFSv2,dynamical,2026-08-24,2027-04,0.7869963645935059,ens_E3_003,8,monthly,1991-2020,-0.17455877363681793,0.9615551382303238
CFS,CFSv2,dynamical,2026-08-24,2027-05,0.9807458519935608,ens_E3_003,9,monthly,1991-2020,0.1932879537343979,0.7874578982591629
CFS,CFSv2,dynamical,2026-08-23,2026-09,2.9470901489257812,ens_E3_004,1,monthly,1991-2020,2.5337436199188232,0.413346529006958
CFS,CFSv2,dynamical,2026-08-23,2026-10,3.5272483825683594,ens_E3_004,2,monthly,1991-2020,3.0364274978637695,0.49082088470458984
CFS,CFSv2,dynamical,2026-08-23,2026-11,4.18222713470459,ens_E3_004,3,monthly,1991-2020,3.5898513793945312,0.5923757553100586
CFS,CFSv2,dynamical,2026-08-23,2026-12,3.8511290550231934,ens_E3_004,4,monthly,1991-2020,3.244637966156006,0.6064910888671875
CFS,CFSv2,dynamical,2026-08-23,2027-01,3.1037442684173584,ens_E3_004,5,monthly,1991-2020,2.479397773742676,0.6243464946746826
CFS,CFSv2,dynamical,2026-08-23,2027-02,2.7467501163482666,ens_E3_004,6,monthly,1991-2020,2.0560693740844727,0.690680742263794
CFS,CFSv2,dynamical,2026-08-23,2027-03,1.9126170873641968,ens_E3_004,7,monthly,1991-2020,1.1572682857513428,0.755348801612854
CFS,CFSv2,dynamical,2026-08-23,2027-04,1.4926156997680664,ens_E3_004,8,monthly,1991-2020,0.672154426574707,0.8204612731933594
CFS,CFSv2,dynamical,2026-08-23,2027-05,1.074619174003601,ens_E3_004,9,monthly,1991-2020,0.22128799557685852,0.8533311784267426
CFS,CFSv2,dynamical,2026-08-23,2026-09,2.8904738426208496,ens_E3_005,1,monthly,1991-2020,2.456721305847168,0.43375253677368164
CFS,CFSv2,dynamical,2026-08-23,2026-10,3.78364896774292,ens_E3_005,2,monthly,1991-2020,3.2648680210113525,0.5187809467315674
CFS,CFSv2,dynamical,2026-08-23,2026-11,4.253992080688477,ens_E3_005,3,monthly,1991-2020,3.6004626750946045,0.6535294055938721
CFS,CFSv2,dynamical,2026-08-23,2026-12,3.867826461791992,ens_E3_005,4,monthly,1991-2020,3.1072964668273926,0.7605299949645996
CFS,CFSv2,dynamical,2026-08-23,2027-01,3.122291326522827,ens_E3_005,5,monthly,1991-2020,2.355743646621704,0.766547679901123
CFS,CFSv2,dynamical,2026-08-23,2027-02,2.8419113159179688,ens_E3_005,6,monthly,1991-2020,2.105839729309082,0.7360715866088867
CFS,CFSv2,dynamical,2026-08-23,2027-03,1.719362735748291,ens_E3_005,7,monthly,1991-2020,0.9573051333427429,0.7620576024055481
CFS,CFSv2,dynamical,2026-08-23,2027-04,1.4333231449127197,ens_E3_005,8,monthly,1991-2020,0.6140784621238708,0.8192446827888489
CFS,CFSv2,dynamical,2026-08-23,2027-05,0.7996516227722168,ens_E3_005,9,monthly,1991-2020,-0.022742537781596184,0.822394160553813
CFS,CFSv2,dynamical,2026-08-23,2026-09,2.8861148357391357,ens_E3_006,1,monthly,1991-2020,2.414363145828247,0.47175168991088867
CFS,CFSv2,dynamical,2026-08-23,2026-10,3.945479154586792,ens_E3_006,2,monthly,1991-2020,3.4449121952056885,0.5005669593811035
CFS,CFSv2,dynamical,2026-08-23,2026-11,4.057704925537109,ens_E3_006,3,monthly,1991-2020,3.431927442550659,0.6257774829864502
CFS,CFSv2,dynamical,2026-08-23,2026-12,3.260154962539673,ens_E3_006,4,monthly,1991-2020,2.539529800415039,0.7206251621246338
CFS,CFSv2,dynamical,2026-08-23,2027-01,2.978980302810669,ens_E3_006,5,monthly,1991-2020,2.1780598163604736,0.8009204864501953
CFS,CFSv2,dynamical,2026-08-23,2027-02,2.481229066848755,ens_E3_006,6,monthly,1991-2020,1.8790080547332764,0.6022210121154785
CFS,CFSv2,dynamical,2026-08-23,2027-03,1.2855498790740967,ens_E3_006,7,monthly,1991-2020,0.5446699857711792,0.7408798933029175
CFS,CFSv2,dynamical,2026-08-23,2027-04,0.7385708689689636,ens_E3_006,8,monthly,1991-2020,-0.03935723751783371,0.7779281064867973
CFS,CFSv2,dynamical,2026-08-23,2027-05,0.2651592493057251,ens_E3_006,9,monthly,1991-2020,-0.3876320719718933,0.6527913212776184
CFS,CFSv2,dynamical,2026-08-23,2026-09,2.8333370685577393,ens_E3_007,1,monthly,1991-2020,2.4187726974487305,0.4145643711090088
CFS,CFSv2,dynamical,2026-08-23,2026-10,3.5836422443389893,ens_E3_007,2,monthly,1991-2020,3.0435068607330322,0.540135383605957
CFS,CFSv2,dynamical,2026-08-23,2026-11,3.9317455291748047,ens_E3_007,3,monthly,1991-2020,3.3348116874694824,0.5969338417053223
CFS,CFSv2,dynamical,2026-08-23,2026-12,3.8717153072357178,ens_E3_007,4,monthly,1991-2020,3.334021806716919,0.5376935005187988
CFS,CFSv2,dynamical,2026-08-23,2027-01,3.049973964691162,ens_E3_007,5,monthly,1991-2020,2.3720743656158447,0.6778995990753174
CFS,CFSv2,dynamical,2026-08-23,2027-02,2.6626155376434326,ens_E3_007,6,monthly,1991-2020,1.89106285572052,0.7715526819229126
CFS,CFSv2,dynamical,2026-08-23,2027-03,2.209822654724121,ens_E3_007,7,monthly,1991-2020,1.5223342180252075,0.6874884366989136
CFS,CFSv2,dynamical,2026-08-23,2027-04,1.4913725852966309,ens_E3_007,8,monthly,1991-2020,0.7572796940803528,0.7340928912162781
CFS,CFSv2,dynamical,2026-08-23,2027-05,1.468917727470398,ens_E3_007,9,monthly,1991-2020,0.7715765237808228,0.6973412036895752
CFS,CFSv2,dynamical,2026-08-22,2026-09,2.861541986465454,ens_E3_008,1,monthly,1991-2020,2.4194843769073486,0.44205760955810547
CFS,CFSv2,dynamical,2026-08-22,2026-10,3.8499956130981445,ens_E3_008,2,monthly,1991-2020,3.2427453994750977,0.6072502136230469
CFS,CFSv2,dynamical,2026-08-22,2026-11,4.315474510192871,ens_E3_008,3,monthly,1991-2020,3.662963628768921,0.6525108814239502
CFS,CFSv2,dynamical,2026-08-22,2026-12,3.7734501361846924,ens_E3_008,4,monthly,1991-2020,3.0265238285064697,0.7469263076782227
CFS,CFSv2,dynamical,2026-08-22,2027-01,3.043482780456543,ens_E3_008,5,monthly,1991-2020,2.1612210273742676,0.8822617530822754
CFS,CFSv2,dynamical,2026-08-22,2027-02,2.4261977672576904,ens_E3_008,6,monthly,1991-2020,1.4494107961654663,0.9767869710922241
CFS,CFSv2,dynamical,2026-08-22,2027-03,2.4645652770996094,ens_E3_008,7,monthly,1991-2020,1.5732486248016357,0.8913166522979736
CFS,CFSv2,dynamical,2026-08-22,2027-04,1.4303317070007324,ens_E3_008,8,monthly,1991-2020,0.6219391226768494,0.8083925843238831
CFS,CFSv2,dynamical,2026-08-22,2027-05,0.8145890235900879,ens_E3_008,9,monthly,1991-2020,-0.0854649767279625,0.9000540003180504
CFS,CFSv2,dynamical,2026-08-22,2026-09,2.880192995071411,ens_E3_009,1,monthly,1991-2020,2.4339678287506104,0.4462251663208008
CFS,CFSv2,dynamical,2026-08-22,2026-10,3.899421453475952,ens_E3_009,2,monthly,1991-2020,3.364142656326294,0.5352787971496582
CFS,CFSv2,dynamical,2026-08-22,2026-11,4.0403523445129395,ens_E3_009,3,monthly,1991-2020,3.4039008617401123,0.6364514827728271
CFS,CFSv2,dynamical,2026-08-22,2026-12,3.8207104206085205,ens_E3_009,4,monthly,1991-2020,3.103459119796753,0.7172513008117676
CFS,CFSv2,dynamical,2026-08-22,2027-01,3.165620803833008,ens_E3_009,5,monthly,1991-2020,2.4148976802825928,0.750723123550415
CFS,CFSv2,dynamical,2026-08-22,2027-02,2.5439229011535645,ens_E3_009,6,monthly,1991-2020,1.6941906213760376,0.8497322797775269
CFS,CFSv2,dynamical,2026-08-22,2027-03,1.6443122625350952,ens_E3_009,7,monthly,1991-2020,0.7526536583900452,0.89165860414505
CFS,CFSv2,dynamical,2026-08-22,2027-04,0.9244563579559326,ens_E3_009,8,monthly,1991-2020,0.04328973591327667,0.881166622042656
CFS,CFSv2,dynamical,2026-08-22,2027-05,0.5270485877990723,ens_E3_009,9,monthly,1991-2020,-0.2723752558231354,0.7994238436222076
CFS,CFSv2,dynamical,2026-08-22,2026-09,2.939286708831787,ens_E3_010,1,monthly,1991-2020,2.4685254096984863,0.4707612991333008
CFS,CFSv2,dynamical,2026-08-22,2026-10,3.943877696990967,ens_E3_010,2,monthly,1991-2020,3.3677141666412354,0.5761635303497314
CFS,CFSv2,dynamical,2026-08-22,2026-11,4.355119705200195,ens_E3_010,3,monthly,1991-2020,3.6552155017852783,0.699904203414917
CFS,CFSv2,dynamical,2026-08-22,2026-12,3.6871337890625,ens_E3_010,4,monthly,1991-2020,2.9057750701904297,0.7813587188720703
CFS,CFSv2,dynamical,2026-08-22,2027-01,3.031630516052246,ens_E3_010,5,monthly,1991-2020,2.0493407249450684,0.9822897911071777
