source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period,roni_anom,tropical_mean_anom
CFS,CFSv2,dynamical,2026-08-28,2026-09,2.873551368713379,ens_E3_001,1,monthly,1991-2020,2.4314630031585693,0.44208836555480957
CFS,CFSv2,dynamical,2026-08-28,2026-10,3.449462652206421,ens_E3_001,2,monthly,1991-2020,2.800238847732544,0.649223804473877
CFS,CFSv2,dynamical,2026-08-28,2026-11,3.942049980163574,ens_E3_001,3,monthly,1991-2020,3.252880334854126,0.6891696453094482
CFS,CFSv2,dynamical,2026-08-28,2026-12,3.763953924179077,ens_E3_001,4,monthly,1991-2020,2.997812032699585,0.7661418914794922
CFS,CFSv2,dynamical,2026-08-28,2027-01,2.9804532527923584,ens_E3_001,5,monthly,1991-2020,2.073245048522949,0.9072082042694092
CFS,CFSv2,dynamical,2026-08-28,2027-02,2.4638760089874268,ens_E3_001,6,monthly,1991-2020,1.6382579803466797,0.8256180286407471
CFS,CFSv2,dynamical,2026-08-28,2027-03,1.7695245742797852,ens_E3_001,7,monthly,1991-2020,1.0212986469268799,0.7482259273529053
CFS,CFSv2,dynamical,2026-08-28,2027-04,1.0817617177963257,ens_E3_001,8,monthly,1991-2020,0.45201441645622253,0.6297473013401031
CFS,CFSv2,dynamical,2026-08-28,2027-05,0.3563298285007477,ens_E3_001,9,monthly,1991-2020,-0.29907143115997314,0.6554012596607208
CFS,CFSv2,dynamical,2026-08-28,2026-09,2.9792120456695557,ens_E3_002,1,monthly,1991-2020,2.5851659774780273,0.3940460681915283
CFS,CFSv2,dynamical,2026-08-28,2026-10,3.5758960247039795,ens_E3_002,2,monthly,1991-2020,3.1461310386657715,0.429764986038208
CFS,CFSv2,dynamical,2026-08-28,2026-11,3.670428991317749,ens_E3_002,3,monthly,1991-2020,3.0720930099487305,0.5983359813690186
CFS,CFSv2,dynamical,2026-08-28,2026-12,3.127419948577881,ens_E3_002,4,monthly,1991-2020,2.408449172973633,0.718970775604248
CFS,CFSv2,dynamical,2026-08-28,2027-01,2.6948838233947754,ens_E3_002,5,monthly,1991-2020,2.0117833614349365,0.6831004619598389
CFS,CFSv2,dynamical,2026-08-28,2027-02,2.415325164794922,ens_E3_002,6,monthly,1991-2020,1.8502099514007568,0.565115213394165
CFS,CFSv2,dynamical,2026-08-28,2027-03,1.9113273620605469,ens_E3_002,7,monthly,1991-2020,1.2895411252975464,0.6217862367630005
CFS,CFSv2,dynamical,2026-08-28,2027-04,1.3891063928604126,ens_E3_002,8,monthly,1991-2020,0.8608055114746094,0.5283008813858032
CFS,CFSv2,dynamical,2026-08-28,2027-05,0.9267368912696838,ens_E3_002,9,monthly,1991-2020,0.3698238730430603,0.5569130182266235
CFS,CFSv2,dynamical,2026-08-28,2026-09,2.8161330223083496,ens_E3_003,1,monthly,1991-2020,2.4383864402770996,0.37774658203125
CFS,CFSv2,dynamical,2026-08-28,2026-10,3.4238295555114746,ens_E3_003,2,monthly,1991-2020,2.988225221633911,0.4356043338775635
CFS,CFSv2,dynamical,2026-08-28,2026-11,3.9545631408691406,ens_E3_003,3,monthly,1991-2020,3.424241542816162,0.5303215980529785
CFS,CFSv2,dynamical,2026-08-28,2026-12,3.3314998149871826,ens_E3_003,4,monthly,1991-2020,2.5901691913604736,0.741330623626709
CFS,CFSv2,dynamical,2026-08-28,2027-01,2.8522908687591553,ens_E3_003,5,monthly,1991-2020,2.0766966342926025,0.7755942344665527
CFS,CFSv2,dynamical,2026-08-28,2027-02,2.6485676765441895,ens_E3_003,6,monthly,1991-2020,1.8382350206375122,0.8103326559066772
CFS,CFSv2,dynamical,2026-08-28,2027-03,2.028949737548828,ens_E3_003,7,monthly,1991-2020,1.3051406145095825,0.7238091230392456
