source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.4352075755596161,ens_E3_003,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.8804677128791809,ens_E3_003,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,1.2903187274932861,ens_E3_003,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,2.0687971115112305,ens_E3_003,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,2.7728397846221924,ens_E3_003,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,2.8349740505218506,ens_E3_003,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,3.3605048656463623,ens_E3_003,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.856492280960083,ens_E3_003,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,0.04425695911049843,ens_E3_004,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.4405238926410675,ens_E3_004,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.9322783350944519,ens_E3_004,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,0.791157603263855,ens_E3_004,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,0.7353361248970032,ens_E3_004,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,0.8964836597442627,ens_E3_004,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,1.2058868408203125,ens_E3_004,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,1.2997342348098755,ens_E3_004,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,1.6309785842895508,ens_E3_004,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.008549118414521217,ens_E3_005,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.3052322566509247,ens_E3_005,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,1.0720651149749756,ens_E3_005,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,1.1694116592407227,ens_E3_005,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.4392367601394653,ens_E3_005,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,2.027531623840332,ens_E3_005,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,2.1157076358795166,ens_E3_005,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,2.2668099403381348,ens_E3_005,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.3657732009887695,ens_E3_005,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.021260147914290428,ens_E3_006,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.10365478694438934,ens_E3_006,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.7095615267753601,ens_E3_006,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,1.281728982925415,ens_E3_006,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.6615021228790283,ens_E3_006,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,2.131016969680786,ens_E3_006,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,2.4848012924194336,ens_E3_006,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,2.69661808013916,ens_E3_006,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.9675586223602295,ens_E3_006,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.011674136854708195,ens_E3_007,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.43611669540405273,ens_E3_007,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,1.0951961278915405,ens_E3_007,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,1.1662296056747437,ens_E3_007,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.8561517000198364,ens_E3_007,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,2.2111690044403076,ens_E3_007,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,2.6263062953948975,ens_E3_007,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,3.117469072341919,ens_E3_007,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,3.2835099697113037,ens_E3_007,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,0.017606904730200768,ens_E3_008,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.3643985092639923,ens_E3_008,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.9867767691612244,ens_E3_008,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,1.2108629941940308,ens_E3_008,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.2113598585128784,ens_E3_008,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.308586835861206,ens_E3_008,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,1.7812761068344116,ens_E3_008,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,2.0395660400390625,ens_E3_008,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.2487728595733643,ens_E3_008,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.02754533663392067,ens_E3_009,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.037411853671073914,ens_E3_009,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.8177074193954468,ens_E3_009,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,0.8961936831474304,ens_E3_009,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.1122499704360962,ens_E3_009,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.4316167831420898,ens_E3_009,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,1.729997158050537,ens_E3_009,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,1.5212129354476929,ens_E3_009,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,1.6989574432373047,ens_E3_009,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,0.010096648707985878,ens_E3_010,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.13406434655189514,ens_E3_010,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.61907958984375,ens_E3_010,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,0.7447823286056519,ens_E3_010,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.2000747919082642,ens_E3_010,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.5880025625228882,ens_E3_010,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,1.8594727516174316,ens_E3_010,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,2.2869112491607666,ens_E3_010,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.4404592514038086,ens_E3_010,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.04379201680421829,ens_E3_011,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.42166662216186523,ens_E3_011,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.9440004825592041,ens_E3_011,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,1.3371989727020264,ens_E3_011,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.37859046459198,ens_E3_011,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.287339687347412,ens_E3_011,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,1.487655520439148,ens_E3_011,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,1.7400481700897217,ens_E3_011,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,1.9940272569656372,ens_E3_011,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.03469780460000038,ens_E3_012,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.4371904730796814,ens_E3_012,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,1.1590311527252197,ens_E3_012,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,1.6666022539138794,ens_E3_012,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,2.0998432636260986,ens_E3_012,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,2.538133144378662,ens_E3_012,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,2.811565637588501,ens_E3_012,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,2.9122045040130615,ens_E3_012,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,3.196957588195801,ens_E3_012,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.03796468675136566,ens_E3_013,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.31923383474349976,ens_E3_013,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,1.0350630283355713,ens_E3_013,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,1.0463206768035889,ens_E3_013,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,0.9782759547233582,ens_E3_013,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.254477620124817,ens_E3_013,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,1.1936146020889282,ens_E3_013,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,1.6675420999526978,ens_E3_013,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,1.3027517795562744,ens_E3_013,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,0.019309066236019135,ens_E3_014,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.40082383155822754,ens_E3_014,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.7658889889717102,ens_E3_014,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,0.9913396835327148,ens_E3_014,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.4920860528945923,ens_E3_014,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.2673754692077637,ens_E3_014,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,1.6178131103515625,ens_E3_014,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,2.021824359893799,ens_E3_014,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.3559458255767822,ens_E3_014,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.015238158404827118,ens_E3_015,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.2049596756696701,ens_E3_015,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.792366087436676,ens_E3_015,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,0.8803524374961853,ens_E3_015,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.0637620687484741,ens_E3_015,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.2987279891967773,ens_E3_015,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,1.6825518608093262,ens_E3_015,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,1.7960991859436035,ens_E3_015,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.1432762145996094,ens_E3_015,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.019116045907139778,ens_E3_016,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.2649244964122772,ens_E3_016,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.6839022636413574,ens_E3_016,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,0.603717565536499,ens_E3_016,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.2596590518951416,ens_E3_016,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.5278992652893066,ens_E3_016,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,1.8401857614517212,ens_E3_016,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,2.216661214828491,ens_E3_016,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.1843061447143555,ens_E3_016,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.14965586364269257,ens_E3_017,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.24965177476406097,ens_E3_017,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.7340106964111328,ens_E3_017,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,0.7660455107688904,ens_E3_017,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.089414358139038,ens_E3_017,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,0.9853894114494324,ens_E3_017,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,1.3254843950271606,ens_E3_017,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,1.2355661392211914,ens_E3_017,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,1.9686893224716187,ens_E3_017,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.07853491604328156,ens_E3_018,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.36341962218284607,ens_E3_018,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,1.0556268692016602,ens_E3_018,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,1.053106665611267,ens_E3_018,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.419775128364563,ens_E3_018,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.8026827573776245,ens_E3_018,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,2.0039291381835938,ens_E3_018,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,2.216535806655884,ens_E3_018,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.0705442428588867,ens_E3_018,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.13726522028446198,ens_E3_019,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.22063583135604858,ens_E3_019,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.7215393781661987,ens_E3_019,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,1.0088534355163574,ens_E3_019,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.4165537357330322,ens_E3_019,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.6974159479141235,ens_E3_019,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,1.793069839477539,ens_E3_019,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,2.1247949600219727,ens_E3_019,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.3459644317626953,ens_E3_019,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.007443015929311514,ens_E3_020,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.2438577115535736,ens_E3_020,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.7985393404960632,ens_E3_020,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,1.3723392486572266,ens_E3_020,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,2.044987916946411,ens_E3_020,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,2.447985887527466,ens_E3_020,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,2.6040842533111572,ens_E3_020,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,2.885958194732666,ens_E3_020,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.831378698348999,ens_E3_020,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.09540566802024841,ens_E3_021,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.26925310492515564,ens_E3_021,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.8410342335700989,ens_E3_021,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,0.7887709736824036,ens_E3_021,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.5288840532302856,ens_E3_021,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.9111607074737549,ens_E3_021,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,2.08956241607666,ens_E3_021,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,1.916566014289856,ens_E3_021,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.0186939239501953,ens_E3_021,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.12278618663549423,ens_E3_022,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.18092426657676697,ens_E3_022,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.7286406755447388,ens_E3_022,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,0.8411822319030762,ens_E3_022,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.5390428304672241,ens_E3_022,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.8796569108963013,ens_E3_022,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,1.8367708921432495,ens_E3_022,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,1.7496492862701416,ens_E3_022,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,1.627445936203003,ens_E3_022,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.09909167885780334,ens_E3_023,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.16150526702404022,ens_E3_023,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.6868987083435059,ens_E3_023,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,0.9775193333625793,ens_E3_023,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.4380764961242676,ens_E3_023,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.2723469734191895,ens_E3_023,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,1.7332838773727417,ens_E3_023,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,2.278898239135742,ens_E3_023,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.5284922122955322,ens_E3_023,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.08430931717157364,ens_E3_024,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.289262592792511,ens_E3_024,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.9801355600357056,ens_E3_024,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,1.2900863885879517,ens_E3_024,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.899148941040039,ens_E3_024,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,2.4463613033294678,ens_E3_024,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,2.6583921909332275,ens_E3_024,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,2.623311758041382,ens_E3_024,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.7758407592773438,ens_E3_024,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.0921497642993927,ens_E3_025,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.17930658161640167,ens_E3_025,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.5847284197807312,ens_E3_025,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,0.7626141905784607,ens_E3_025,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,0.9903424382209778,ens_E3_025,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.1872929334640503,ens_E3_025,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,1.5513654947280884,ens_E3_025,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,1.94803786277771,ens_E3_025,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,1.9296822547912598,ens_E3_025,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.08315230160951614,ens_E3_026,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.27913719415664673,ens_E3_026,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.9844110012054443,ens_E3_026,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,1.4832525253295898,ens_E3_026,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.9477192163467407,ens_E3_026,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,2.2901864051818848,ens_E3_026,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,2.6293282508850098,ens_E3_026,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,2.5414090156555176,ens_E3_026,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.5206193923950195,ens_E3_026,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.13905663788318634,ens_E3_027,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.06474617123603821,ens_E3_027,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.6823313236236572,ens_E3_027,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,0.8454003930091858,ens_E3_027,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.4459589719772339,ens_E3_027,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-08,1.7588951587677002,ens_E3_027,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-09,2.029862880706787,ens_E3_027,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-10,2.247098445892334,ens_E3_027,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-11,2.3507723808288574,ens_E3_027,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-03,-0.08099783957004547,ens_E3_028,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-04,0.36775434017181396,ens_E3_028,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-05,0.7750166058540344,ens_E3_028,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-06,0.8891654014587402,ens_E3_028,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-02-01,2026-07,1.5590084791183472,ens_E3_028,5,monthly,1991-2020
