source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period,roni_anom,tropical_mean_anom
CFS,CFSv2,dynamical,2026-08-30,2026-09,2.8765838146209717,ens_E3_001,1,monthly,1991-2020,2.459918975830078,0.41666483879089355
CFS,CFSv2,dynamical,2026-08-30,2026-10,3.4573333263397217,ens_E3_001,2,monthly,1991-2020,2.7816431522369385,0.6756901741027832
CFS,CFSv2,dynamical,2026-08-30,2026-11,4.226039886474609,ens_E3_001,3,monthly,1991-2020,3.507380962371826,0.7186589241027832
CFS,CFSv2,dynamical,2026-08-30,2026-12,3.621455669403076,ens_E3_001,4,monthly,1991-2020,2.796870470046997,0.8245851993560791
CFS,CFSv2,dynamical,2026-08-30,2027-01,2.873450756072998,ens_E3_001,5,monthly,1991-2020,1.9513450860977173,0.9221056699752808
CFS,CFSv2,dynamical,2026-08-30,2027-02,2.2098405361175537,ens_E3_001,6,monthly,1991-2020,1.1944221258163452,1.0154184103012085
CFS,CFSv2,dynamical,2026-08-30,2027-03,1.650572419166565,ens_E3_001,7,monthly,1991-2020,0.6465636491775513,1.0040087699890137
CFS,CFSv2,dynamical,2026-08-30,2027-04,0.9452430009841919,ens_E3_001,8,monthly,1991-2020,0.05599032714962959,0.8892526738345623
CFS,CFSv2,dynamical,2026-08-30,2027-05,0.09958507120609283,ens_E3_001,9,monthly,1991-2020,-0.908409833908081,1.007994905114174
CFS,CFSv2,dynamical,2026-08-30,2026-09,2.8959298133850098,ens_E3_002,1,monthly,1991-2020,2.491276741027832,0.40465307235717773
CFS,CFSv2,dynamical,2026-08-30,2026-10,3.356555700302124,ens_E3_002,2,monthly,1991-2020,2.811605930328369,0.5449497699737549
CFS,CFSv2,dynamical,2026-08-30,2026-11,4.177803993225098,ens_E3_002,3,monthly,1991-2020,3.644857168197632,0.5329468250274658
CFS,CFSv2,dynamical,2026-08-30,2026-12,3.352761745452881,ens_E3_002,4,monthly,1991-2020,2.753835916519165,0.5989258289337158
CFS,CFSv2,dynamical,2026-08-30,2027-01,2.8094043731689453,ens_E3_002,5,monthly,1991-2020,2.002720355987549,0.8066840171813965
CFS,CFSv2,dynamical,2026-08-30,2027-02,2.6652135848999023,ens_E3_002,6,monthly,1991-2020,1.8707489967346191,0.7944645881652832
CFS,CFSv2,dynamical,2026-08-30,2027-03,1.9471937417984009,ens_E3_002,7,monthly,1991-2020,1.0920764207839966,0.8551173210144043
CFS,CFSv2,dynamical,2026-08-30,2027-04,1.5112671852111816,ens_E3_002,8,monthly,1991-2020,0.6722747683525085,0.8389924168586731
CFS,CFSv2,dynamical,2026-08-30,2027-05,1.1220828294754028,ens_E3_002,9,monthly,1991-2020,0.37777331471443176,0.7443095147609711
CFS,CFSv2,dynamical,2026-08-30,2026-09,2.8698956966400146,ens_E3_003,1,monthly,1991-2020,2.471395492553711,0.3985002040863037
CFS,CFSv2,dynamical,2026-08-30,2026-10,3.3281662464141846,ens_E3_003,2,monthly,1991-2020,2.7535057067871094,0.5746605396270752
CFS,CFSv2,dynamical,2026-08-30,2026-11,3.755377769470215,ens_E3_003,3,monthly,1991-2020,3.21374773979187,0.5416300296783447
CFS,CFSv2,dynamical,2026-08-30,2026-12,3.613633632659912,ens_E3_003,4,monthly,1991-2020,2.8809967041015625,0.7326369285583496
CFS,CFSv2,dynamical,2026-08-30,2027-01,2.9854936599731445,ens_E3_003,5,monthly,1991-2020,2.2535879611968994,0.7319056987762451
