source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period,roni_anom,tropical_mean_anom
CFS,CFSv2,dynamical,2026-08-05,2026-08,2.621005058288574,ens_E3_001,0,monthly,1991-2020,2.219878911972046,0.4011261463165283
CFS,CFSv2,dynamical,2026-08-05,2026-09,3.2376298904418945,ens_E3_001,1,monthly,1991-2020,2.7521917819976807,0.48543810844421387
CFS,CFSv2,dynamical,2026-08-05,2026-10,4.031780242919922,ens_E3_001,2,monthly,1991-2020,3.3292574882507324,0.7025227546691895
CFS,CFSv2,dynamical,2026-08-05,2026-11,3.9904773235321045,ens_E3_001,3,monthly,1991-2020,3.1756112575531006,0.8148660659790039
CFS,CFSv2,dynamical,2026-08-05,2026-12,3.9525535106658936,ens_E3_001,4,monthly,1991-2020,3.0348775386810303,0.9176759719848633
CFS,CFSv2,dynamical,2026-08-05,2027-01,2.701850175857544,ens_E3_001,5,monthly,1991-2020,1.5826910734176636,1.1191591024398804
CFS,CFSv2,dynamical,2026-08-05,2027-02,2.118156909942627,ens_E3_001,6,monthly,1991-2020,1.0903528928756714,1.0278040170669556
CFS,CFSv2,dynamical,2026-08-05,2027-03,1.9468744993209839,ens_E3_001,7,monthly,1991-2020,0.9751264452934265,0.9717480540275574
CFS,CFSv2,dynamical,2026-08-05,2027-04,1.5012915134429932,ens_E3_001,8,monthly,1991-2020,0.702751100063324,0.7985404133796692
CFS,CFSv2,dynamical,2026-08-05,2026-08,2.593386173248291,ens_E3_002,0,monthly,1991-2020,2.1910083293914795,0.4023778438568115
CFS,CFSv2,dynamical,2026-08-05,2026-09,3.1653993129730225,ens_E3_002,1,monthly,1991-2020,2.592196226119995,0.5732030868530273
CFS,CFSv2,dynamical,2026-08-05,2026-10,4.1628217697143555,ens_E3_002,2,monthly,1991-2020,3.4560976028442383,0.7067241668701172
CFS,CFSv2,dynamical,2026-08-05,2026-11,4.195361137390137,ens_E3_002,3,monthly,1991-2020,3.419905662536621,0.7754554748535156
CFS,CFSv2,dynamical,2026-08-05,2026-12,3.6794188022613525,ens_E3_002,4,monthly,1991-2020,2.8304457664489746,0.8489730358123779
CFS,CFSv2,dynamical,2026-08-05,2027-01,2.771777868270874,ens_E3_002,5,monthly,1991-2020,1.709582805633545,1.062195062637329
CFS,CFSv2,dynamical,2026-08-05,2027-02,2.211425304412842,ens_E3_002,6,monthly,1991-2020,1.1624135971069336,1.0490117073059082
CFS,CFSv2,dynamical,2026-08-05,2027-03,1.3629376888275146,ens_E3_002,7,monthly,1991-2020,0.26253199577331543,1.1004056930541992
CFS,CFSv2,dynamical,2026-08-05,2027-04,0.5321815609931946,ens_E3_002,8,monthly,1991-2020,-0.4307743012905121,0.9629558622837067
CFS,CFSv2,dynamical,2026-08-05,2026-08,2.5745625495910645,ens_E3_003,0,monthly,1991-2020,2.156162977218628,0.4183995723724365
CFS,CFSv2,dynamical,2026-08-05,2026-09,3.4742870330810547,ens_E3_003,1,monthly,1991-2020,2.9816436767578125,0.4926433563232422
CFS,CFSv2,dynamical,2026-08-05,2026-10,4.368215084075928,ens_E3_003,2,monthly,1991-2020,3.731337308883667,0.6368777751922607
CFS,CFSv2,dynamical,2026-08-05,2026-11,4.494442939758301,ens_E3_003,3,monthly,1991-2020,3.7066848278045654,0.7877581119537354
CFS,CFSv2,dynamical,2026-08-05,2026-12,4.040440559387207,ens_E3_003,4,monthly,1991-2020,3.1460115909576416,0.8944289684295654
CFS,CFSv2,dynamical,2026-08-05,2027-01,2.894335985183716,ens_E3_003,5,monthly,1991-2020,1.8197941780090332,1.0745418071746826
CFS,CFSv2,dynamical,2026-08-05,2027-02,2.4135704040527344,ens_E3_003,6,monthly,1991-2020,1.462538480758667,0.9510319232940674
CFS,CFSv2,dynamical,2026-08-05,2027-03,1.8039616346359253,ens_E3_003,7,monthly,1991-2020,0.9776191115379333,0.8263425230979919
CFS,CFSv2,dynamical,2026-08-05,2027-04,1.1605817079544067,ens_E3_003,8,monthly,1991-2020,0.2181588113307953,0.9424228966236115
CFS,CFSv2,dynamical,2026-08-04,2026-08,2.633967161178589,ens_E3_004,0,monthly,1991-2020,2.2067041397094727,0.4272630214691162
CFS,CFSv2,dynamical,2026-08-04,2026-09,3.552314519882202,ens_E3_004,1,monthly,1991-2020,2.9490208625793457,0.6032936573028564
CFS,CFSv2,dynamical,2026-08-04,2026-10,4.749361515045166,ens_E3_004,2,monthly,1991-2020,4.015878677368164,0.733482837677002
CFS,CFSv2,dynamical,2026-08-04,2026-11,4.880623817443848,ens_E3_004,3,monthly,1991-2020,3.994588851928711,0.8860349655151367
CFS,CFSv2,dynamical,2026-08-04,2026-12,3.76949143409729,ens_E3_004,4,monthly,1991-2020,2.7971091270446777,0.9723823070526123
CFS,CFSv2,dynamical,2026-08-04,2027-01,3.251061201095581,ens_E3_004,5,monthly,1991-2020,2.2911489009857178,0.9599123001098633
CFS,CFSv2,dynamical,2026-08-04,2027-02,2.495636463165283,ens_E3_004,6,monthly,1991-2020,1.4862134456634521,1.009423017501831
CFS,CFSv2,dynamical,2026-08-04,2027-03,1.8589081764221191,ens_E3_004,7,monthly,1991-2020,1.0190048217773438,0.8399033546447754
CFS,CFSv2,dynamical,2026-08-04,2027-04,1.2432688474655151,ens_E3_004,8,monthly,1991-2020,0.4468996822834015,0.7963691651821136
CFS,CFSv2,dynamical,2026-08-04,2026-08,2.5777482986450195,ens_E3_005,0,monthly,1991-2020,2.1792006492614746,0.3985476493835449
CFS,CFSv2,dynamical,2026-08-04,2026-09,3.266155958175659,ens_E3_005,1,monthly,1991-2020,2.7075862884521484,0.5585696697235107
CFS,CFSv2,dynamical,2026-08-04,2026-10,4.067832946777344,ens_E3_005,2,monthly,1991-2020,3.3717784881591797,0.6960544586181641
CFS,CFSv2,dynamical,2026-08-04,2026-11,4.2090744972229,ens_E3_005,3,monthly,1991-2020,3.3296470642089844,0.879427433013916
CFS,CFSv2,dynamical,2026-08-04,2026-12,3.6772778034210205,ens_E3_005,4,monthly,1991-2020,2.6675055027008057,1.0097723007202148
CFS,CFSv2,dynamical,2026-08-04,2027-01,3.211251974105835,ens_E3_005,5,monthly,1991-2020,2.21705961227417,0.994192361831665
CFS,CFSv2,dynamical,2026-08-04,2027-02,2.612708806991577,ens_E3_005,6,monthly,1991-2020,1.7062958478927612,0.9064129590988159
CFS,CFSv2,dynamical,2026-08-04,2027-03,1.9312955141067505,ens_E3_005,7,monthly,1991-2020,1.030838131904602,0.9004573822021484
CFS,CFSv2,dynamical,2026-08-04,2027-04,1.472076654434204,ens_E3_005,8,monthly,1991-2020,0.6929557919502258,0.7791208624839783
CFS,CFSv2,dynamical,2026-08-04,2026-08,2.5265820026397705,ens_E3_006,0,monthly,1991-2020,2.1323533058166504,0.3942286968231201
CFS,CFSv2,dynamical,2026-08-04,2026-09,3.3816733360290527,ens_E3_006,1,monthly,1991-2020,2.8906755447387695,0.4909977912902832
CFS,CFSv2,dynamical,2026-08-04,2026-10,4.145506858825684,ens_E3_006,2,monthly,1991-2020,3.535092353820801,0.6104145050048828
CFS,CFSv2,dynamical,2026-08-04,2026-11,3.6890945434570312,ens_E3_006,3,monthly,1991-2020,2.9899137020111084,0.6991808414459229
CFS,CFSv2,dynamical,2026-08-04,2026-12,3.33310866355896,ens_E3_006,4,monthly,1991-2020,2.533647060394287,0.7994616031646729
CFS,CFSv2,dynamical,2026-08-04,2027-01,2.7233359813690186,ens_E3_006,5,monthly,1991-2020,1.8687260150909424,0.8546099662780762
CFS,CFSv2,dynamical,2026-08-04,2027-02,1.8754535913467407,ens_E3_006,6,monthly,1991-2020,0.9755544066429138,0.8998991847038269
CFS,CFSv2,dynamical,2026-08-04,2027-03,1.5225276947021484,ens_E3_006,7,monthly,1991-2020,0.6339252591133118,0.8886024355888367
CFS,CFSv2,dynamical,2026-08-04,2027-04,1.0296787023544312,ens_E3_006,8,monthly,1991-2020,0.2407212257385254,0.7889574766159058
CFS,CFSv2,dynamical,2026-08-04,2026-08,2.4930644035339355,ens_E3_007,0,monthly,1991-2020,2.1007792949676514,0.3922851085662842
CFS,CFSv2,dynamical,2026-08-04,2026-09,3.235292673110962,ens_E3_007,1,monthly,1991-2020,2.742140293121338,0.493152379989624
CFS,CFSv2,dynamical,2026-08-04,2026-10,3.9197802543640137,ens_E3_007,2,monthly,1991-2020,3.264310598373413,0.6554696559906006
CFS,CFSv2,dynamical,2026-08-04,2026-11,4.56687068939209,ens_E3_007,3,monthly,1991-2020,3.8071351051330566,0.7597355842590332
CFS,CFSv2,dynamical,2026-08-04,2026-12,3.558159589767456,ens_E3_007,4,monthly,1991-2020,2.690054178237915,0.868105411529541
