source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.5871385335922241,ens_E3_006,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.6418771743774414,ens_E3_006,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.1251988410949707,ens_E3_006,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.32810378074646,ens_E3_006,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,1.9545671939849854,ens_E3_006,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.28480851650238037,ens_E3_007,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,1.005365252494812,ens_E3_007,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.1625019311904907,ens_E3_007,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.676133632659912,ens_E3_007,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.484307050704956,ens_E3_007,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.8202455043792725,ens_E3_007,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.237154483795166,ens_E3_007,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,1.9990898370742798,ens_E3_007,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.2603695392608643,ens_E3_007,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.21873171627521515,ens_E3_008,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.8423827290534973,ens_E3_008,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.0852748155593872,ens_E3_008,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.3349689245224,ens_E3_008,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.13700270652771,ens_E3_008,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.744687795639038,ens_E3_008,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.400818347930908,ens_E3_008,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.6359052658081055,ens_E3_008,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,1.9286893606185913,ens_E3_008,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.45955920219421387,ens_E3_009,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.9496764540672302,ens_E3_009,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.346031904220581,ens_E3_009,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.4622774124145508,ens_E3_009,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.7776542901992798,ens_E3_009,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.179264783859253,ens_E3_009,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.4464917182922363,ens_E3_009,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.6547911167144775,ens_E3_009,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.0551962852478027,ens_E3_009,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.36673280596733093,ens_E3_010,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.6232476234436035,ens_E3_010,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,0.9489849209785461,ens_E3_010,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.3712823390960693,ens_E3_010,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.2428535223007202,ens_E3_010,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.4258078336715698,ens_E3_010,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,1.8489947319030762,ens_E3_010,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,1.5853896141052246,ens_E3_010,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,1.28616201877594,ens_E3_010,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.3536670506000519,ens_E3_011,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,1.194875717163086,ens_E3_011,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.5556490421295166,ens_E3_011,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.680540919303894,ens_E3_011,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.9507241249084473,ens_E3_011,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.1426901817321777,ens_E3_011,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.3648619651794434,ens_E3_011,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.3057689666748047,ens_E3_011,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.167916774749756,ens_E3_011,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.3568081259727478,ens_E3_012,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.7431161999702454,ens_E3_012,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,0.9747644066810608,ens_E3_012,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.2545244693756104,ens_E3_012,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.5033384561538696,ens_E3_012,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.749647617340088,ens_E3_012,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,1.9595556259155273,ens_E3_012,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.4137890338897705,ens_E3_012,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.432116746902466,ens_E3_012,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.35629671812057495,ens_E3_013,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.9244067072868347,ens_E3_013,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.2366482019424438,ens_E3_013,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.553714632987976,ens_E3_013,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.9627074003219604,ens_E3_013,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.1827332973480225,ens_E3_013,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.4501287937164307,ens_E3_013,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.4996471405029297,ens_E3_013,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.566880941390991,ens_E3_013,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.3161248564720154,ens_E3_014,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.9911094903945923,ens_E3_014,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.3454324007034302,ens_E3_014,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,2.057110548019409,ens_E3_014,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,2.3766047954559326,ens_E3_014,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.5502538681030273,ens_E3_014,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.675372362136841,ens_E3_014,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.8238372802734375,ens_E3_014,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.2716853618621826,ens_E3_014,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.31007781624794006,ens_E3_015,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.8987876772880554,ens_E3_015,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.450439453125,ens_E3_015,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.946454405784607,ens_E3_015,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,2.116676092147827,ens_E3_015,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.6671881675720215,ens_E3_015,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,3.055731773376465,ens_E3_015,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,3.256986618041992,ens_E3_015,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.456665515899658,ens_E3_015,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.27456724643707275,ens_E3_016,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.7077254056930542,ens_E3_016,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,0.9779590368270874,ens_E3_016,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.1664958000183105,ens_E3_016,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.2624958753585815,ens_E3_016,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.721358299255371,ens_E3_016,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,1.9823912382125854,ens_E3_016,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.0423173904418945,ens_E3_016,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,1.9003187417984009,ens_E3_016,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.44921964406967163,ens_E3_017,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.8692668676376343,ens_E3_017,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.4511889219284058,ens_E3_017,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.9812957048416138,ens_E3_017,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,2.135101795196533,ens_E3_017,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.4407806396484375,ens_E3_017,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.589261054992676,ens_E3_017,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,3.0204813480377197,ens_E3_017,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.163201093673706,ens_E3_017,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.25418758392333984,ens_E3_018,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.6543779969215393,ens_E3_018,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.0068179368972778,ens_E3_018,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.5486596822738647,ens_E3_018,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.882346510887146,ens_E3_018,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.3488972187042236,ens_E3_018,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.384025812149048,ens_E3_018,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.636888265609741,ens_E3_018,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.2631173133850098,ens_E3_018,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.2979485094547272,ens_E3_019,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.570580780506134,ens_E3_019,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,0.734779417514801,ens_E3_019,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.4175891876220703,ens_E3_019,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.5919244289398193,ens_E3_019,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.76945960521698,ens_E3_019,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.086594343185425,ens_E3_019,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.238032579421997,ens_E3_019,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.400904655456543,ens_E3_019,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.42395803332328796,ens_E3_020,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,1.0832854509353638,ens_E3_020,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.1601608991622925,ens_E3_020,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.5268468856811523,ens_E3_020,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.8061426877975464,ens_E3_020,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.493187189102173,ens_E3_020,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.6303045749664307,ens_E3_020,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.916175365447998,ens_E3_020,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.2007699012756348,ens_E3_020,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.39889347553253174,ens_E3_021,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.7690910696983337,ens_E3_021,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,0.6240566372871399,ens_E3_021,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,0.4852442741394043,ens_E3_021,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,0.7255353331565857,ens_E3_021,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,0.9377893805503845,ens_E3_021,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,0.7636582255363464,ens_E3_021,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,0.7960258722305298,ens_E3_021,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,0.7276906371116638,ens_E3_021,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.24776265025138855,ens_E3_022,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.4949232339859009,ens_E3_022,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,0.4259900152683258,ens_E3_022,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,0.7747294902801514,ens_E3_022,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,0.8741997480392456,ens_E3_022,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.0707894563674927,ens_E3_022,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,1.3381890058517456,ens_E3_022,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,1.1814199686050415,ens_E3_022,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,1.0424801111221313,ens_E3_022,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.4276174008846283,ens_E3_023,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,1.1449165344238281,ens_E3_023,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.2130335569381714,ens_E3_023,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.916327953338623,ens_E3_023,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,2.200490713119507,ens_E3_023,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.3686585426330566,ens_E3_023,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.8800976276397705,ens_E3_023,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.797416925430298,ens_E3_023,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.5156497955322266,ens_E3_023,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.44826412200927734,ens_E3_024,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.6402302980422974,ens_E3_024,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,0.6974970102310181,ens_E3_024,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.103472113609314,ens_E3_024,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.434760332107544,ens_E3_024,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.7083723545074463,ens_E3_024,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.083836793899536,ens_E3_024,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.4823217391967773,ens_E3_024,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.1348683834075928,ens_E3_024,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.42383453249931335,ens_E3_025,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.8944248557090759,ens_E3_025,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.1680761575698853,ens_E3_025,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.3885139226913452,ens_E3_025,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.3922886848449707,ens_E3_025,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.4593791961669922,ens_E3_025,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,1.8576141595840454,ens_E3_025,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.004739761352539,ens_E3_025,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,1.4180163145065308,ens_E3_025,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.3170890510082245,ens_E3_026,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.9783487915992737,ens_E3_026,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.5220032930374146,ens_E3_026,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.891836166381836,ens_E3_026,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,2.4392967224121094,ens_E3_026,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.525974750518799,ens_E3_026,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,3.126208543777466,ens_E3_026,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,3.1727123260498047,ens_E3_026,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.3110125064849854,ens_E3_026,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.42205026745796204,ens_E3_027,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,1.0190329551696777,ens_E3_027,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,1.4486817121505737,ens_E3_027,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.6776727437973022,ens_E3_027,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,2.2146427631378174,ens_E3_027,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,2.579866886138916,ens_E3_027,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-10,2.838477373123169,ens_E3_027,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-11,2.9029781818389893,ens_E3_027,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-12,2.1866540908813477,ens_E3_027,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-04,0.35973748564720154,ens_E3_028,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-05,0.8127278685569763,ens_E3_028,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-06,0.9726709723472595,ens_E3_028,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-07,1.1032909154891968,ens_E3_028,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-08,1.2692664861679077,ens_E3_028,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-03-01,2026-09,1.5066312551498413,ens_E3_028,6,monthly,1991-2020
