source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period,roni_anom,tropical_mean_anom
CFS,CFSv2,dynamical,2026-08-14,2026-09,3.0652873516082764,ens_E3_001,1,monthly,1991-2020,2.5893008708953857,0.4759864807128906
CFS,CFSv2,dynamical,2026-08-14,2026-10,3.9301018714904785,ens_E3_001,2,monthly,1991-2020,3.3585121631622314,0.5715897083282471
CFS,CFSv2,dynamical,2026-08-14,2026-11,4.007835388183594,ens_E3_001,3,monthly,1991-2020,3.202393054962158,0.8054423332214355
CFS,CFSv2,dynamical,2026-08-14,2026-12,3.779022455215454,ens_E3_001,4,monthly,1991-2020,2.876767873764038,0.902254581451416
CFS,CFSv2,dynamical,2026-08-14,2027-01,2.9347996711730957,ens_E3_001,5,monthly,1991-2020,1.9838358163833618,0.9509638547897339
CFS,CFSv2,dynamical,2026-08-14,2027-02,2.097377061843872,ens_E3_001,6,monthly,1991-2020,1.183687448501587,0.9136896133422852
CFS,CFSv2,dynamical,2026-08-14,2027-03,1.740412712097168,ens_E3_001,7,monthly,1991-2020,0.8639988303184509,0.876413881778717
CFS,CFSv2,dynamical,2026-08-14,2027-04,1.2527985572814941,ens_E3_001,8,monthly,1991-2020,0.42060020565986633,0.8321983516216278
CFS,CFSv2,dynamical,2026-08-14,2027-05,1.034112572669983,ens_E3_001,9,monthly,1991-2020,0.30664482712745667,0.7274677455425262
CFS,CFSv2,dynamical,2026-08-14,2026-09,3.0543200969696045,ens_E3_002,1,monthly,1991-2020,2.5683321952819824,0.48598790168762207
CFS,CFSv2,dynamical,2026-08-14,2026-10,3.8372316360473633,ens_E3_002,2,monthly,1991-2020,3.328917980194092,0.5083136558532715
CFS,CFSv2,dynamical,2026-08-14,2026-11,4.172288417816162,ens_E3_002,3,monthly,1991-2020,3.4909801483154297,0.6813082695007324
CFS,CFSv2,dynamical,2026-08-14,2026-12,3.829751491546631,ens_E3_002,4,monthly,1991-2020,3.1095025539398193,0.7202489376068115
CFS,CFSv2,dynamical,2026-08-14,2027-01,3.2931790351867676,ens_E3_002,5,monthly,1991-2020,2.5789730548858643,0.7142059803009033
CFS,CFSv2,dynamical,2026-08-14,2027-02,2.604513168334961,ens_E3_002,6,monthly,1991-2020,1.7957900762557983,0.8087230920791626
CFS,CFSv2,dynamical,2026-08-14,2027-03,1.8397424221038818,ens_E3_002,7,monthly,1991-2020,1.1452946662902832,0.6944477558135986
CFS,CFSv2,dynamical,2026-08-14,2027-04,1.0265281200408936,ens_E3_002,8,monthly,1991-2020,0.2474285066127777,0.7790996134281158
CFS,CFSv2,dynamical,2026-08-14,2027-05,0.6599993109703064,ens_E3_002,9,monthly,1991-2020,-0.12820912897586823,0.7882084399461746
CFS,CFSv2,dynamical,2026-08-14,2026-09,3.1082348823547363,ens_E3_003,1,monthly,1991-2020,2.601743459701538,0.5064914226531982
CFS,CFSv2,dynamical,2026-08-14,2026-10,4.140913963317871,ens_E3_003,2,monthly,1991-2020,3.515852928161621,0.62506103515625
CFS,CFSv2,dynamical,2026-08-14,2026-11,4.4410529136657715,ens_E3_003,3,monthly,1991-2020,3.745225191116333,0.6958277225494385
CFS,CFSv2,dynamical,2026-08-14,2026-12,3.814507007598877,ens_E3_003,4,monthly,1991-2020,3.0367238521575928,0.7777831554412842
CFS,CFSv2,dynamical,2026-08-14,2027-01,3.0083420276641846,ens_E3_003,5,monthly,1991-2020,2.0822834968566895,0.9260585308074951
CFS,CFSv2,dynamical,2026-08-14,2027-02,2.346437692642212,ens_E3_003,6,monthly,1991-2020,1.4031187295913696,0.9433189630508423
CFS,CFSv2,dynamical,2026-08-14,2027-03,2.1379880905151367,ens_E3_003,7,monthly,1991-2020,1.2882221937179565,0.8497658967971802
