source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period,roni_anom,tropical_mean_anom
CFS,CFSv2,dynamical,2026-09-03,2026-09,2.9319074153900146,ens_E3_001,0,monthly,1991-2020,2.4851183891296387,0.446789026260376
CFS,CFSv2,dynamical,2026-09-03,2026-10,3.3519015312194824,ens_E3_001,1,monthly,1991-2020,2.7527918815612793,0.5991096496582031
CFS,CFSv2,dynamical,2026-09-03,2026-11,4.0079545974731445,ens_E3_001,2,monthly,1991-2020,3.4193310737609863,0.5886235237121582
CFS,CFSv2,dynamical,2026-09-03,2026-12,3.5310425758361816,ens_E3_001,3,monthly,1991-2020,2.886023998260498,0.6450185775756836
CFS,CFSv2,dynamical,2026-09-03,2027-01,3.1513872146606445,ens_E3_001,4,monthly,1991-2020,2.3832101821899414,0.7681770324707031
CFS,CFSv2,dynamical,2026-09-03,2027-02,2.343590021133423,ens_E3_001,5,monthly,1991-2020,1.5764330625534058,0.7671569585800171
CFS,CFSv2,dynamical,2026-09-03,2027-03,1.891879677772522,ens_E3_001,6,monthly,1991-2020,1.1319977045059204,0.7598819732666016
CFS,CFSv2,dynamical,2026-09-03,2027-04,1.3446303606033325,ens_E3_001,7,monthly,1991-2020,0.6695943474769592,0.6750360131263733
CFS,CFSv2,dynamical,2026-09-03,2027-05,0.7308998703956604,ens_E3_001,8,monthly,1991-2020,0.06376371532678604,0.6671361550688744
CFS,CFSv2,dynamical,2026-09-03,2026-09,2.863846778869629,ens_E3_002,0,monthly,1991-2020,2.4539639949798584,0.4098827838897705
CFS,CFSv2,dynamical,2026-09-03,2026-10,3.5381898880004883,ens_E3_002,1,monthly,1991-2020,3.0537402629852295,0.4844496250152588
CFS,CFSv2,dynamical,2026-09-03,2026-11,4.058290481567383,ens_E3_002,2,monthly,1991-2020,3.576475143432617,0.4818153381347656
CFS,CFSv2,dynamical,2026-09-03,2026-12,3.659243583679199,ens_E3_002,3,monthly,1991-2020,3.059502124786377,0.5997414588928223
CFS,CFSv2,dynamical,2026-09-03,2027-01,2.8125243186950684,ens_E3_002,4,monthly,1991-2020,2.0408854484558105,0.7716388702392578
CFS,CFSv2,dynamical,2026-09-03,2027-02,2.5437331199645996,ens_E3_002,5,monthly,1991-2020,1.7983516454696655,0.7453814744949341
CFS,CFSv2,dynamical,2026-09-03,2027-03,1.8999147415161133,ens_E3_002,6,monthly,1991-2020,1.0956934690475464,0.8042212724685669
CFS,CFSv2,dynamical,2026-09-03,2027-04,1.2790573835372925,ens_E3_002,7,monthly,1991-2020,0.45546621084213257,0.8235911726951599
CFS,CFSv2,dynamical,2026-09-03,2027-05,0.8165773749351501,ens_E3_002,8,monthly,1991-2020,0.13983987271785736,0.6767375022172928
CFS,CFSv2,dynamical,2026-09-03,2026-09,2.971304178237915,ens_E3_003,0,monthly,1991-2020,2.550081729888916,0.421222448348999
CFS,CFSv2,dynamical,2026-09-03,2026-10,3.3787426948547363,ens_E3_003,1,monthly,1991-2020,2.8838536739349365,0.4948890209197998
CFS,CFSv2,dynamical,2026-09-03,2026-11,3.664858102798462,ens_E3_003,2,monthly,1991-2020,2.9202842712402344,0.7445738315582275
CFS,CFSv2,dynamical,2026-09-03,2026-12,3.369541883468628,ens_E3_003,3,monthly,1991-2020,2.529569625854492,0.8399722576141357
CFS,CFSv2,dynamical,2026-09-03,2027-01,2.919428586959839,ens_E3_003,4,monthly,1991-2020,2.09295654296875,0.8264720439910889
CFS,CFSv2,dynamical,2026-09-03,2027-02,2.537937879562378,ens_E3_003,5,monthly,1991-2020,1.7044909000396729,0.8334469795227051
CFS,CFSv2,dynamical,2026-09-03,2027-03,1.8326095342636108,ens_E3_003,6,monthly,1991-2020,0.9527972340583801,0.8798123002052307
CFS,CFSv2,dynamical,2026-09-03,2027-04,1.2435052394866943,ens_E3_003,7,monthly,1991-2020,0.3679286241531372,0.8755766153335571
CFS,CFSv2,dynamical,2026-09-03,2027-05,1.1426739692687988,ens_E3_003,8,monthly,1991-2020,0.33962541818618774,0.8030485510826111
CFS,CFSv2,dynamical,2026-09-02,2026-09,2.942572832107544,ens_E3_004,0,monthly,1991-2020,2.4973256587982178,0.44524717330932617
CFS,CFSv2,dynamical,2026-09-02,2026-10,3.47328782081604,ens_E3_004,1,monthly,1991-2020,2.906952142715454,0.5663356781005859
CFS,CFSv2,dynamical,2026-09-02,2026-11,4.009814739227295,ens_E3_004,2,monthly,1991-2020,3.3384130001068115,0.6714017391204834
CFS,CFSv2,dynamical,2026-09-02,2026-12,3.797368049621582,ens_E3_004,3,monthly,1991-2020,3.118551254272461,0.6788167953491211
CFS,CFSv2,dynamical,2026-09-02,2027-01,2.807865858078003,ens_E3_004,4,monthly,1991-2020,1.9131401777267456,0.8947256803512573
CFS,CFSv2,dynamical,2026-09-02,2027-02,2.585422992706299,ens_E3_004,5,monthly,1991-2020,1.7758666276931763,0.8095563650131226
CFS,CFSv2,dynamical,2026-09-02,2027-03,1.7982902526855469,ens_E3_004,6,monthly,1991-2020,0.9550924301147461,0.8431978225708008
CFS,CFSv2,dynamical,2026-09-02,2027-04,0.9692719578742981,ens_E3_004,7,monthly,1991-2020,0.09514407068490982,0.8741278871893883
CFS,CFSv2,dynamical,2026-09-02,2027-05,0.6005668044090271,ens_E3_004,8,monthly,1991-2020,-0.14577177166938782,0.7463385760784149
CFS,CFSv2,dynamical,2026-09-02,2026-09,2.8795206546783447,ens_E3_005,0,monthly,1991-2020,2.41660475730896,0.46291589736938477
CFS,CFSv2,dynamical,2026-09-02,2026-10,3.413325309753418,ens_E3_005,1,monthly,1991-2020,2.792963743209839,0.6203615665435791
CFS,CFSv2,dynamical,2026-09-02,2026-11,4.167151927947998,ens_E3_005,2,monthly,1991-2020,3.428847551345825,0.7383043766021729
CFS,CFSv2,dynamical,2026-09-02,2026-12,3.9749882221221924,ens_E3_005,3,monthly,1991-2020,3.1284356117248535,0.8465526103973389
CFS,CFSv2,dynamical,2026-09-02,2027-01,3.3595075607299805,ens_E3_005,4,monthly,1991-2020,2.428715944290161,0.9307916164398193
CFS,CFSv2,dynamical,2026-09-02,2027-02,2.603471040725708,ens_E3_005,5,monthly,1991-2020,1.6858150959014893,0.9176559448242188
CFS,CFSv2,dynamical,2026-09-02,2027-03,1.8077102899551392,ens_E3_005,6,monthly,1991-2020,0.8597652316093445,0.9479450583457947
CFS,CFSv2,dynamical,2026-09-02,2027-04,1.098578691482544,ens_E3_005,7,monthly,1991-2020,0.1722768396139145,0.9263018518686295
CFS,CFSv2,dynamical,2026-09-02,2027-05,0.48195207118988037,ens_E3_005,8,monthly,1991-2020,-0.3837963342666626,0.865748405456543
CFS,CFSv2,dynamical,2026-09-02,2026-09,2.913583278656006,ens_E3_006,0,monthly,1991-2020,2.4679439067840576,0.44563937187194824
CFS,CFSv2,dynamical,2026-09-02,2026-10,3.557960033416748,ens_E3_006,1,monthly,1991-2020,2.97932767868042,0.5786323547363281
CFS,CFSv2,dynamical,2026-09-02,2026-11,4.0450029373168945,ens_E3_006,2,monthly,1991-2020,3.355442523956299,0.6895604133605957
