source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period,roni_anom,tropical_mean_anom
CFS,CFSv2,dynamical,2026-06-22,2026-07,1.8875738382339478,ens_E3_001,1,monthly,1991-2020,1.4386258125305176,0.4489480257034302
CFS,CFSv2,dynamical,2026-06-22,2026-08,2.7038705348968506,ens_E3_001,2,monthly,1991-2020,2.223452568054199,0.48041796684265137
CFS,CFSv2,dynamical,2026-06-22,2026-09,3.425386905670166,ens_E3_001,3,monthly,1991-2020,2.905040740966797,0.5203461647033691
CFS,CFSv2,dynamical,2026-06-22,2026-10,3.635190725326538,ens_E3_001,4,monthly,1991-2020,3.1083436012268066,0.5268471240997314
CFS,CFSv2,dynamical,2026-06-22,2026-11,3.9077093601226807,ens_E3_001,5,monthly,1991-2020,3.1995816230773926,0.7081277370452881
CFS,CFSv2,dynamical,2026-06-22,2026-12,3.5213303565979004,ens_E3_001,6,monthly,1991-2020,2.7734503746032715,0.7478799819946289
CFS,CFSv2,dynamical,2026-06-22,2027-01,2.8992881774902344,ens_E3_001,7,monthly,1991-2020,2.13767147064209,0.7616167068481445
CFS,CFSv2,dynamical,2026-06-22,2027-02,2.5149996280670166,ens_E3_001,8,monthly,1991-2020,1.7310720682144165,0.7839275598526001
CFS,CFSv2,dynamical,2026-06-22,2027-03,1.9073445796966553,ens_E3_001,9,monthly,1991-2020,1.005494236946106,0.9018503427505493
CFS,CFSv2,dynamical,2026-06-22,2026-07,2.0280601978302,ens_E3_002,1,monthly,1991-2020,1.586178183555603,0.44188201427459717
CFS,CFSv2,dynamical,2026-06-22,2026-08,2.849691152572632,ens_E3_002,2,monthly,1991-2020,2.3157219886779785,0.5339691638946533
CFS,CFSv2,dynamical,2026-06-22,2026-09,2.967888116836548,ens_E3_002,3,monthly,1991-2020,2.3292486667633057,0.6386394500732422
CFS,CFSv2,dynamical,2026-06-22,2026-10,3.1197454929351807,ens_E3_002,4,monthly,1991-2020,2.5173168182373047,0.602428674697876
CFS,CFSv2,dynamical,2026-06-22,2026-11,3.474576950073242,ens_E3_002,5,monthly,1991-2020,2.7354896068573,0.7390873432159424
CFS,CFSv2,dynamical,2026-06-22,2026-12,3.384801149368286,ens_E3_002,6,monthly,1991-2020,2.646489143371582,0.7383120059967041
CFS,CFSv2,dynamical,2026-06-22,2027-01,2.709982395172119,ens_E3_002,7,monthly,1991-2020,1.871167540550232,0.8388148546218872
CFS,CFSv2,dynamical,2026-06-22,2027-02,2.4558849334716797,ens_E3_002,8,monthly,1991-2020,1.5392990112304688,0.9165859222412109
CFS,CFSv2,dynamical,2026-06-22,2027-03,1.8948352336883545,ens_E3_002,9,monthly,1991-2020,0.9683438539505005,0.926491379737854
CFS,CFSv2,dynamical,2026-06-22,2026-07,1.9899972677230835,ens_E3_003,1,monthly,1991-2020,1.4610000848770142,0.5289971828460693
CFS,CFSv2,dynamical,2026-06-22,2026-08,3.012410879135132,ens_E3_003,2,monthly,1991-2020,2.4152255058288574,0.5971853733062744
CFS,CFSv2,dynamical,2026-06-22,2026-09,3.5339550971984863,ens_E3_003,3,monthly,1991-2020,2.90895414352417,0.6250009536743164
CFS,CFSv2,dynamical,2026-06-22,2026-10,3.901810646057129,ens_E3_003,4,monthly,1991-2020,3.2030880451202393,0.6987226009368896
CFS,CFSv2,dynamical,2026-06-22,2026-11,4.317761421203613,ens_E3_003,5,monthly,1991-2020,3.643200397491455,0.6745610237121582
