source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period,roni_anom,tropical_mean_anom
CFS,CFSv2,dynamical,2026-09-12,2026-10,3.0244927406311035,ens_E3_001,1,monthly,1991-2020,2.4858148097991943,0.5386779308319092
CFS,CFSv2,dynamical,2026-09-12,2026-11,3.684558629989624,ens_E3_001,2,monthly,1991-2020,3.1665477752685547,0.5180108547210693
CFS,CFSv2,dynamical,2026-09-12,2026-12,3.3745217323303223,ens_E3_001,3,monthly,1991-2020,2.710575580596924,0.6639461517333984
CFS,CFSv2,dynamical,2026-09-12,2027-01,2.7208518981933594,ens_E3_001,4,monthly,1991-2020,1.881920337677002,0.8389315605163574
CFS,CFSv2,dynamical,2026-09-12,2027-02,1.9643784761428833,ens_E3_001,5,monthly,1991-2020,1.0323642492294312,0.9320142269134521
CFS,CFSv2,dynamical,2026-09-12,2027-03,1.5733232498168945,ens_E3_001,6,monthly,1991-2020,0.6064718961715698,0.9668513536453247
CFS,CFSv2,dynamical,2026-09-12,2027-04,1.025617003440857,ens_E3_001,7,monthly,1991-2020,0.22794757783412933,0.7976694256067276
CFS,CFSv2,dynamical,2026-09-12,2027-05,0.1434355229139328,ens_E3_001,8,monthly,1991-2020,-0.6561029553413391,0.7995384782552719
CFS,CFSv2,dynamical,2026-09-12,2027-06,-0.16745391488075256,ens_E3_001,9,monthly,1991-2020,-0.9305649399757385,0.763111025094986
CFS,CFSv2,dynamical,2026-09-12,2026-10,3.2206215858459473,ens_E3_002,1,monthly,1991-2020,2.6987009048461914,0.5219206809997559
CFS,CFSv2,dynamical,2026-09-12,2026-11,3.5610263347625732,ens_E3_002,2,monthly,1991-2020,3.0300934314727783,0.5309329032897949
CFS,CFSv2,dynamical,2026-09-12,2026-12,3.2552971839904785,ens_E3_002,3,monthly,1991-2020,2.7217185497283936,0.533578634262085
CFS,CFSv2,dynamical,2026-09-12,2027-01,2.781975507736206,ens_E3_002,4,monthly,1991-2020,2.136598825454712,0.6453766822814941
CFS,CFSv2,dynamical,2026-09-12,2027-02,1.9469431638717651,ens_E3_002,5,monthly,1991-2020,1.1530338525772095,0.7939093112945557
CFS,CFSv2,dynamical,2026-09-12,2027-03,1.2741703987121582,ens_E3_002,6,monthly,1991-2020,0.39316806197166443,0.8810023367404938
CFS,CFSv2,dynamical,2026-09-12,2027-04,0.6035199761390686,ens_E3_002,7,monthly,1991-2020,-0.13865426182746887,0.7421742379665375
CFS,CFSv2,dynamical,2026-09-12,2027-05,0.15141849219799042,ens_E3_002,8,monthly,1991-2020,-0.5541651248931885,0.7055836170911789
CFS,CFSv2,dynamical,2026-09-12,2027-06,0.1753731518983841,ens_E3_002,9,monthly,1991-2020,-0.5249972343444824,0.7003703862428665
CFS,CFSv2,dynamical,2026-09-12,2026-10,3.1372973918914795,ens_E3_003,1,monthly,1991-2020,2.6453638076782227,0.49193358421325684
CFS,CFSv2,dynamical,2026-09-12,2026-11,3.5544705390930176,ens_E3_003,2,monthly,1991-2020,3.107363224029541,0.44710731506347656
CFS,CFSv2,dynamical,2026-09-12,2026-12,3.2398481369018555,ens_E3_003,3,monthly,1991-2020,2.6789710521698,0.5608770847320557
CFS,CFSv2,dynamical,2026-09-12,2027-01,2.877962112426758,ens_E3_003,4,monthly,1991-2020,2.353245258331299,0.524716854095459
CFS,CFSv2,dynamical,2026-09-12,2027-02,2.33541202545166,ens_E3_003,5,monthly,1991-2020,1.7277772426605225,0.6076347827911377
CFS,CFSv2,dynamical,2026-09-12,2027-03,1.941706657409668,ens_E3_003,6,monthly,1991-2020,1.2706133127212524,0.6710933446884155
CFS,CFSv2,dynamical,2026-09-12,2027-04,1.5334128141403198,ens_E3_003,7,monthly,1991-2020,0.9441548585891724,0.5892579555511475
CFS,CFSv2,dynamical,2026-09-12,2027-05,1.0015854835510254,ens_E3_003,8,monthly,1991-2020,0.32025039196014404,0.6813350915908813
CFS,CFSv2,dynamical,2026-09-12,2027-06,0.7244704961776733,ens_E3_003,9,monthly,1991-2020,0.06270147860050201,0.6617690175771713
CFS,CFSv2,dynamical,2026-09-11,2026-10,3.1927285194396973,ens_E3_004,1,monthly,1991-2020,2.6700217723846436,0.5227067470550537
CFS,CFSv2,dynamical,2026-09-11,2026-11,3.4247190952301025,ens_E3_004,2,monthly,1991-2020,2.779881715774536,0.6448373794555664
CFS,CFSv2,dynamical,2026-09-11,2026-12,3.288945436477661,ens_E3_004,3,monthly,1991-2020,2.6468732357025146,0.6420722007751465
CFS,CFSv2,dynamical,2026-09-11,2027-01,2.708364248275757,ens_E3_004,4,monthly,1991-2020,1.990551233291626,0.7178130149841309
CFS,CFSv2,dynamical,2026-09-11,2027-02,2.3314411640167236,ens_E3_004,5,monthly,1991-2020,1.5564597845077515,0.7749813795089722
CFS,CFSv2,dynamical,2026-09-11,2027-03,1.8948274850845337,ens_E3_004,6,monthly,1991-2020,1.0578283071517944,0.8369991779327393
CFS,CFSv2,dynamical,2026-09-11,2027-04,1.12477445602417,ens_E3_004,7,monthly,1991-2020,0.26996657252311707,0.8548078835010529
CFS,CFSv2,dynamical,2026-09-11,2027-05,0.5476428866386414,ens_E3_004,8,monthly,1991-2020,-0.31907257437705994,0.8667154610157013
CFS,CFSv2,dynamical,2026-09-11,2027-06,-0.17542290687561035,ens_E3_004,9,monthly,1991-2020,-0.9244027733802795,0.7489798665046692
CFS,CFSv2,dynamical,2026-09-11,2026-10,3.1712894439697266,ens_E3_005,1,monthly,1991-2020,2.6833202838897705,0.48796916007995605
CFS,CFSv2,dynamical,2026-09-11,2026-11,3.5207087993621826,ens_E3_005,2,monthly,1991-2020,3.0143051147460938,0.5064036846160889
CFS,CFSv2,dynamical,2026-09-11,2026-12,3.391446352005005,ens_E3_005,3,monthly,1991-2020,2.8118419647216797,0.5796043872833252
CFS,CFSv2,dynamical,2026-09-11,2027-01,2.5726475715637207,ens_E3_005,4,monthly,1991-2020,1.778036117553711,0.7946114540100098
CFS,CFSv2,dynamical,2026-09-11,2027-02,2.4267430305480957,ens_E3_005,5,monthly,1991-2020,1.7281694412231445,0.6985735893249512
CFS,CFSv2,dynamical,2026-09-11,2027-03,1.731953501701355,ens_E3_005,6,monthly,1991-2020,1.0059723854064941,0.7259811162948608
CFS,CFSv2,dynamical,2026-09-11,2027-04,1.0394772291183472,ens_E3_005,7,monthly,1991-2020,0.22610975801944733,0.8133674710988998
CFS,CFSv2,dynamical,2026-09-11,2027-05,1.1224074363708496,ens_E3_005,8,monthly,1991-2020,0.3379148542881012,0.7844925820827484
CFS,CFSv2,dynamical,2026-09-11,2027-06,0.6476356983184814,ens_E3_005,9,monthly,1991-2020,-0.14663612842559814,0.7942718267440796
CFS,CFSv2,dynamical,2026-09-11,2026-10,3.166062116622925,ens_E3_006,1,monthly,1991-2020,2.6675302982330322,0.4985318183898926
CFS,CFSv2,dynamical,2026-09-11,2026-11,3.7030527591705322,ens_E3_006,2,monthly,1991-2020,3.1015684604644775,0.6014842987060547
CFS,CFSv2,dynamical,2026-09-11,2026-12,3.608057737350464,ens_E3_006,3,monthly,1991-2020,2.985079288482666,0.6229784488677979
CFS,CFSv2,dynamical,2026-09-11,2027-01,2.8247358798980713,ens_E3_006,4,monthly,1991-2020,2.048184871673584,0.7765510082244873
CFS,CFSv2,dynamical,2026-09-11,2027-02,2.301772117614746,ens_E3_006,5,monthly,1991-2020,1.5039836168289185,0.7977885007858276
CFS,CFSv2,dynamical,2026-09-11,2027-03,1.6467247009277344,ens_E3_006,6,monthly,1991-2020,0.8515670895576477,0.7951576113700867
CFS,CFSv2,dynamical,2026-09-11,2027-04,1.409273624420166,ens_E3_006,7,monthly,1991-2020,0.5926949381828308,0.8165786862373352
CFS,CFSv2,dynamical,2026-09-11,2027-05,0.8289207220077515,ens_E3_006,8,monthly,1991-2020,0.08504156023263931,0.7438791617751122
CFS,CFSv2,dynamical,2026-09-11,2027-06,0.5472826361656189,ens_E3_006,9,monthly,1991-2020,-0.20104926824569702,0.7483319044113159
CFS,CFSv2,dynamical,2026-09-11,2026-10,2.912356376647949,ens_E3_007,1,monthly,1991-2020,2.358393430709839,0.5539629459381104
CFS,CFSv2,dynamical,2026-09-11,2026-11,3.3853540420532227,ens_E3_007,2,monthly,1991-2020,2.6902542114257812,0.6950998306274414
CFS,CFSv2,dynamical,2026-09-11,2026-12,3.4718973636627197,ens_E3_007,3,monthly,1991-2020,2.8907785415649414,0.5811188220977783
CFS,CFSv2,dynamical,2026-09-11,2027-01,2.8308565616607666,ens_E3_007,4,monthly,1991-2020,2.0729715824127197,0.7578849792480469
CFS,CFSv2,dynamical,2026-09-11,2027-02,2.2269747257232666,ens_E3_007,5,monthly,1991-2020,1.3082070350646973,0.9187676906585693
CFS,CFSv2,dynamical,2026-09-11,2027-03,1.9320260286331177,ens_E3_007,6,monthly,1991-2020,1.1059465408325195,0.8260794878005981
CFS,CFSv2,dynamical,2026-09-11,2027-04,1.2175458669662476,ens_E3_007,7,monthly,1991-2020,0.3068493902683258,0.9106964766979218
CFS,CFSv2,dynamical,2026-09-11,2027-05,0.9653193950653076,ens_E3_007,8,monthly,1991-2020,0.10183953493833542,0.8634798601269722
CFS,CFSv2,dynamical,2026-09-11,2027-06,0.4885023832321167,ens_E3_007,9,monthly,1991-2020,-0.3703943192958832,0.8588967025279999
CFS,CFSv2,dynamical,2026-09-10,2026-10,3.0691874027252197,ens_E3_008,1,monthly,1991-2020,2.54829740524292,0.5208899974822998
CFS,CFSv2,dynamical,2026-09-10,2026-11,3.428950071334839,ens_E3_008,2,monthly,1991-2020,2.824583053588867,0.6043670177459717
CFS,CFSv2,dynamical,2026-09-10,2026-12,3.5955629348754883,ens_E3_008,3,monthly,1991-2020,2.9261655807495117,0.6693973541259766
CFS,CFSv2,dynamical,2026-09-10,2027-01,2.989499568939209,ens_E3_008,4,monthly,1991-2020,2.223640203475952,0.7658593654632568
CFS,CFSv2,dynamical,2026-09-10,2027-02,2.091477632522583,ens_E3_008,5,monthly,1991-2020,1.2116925716400146,0.8797850608825684
