source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.118128776550293,ens_E3_005,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.5241150856018066,ens_E3_006,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.250060796737671,ens_E3_006,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.7580324411392212,ens_E3_006,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,1.8376045227050781,ens_E3_006,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.063952922821045,ens_E3_006,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.300323963165283,ens_E3_006,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.4951562881469727,ens_E3_006,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.335831880569458,ens_E3_006,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,1.9738115072250366,ens_E3_006,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.6290721893310547,ens_E3_007,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.1300034523010254,ens_E3_007,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.6437242031097412,ens_E3_007,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,1.6525230407714844,ens_E3_007,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,1.6836485862731934,ens_E3_007,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,1.8172000646591187,ens_E3_007,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,1.8652307987213135,ens_E3_007,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,1.640966534614563,ens_E3_007,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,1.6106898784637451,ens_E3_007,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.9079042673110962,ens_E3_008,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.432103157043457,ens_E3_008,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,2.117152690887451,ens_E3_008,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.0764875411987305,ens_E3_008,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.0158488750457764,ens_E3_008,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.645725965499878,ens_E3_008,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.892587423324585,ens_E3_008,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.6288208961486816,ens_E3_008,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.01662015914917,ens_E3_008,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.9769559502601624,ens_E3_009,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.2955560684204102,ens_E3_009,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.7627618312835693,ens_E3_009,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.3956243991851807,ens_E3_009,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.6995761394500732,ens_E3_009,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,3.0668747425079346,ens_E3_009,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,3.2795653343200684,ens_E3_009,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,3.207751989364624,ens_E3_009,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.522090196609497,ens_E3_009,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.932205319404602,ens_E3_010,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.2678098678588867,ens_E3_010,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,2.280827283859253,ens_E3_010,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.2389883995056152,ens_E3_010,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.2254586219787598,ens_E3_010,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.474799633026123,ens_E3_010,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.681621551513672,ens_E3_010,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.72952938079834,ens_E3_010,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.4884421825408936,ens_E3_010,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.8141873478889465,ens_E3_011,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.4348350763320923,ens_E3_011,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,2.0060012340545654,ens_E3_011,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,1.8883023262023926,ens_E3_011,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.1011598110198975,ens_E3_011,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.5929946899414062,ens_E3_011,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.857196807861328,ens_E3_011,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.528068780899048,ens_E3_011,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.2782270908355713,ens_E3_011,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.7835385799407959,ens_E3_012,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.4070093631744385,ens_E3_012,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,2.2298436164855957,ens_E3_012,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.2028861045837402,ens_E3_012,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.669661045074463,ens_E3_012,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.700359582901001,ens_E3_012,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.6524322032928467,ens_E3_012,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.1587305068969727,ens_E3_012,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.255028486251831,ens_E3_012,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.7192521691322327,ens_E3_013,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.0616369247436523,ens_E3_013,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.5190669298171997,ens_E3_013,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,1.7507350444793701,ens_E3_013,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,1.842054009437561,ens_E3_013,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.138719081878662,ens_E3_013,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.0715157985687256,ens_E3_013,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,1.8845869302749634,ens_E3_013,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.3486034870147705,ens_E3_013,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,1.0716898441314697,ens_E3_014,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.5913037061691284,ens_E3_014,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,2.2720723152160645,ens_E3_014,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.4867963790893555,ens_E3_014,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.6979188919067383,ens_E3_014,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.7382450103759766,ens_E3_014,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.902087688446045,ens_E3_014,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.3344545364379883,ens_E3_014,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.201444625854492,ens_E3_014,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.6130858063697815,ens_E3_015,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.0123294591903687,ens_E3_015,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.9517908096313477,ens_E3_015,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.5314319133758545,ens_E3_015,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.779829263687134,ens_E3_015,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.98567795753479,ens_E3_015,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.716184139251709,ens_E3_015,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.6653640270233154,ens_E3_015,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.1581313610076904,ens_E3_015,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.6690422892570496,ens_E3_016,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.316037654876709,ens_E3_016,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,2.2742931842803955,ens_E3_016,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.298959970474243,ens_E3_016,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.182628870010376,ens_E3_016,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.4411375522613525,ens_E3_016,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.576197624206543,ens_E3_016,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.4142696857452393,ens_E3_016,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.170680046081543,ens_E3_016,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.7364597320556641,ens_E3_017,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,0.9172762036323547,ens_E3_017,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.254099726676941,ens_E3_017,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,1.0686991214752197,ens_E3_017,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,1.024221420288086,ens_E3_017,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,1.3254377841949463,ens_E3_017,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,1.485716700553894,ens_E3_017,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,1.4391018152236938,ens_E3_017,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,1.21811044216156,ens_E3_017,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.9566155076026917,ens_E3_018,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.6833029985427856,ens_E3_018,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.9164332151412964,ens_E3_018,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.0969300270080566,ens_E3_018,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.316391706466675,ens_E3_018,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,3.110109567642212,ens_E3_018,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,3.366985321044922,ens_E3_018,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.470691204071045,ens_E3_018,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.546611785888672,ens_E3_018,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.7139598727226257,ens_E3_019,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.3430774211883545,ens_E3_019,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.560028314590454,ens_E3_019,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,1.6882455348968506,ens_E3_019,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,1.8141742944717407,ens_E3_019,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.1472220420837402,ens_E3_019,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.3326003551483154,ens_E3_019,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.1324126720428467,ens_E3_019,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.0779688358306885,ens_E3_019,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.6302517056465149,ens_E3_020,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.0768153667449951,ens_E3_020,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.8905020952224731,ens_E3_020,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.060856580734253,ens_E3_020,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.358523368835449,ens_E3_020,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.3101072311401367,ens_E3_020,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.607865333557129,ens_E3_020,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.2897329330444336,ens_E3_020,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.3708994388580322,ens_E3_020,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.7728230357170105,ens_E3_021,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.0862786769866943,ens_E3_021,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.162440299987793,ens_E3_021,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,1.315329670906067,ens_E3_021,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,1.6375809907913208,ens_E3_021,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.0280585289001465,ens_E3_021,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.1353657245635986,ens_E3_021,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,1.9186925888061523,ens_E3_021,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,1.9422428607940674,ens_E3_021,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.7351239323616028,ens_E3_022,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.1159743070602417,ens_E3_022,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.852505087852478,ens_E3_022,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.074660062789917,ens_E3_022,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.1906096935272217,ens_E3_022,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.7313618659973145,ens_E3_022,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,3.003929853439331,ens_E3_022,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.4637365341186523,ens_E3_022,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,1.8616737127304077,ens_E3_022,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.8117580413818359,ens_E3_023,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.3399938344955444,ens_E3_023,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.9802159070968628,ens_E3_023,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,1.9070125818252563,ens_E3_023,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.0077130794525146,ens_E3_023,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.2110190391540527,ens_E3_023,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.519196033477783,ens_E3_023,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,1.9692518711090088,ens_E3_023,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,1.9275100231170654,ens_E3_023,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.7647965550422668,ens_E3_024,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.3736950159072876,ens_E3_024,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.8039114475250244,ens_E3_024,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,1.8753451108932495,ens_E3_024,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,1.9361740350723267,ens_E3_024,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.470106601715088,ens_E3_024,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.6766560077667236,ens_E3_024,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.3559885025024414,ens_E3_024,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.105017900466919,ens_E3_024,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.7669180631637573,ens_E3_025,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.08182692527771,ens_E3_025,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.580669641494751,ens_E3_025,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,1.8533368110656738,ens_E3_025,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.2092087268829346,ens_E3_025,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.4276082515716553,ens_E3_025,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.7564685344696045,ens_E3_025,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.2437708377838135,ens_E3_025,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,1.8050813674926758,ens_E3_025,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.9663470387458801,ens_E3_026,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.1831566095352173,ens_E3_026,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.6921453475952148,ens_E3_026,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.1525964736938477,ens_E3_026,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.4681758880615234,ens_E3_026,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.7191832065582275,ens_E3_026,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,2.7318921089172363,ens_E3_026,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.522099733352661,ens_E3_026,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,2.110708475112915,ens_E3_026,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.6909409761428833,ens_E3_027,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,1.123084306716919,ens_E3_027,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.6741713285446167,ens_E3_027,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,2.0495798587799072,ens_E3_027,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,2.307342767715454,ens_E3_027,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.815422296524048,ens_E3_027,6,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-11,3.130756378173828,ens_E3_027,7,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-12,2.7414653301239014,ens_E3_027,8,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2027-01,1.9693593978881836,ens_E3_027,9,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-05,0.4688413441181183,ens_E3_028,1,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-06,0.7350553274154663,ens_E3_028,2,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-07,1.2466261386871338,ens_E3_028,3,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-08,1.5365211963653564,ens_E3_028,4,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-09,1.8452492952346802,ens_E3_028,5,monthly,1991-2020
CFS,CFSv2,dynamical,2026-04-01,2026-10,2.039069652557373,ens_E3_028,6,monthly,1991-2020
