source,model,model_type,init_date,target_month,nino34_anom,member_id,lead_months,temporal_resolution,anomaly_base_period,roni_anom,tropical_mean_anom
CFS,CFSv2,dynamical,2026-07-28,2026-08,2.7088170051574707,ens_E3_001,1,monthly,1991-2020,2.32926082611084,0.37955617904663086
CFS,CFSv2,dynamical,2026-07-28,2026-09,3.60384464263916,ens_E3_001,2,monthly,1991-2020,3.167013168334961,0.4368314743041992
CFS,CFSv2,dynamical,2026-07-28,2026-10,4.08073616027832,ens_E3_001,3,monthly,1991-2020,3.4710447788238525,0.6096913814544678
CFS,CFSv2,dynamical,2026-07-28,2026-11,4.345894813537598,ens_E3_001,4,monthly,1991-2020,3.6403393745422363,0.7055554389953613
CFS,CFSv2,dynamical,2026-07-28,2026-12,4.312650203704834,ens_E3_001,5,monthly,1991-2020,3.555995464324951,0.7566547393798828
CFS,CFSv2,dynamical,2026-07-28,2027-01,3.4001593589782715,ens_E3_001,6,monthly,1991-2020,2.5576462745666504,0.8425130844116211
CFS,CFSv2,dynamical,2026-07-28,2027-02,2.281801223754883,ens_E3_001,7,monthly,1991-2020,1.1319884061813354,1.1498128175735474
CFS,CFSv2,dynamical,2026-07-28,2027-03,1.7196037769317627,ens_E3_001,8,monthly,1991-2020,0.6539933085441589,1.0656104683876038
CFS,CFSv2,dynamical,2026-07-28,2027-04,0.9168968200683594,ens_E3_001,9,monthly,1991-2020,-0.044033147394657135,0.9609299674630165
CFS,CFSv2,dynamical,2026-07-28,2026-08,2.7255539894104004,ens_E3_002,1,monthly,1991-2020,2.293147325515747,0.4324066638946533
CFS,CFSv2,dynamical,2026-07-28,2026-09,3.5111780166625977,ens_E3_002,2,monthly,1991-2020,2.9303138256073,0.5808641910552979
CFS,CFSv2,dynamical,2026-07-28,2026-10,4.088679313659668,ens_E3_002,3,monthly,1991-2020,3.4095335006713867,0.6791458129882812
CFS,CFSv2,dynamical,2026-07-28,2026-11,4.700438022613525,ens_E3_002,4,monthly,1991-2020,4.073432445526123,0.6270055770874023
CFS,CFSv2,dynamical,2026-07-28,2026-12,3.7176637649536133,ens_E3_002,5,monthly,1991-2020,2.960867166519165,0.7567965984344482
CFS,CFSv2,dynamical,2026-07-28,2027-01,2.844884157180786,ens_E3_002,6,monthly,1991-2020,1.952356219291687,0.8925279378890991
CFS,CFSv2,dynamical,2026-07-28,2027-02,2.129115343093872,ens_E3_002,7,monthly,1991-2020,1.2910974025726318,0.8380179405212402
CFS,CFSv2,dynamical,2026-07-28,2027-03,1.9065788984298706,ens_E3_002,8,monthly,1991-2020,1.0418344736099243,0.8647444248199463
CFS,CFSv2,dynamical,2026-07-28,2027-04,0.94708651304245,ens_E3_002,9,monthly,1991-2020,0.1975460797548294,0.7495404332876205
CFS,CFSv2,dynamical,2026-07-28,2026-08,2.699136972427368,ens_E3_003,1,monthly,1991-2020,2.194427013397217,0.5047099590301514
CFS,CFSv2,dynamical,2026-07-28,2026-09,3.3953328132629395,ens_E3_003,2,monthly,1991-2020,2.7672390937805176,0.6280937194824219
CFS,CFSv2,dynamical,2026-07-28,2026-10,4.380207538604736,ens_E3_003,3,monthly,1991-2020,3.640623092651367,0.7395844459533691
CFS,CFSv2,dynamical,2026-07-28,2026-11,4.415766716003418,ens_E3_003,4,monthly,1991-2020,3.6004302501678467,0.8153364658355713
CFS,CFSv2,dynamical,2026-07-28,2026-12,3.844043254852295,ens_E3_003,5,monthly,1991-2020,2.95005464553833,0.8939886093139648
CFS,CFSv2,dynamical,2026-07-28,2027-01,3.2328662872314453,ens_E3_003,6,monthly,1991-2020,2.2446975708007812,0.9881687164306641
CFS,CFSv2,dynamical,2026-07-28,2027-02,2.74544095993042,ens_E3_003,7,monthly,1991-2020,1.789250373840332,0.9561905860900879
CFS,CFSv2,dynamical,2026-07-28,2027-03,2.0837113857269287,ens_E3_003,8,monthly,1991-2020,1.0641765594482422,1.0195348262786865
CFS,CFSv2,dynamical,2026-07-28,2027-04,1.5785030126571655,ens_E3_003,9,monthly,1991-2020,0.5169904232025146,1.0615125894546509
CFS,CFSv2,dynamical,2026-07-27,2026-08,2.6684646606445312,ens_E3_004,1,monthly,1991-2020,2.190258264541626,0.4782063961029053
CFS,CFSv2,dynamical,2026-07-27,2026-09,3.4267802238464355,ens_E3_004,2,monthly,1991-2020,2.8814237117767334,0.5453565120697021
CFS,CFSv2,dynamical,2026-07-27,2026-10,4.117132186889648,ens_E3_004,3,monthly,1991-2020,3.529855966567993,0.5872762203216553
CFS,CFSv2,dynamical,2026-07-27,2026-11,4.663341999053955,ens_E3_004,4,monthly,1991-2020,4.079110145568848,0.5842318534851074
CFS,CFSv2,dynamical,2026-07-27,2026-12,3.8955893516540527,ens_E3_004,5,monthly,1991-2020,3.2262020111083984,0.6693873405456543
CFS,CFSv2,dynamical,2026-07-27,2027-01,3.0937228202819824,ens_E3_004,6,monthly,1991-2020,2.251890182495117,0.8418326377868652
CFS,CFSv2,dynamical,2026-07-27,2027-02,2.660381317138672,ens_E3_004,7,monthly,1991-2020,1.8192832469940186,0.8410980701446533
CFS,CFSv2,dynamical,2026-07-27,2027-03,1.7524470090866089,ens_E3_004,8,monthly,1991-2020,0.7013553380966187,1.0510916709899902
CFS,CFSv2,dynamical,2026-07-27,2027-04,1.145277976989746,ens_E3_004,9,monthly,1991-2020,0.1426786184310913,1.0025993585586548
CFS,CFSv2,dynamical,2026-07-27,2026-08,2.7294576168060303,ens_E3_005,1,monthly,1991-2020,2.329379081726074,0.40007853507995605
CFS,CFSv2,dynamical,2026-07-27,2026-09,3.4209365844726562,ens_E3_005,2,monthly,1991-2020,2.977895498275757,0.4430410861968994
CFS,CFSv2,dynamical,2026-07-27,2026-10,4.230196952819824,ens_E3_005,3,monthly,1991-2020,3.618037223815918,0.6121597290039062
CFS,CFSv2,dynamical,2026-07-27,2026-11,4.466103553771973,ens_E3_005,4,monthly,1991-2020,3.749347686767578,0.7167558670043945
CFS,CFSv2,dynamical,2026-07-27,2026-12,4.075342655181885,ens_E3_005,5,monthly,1991-2020,3.2052929401397705,0.8700497150421143
CFS,CFSv2,dynamical,2026-07-27,2027-01,3.2117717266082764,ens_E3_005,6,monthly,1991-2020,2.307460069656372,0.9043116569519043
CFS,CFSv2,dynamical,2026-07-27,2027-02,2.4861035346984863,ens_E3_005,7,monthly,1991-2020,1.392979621887207,1.0931239128112793
CFS,CFSv2,dynamical,2026-07-27,2027-03,2.0698373317718506,ens_E3_005,8,monthly,1991-2020,1.1078753471374512,0.9619619846343994
CFS,CFSv2,dynamical,2026-07-27,2027-04,1.2563796043395996,ens_E3_005,9,monthly,1991-2020,0.4056055247783661,0.8507740795612335
CFS,CFSv2,dynamical,2026-07-27,2026-08,2.745757579803467,ens_E3_006,1,monthly,1991-2020,2.352052927017212,0.3937046527862549
