date,t2m_mean,t2m_p5,t2m_p25,t2m_p50,t2m_p75,t2m_p95,init_date,n_members
2026-08-09,16.912282560248187,16.848503885872415,16.890505680274817,16.911731268122942,16.931128668687048,16.986797823195428,2026-08-09,50
2026-08-10,16.83645863493674,16.775218481778115,16.800048925314407,16.834287884649346,16.864792320269853,16.91229868888466,2026-08-09,50
2026-08-11,16.82854782255403,16.759492728040602,16.791184637488847,16.83011409889849,16.864467900036335,16.896529168769373,2026-08-09,50
2026-08-12,16.85395644254604,16.764315589208884,16.811896792758954,16.853877571676072,16.890384130367636,16.931612318449048,2026-08-09,50
2026-08-13,16.876213658148387,16.786689060545275,16.82603371152863,16.859081344998337,16.926428647851825,16.98682494643142,2026-08-09,50
2026-08-14,16.833090791976563,16.699246486938158,16.79383139746115,16.83309162078202,16.882920245863726,16.94558795931597,2026-08-09,50
2026-08-15,16.771005508283555,16.619413335947456,16.72106749119598,16.775890564872235,16.83236652534731,16.895829140012584,2026-08-09,50
2026-08-16,16.743416072160944,16.60235983159586,16.6951710025282,16.743488431678422,16.804287332553745,16.865860105929716,2026-08-09,50
2026-08-17,16.700480205163203,16.54881539033694,16.63227797632263,16.692431661573885,16.76454887008058,16.850336779980285,2026-08-09,50
2026-08-18,16.66782923396697,16.502210380135757,16.587893602678104,16.662025769187395,16.750047243694898,16.832876266595317,2026-08-09,50
2026-08-19,16.63820270674025,16.48988180621914,16.565861450321457,16.632683810008565,16.717388241690692,16.806758543381818,2026-08-09,50
2026-08-20,16.62002754488642,16.42685241893131,16.537703806509786,16.627165155631836,16.689006650054466,16.79819748438939,2026-08-09,50
2026-08-21,16.623844168796367,16.46534741300659,16.529907452382886,16.63357824348464,16.69181135535051,16.800549969608877,2026-08-09,50
2026-08-22,16.606101155349943,16.412711123349222,16.533606973558985,16.626550612702218,16.6730016945215,16.757544573335732,2026-08-09,50
2026-08-23,16.580209871600783,16.396150905107017,16.501538984633093,16.604684441853145,16.663051419795018,16.70695223969955,2026-08-09,50
2026-08-24,16.554619122477483,16.3891288765769,16.47703630935981,16.56025564329349,16.618746018804945,16.73918348068688,2026-08-09,50
2026-08-25,16.527241609074974,16.376869886627805,16.441932166717933,16.514169716176482,16.621227726755166,16.68591073403076,2026-08-09,50
2026-08-26,16.505505065382607,16.3455628482018,16.42661358698298,16.507109237348196,16.583582814475,16.647903018570453,2026-08-09,50
2026-08-27,16.484229291131868,16.322480721804368,16.393502596846478,16.47596135082034,16.548497907205302,16.67635926122882,2026-08-09,50
2026-08-28,16.490207641184284,16.29276089791204,16.38771876404676,16.50209996196474,16.584278224533833,16.664133705207984,2026-08-09,50
2026-08-29,16.510331676856527,16.31288155098335,16.4056928014541,16.507388483765844,16.598199865538724,16.71207013998842,2026-08-09,50
2026-08-30,16.496214621110212,16.33135785938208,16.409952703166663,16.47040197913534,16.573021639794714,16.691416135856027,2026-08-09,50
2026-08-31,16.478644799264643,16.304956113980968,16.398281997354566,16.467284233998594,16.569644140172233,16.696595884320782,2026-08-09,50
2026-09-01,16.447343412753472,16.274858777124887,16.358485254061808,16.44949892280212,16.52902667563829,16.628739053722853,2026-08-09,50
2026-09-02,16.430437543602533,16.263917145285546,16.33056596837463,16.43719559736327,16.50649048423464,16.597539997025994,2026-08-09,50
2026-09-03,16.417683288378957,16.227125911555387,16.346779245766584,16.43354065752567,16.495474008376416,16.554595960689632,2026-08-09,50
2026-09-04,16.407846783476096,16.237341205981245,16.338768157716707,16.405929943607344,16.470989370048223,16.56893120447308,2026-08-09,50
2026-09-05,16.38979168775198,16.208293843412548,16.31142738449266,16.371845290963545,16.46923392813076,16.574430866685905,2026-08-09,50
2026-09-06,16.363883871180644,16.17650075531394,16.284867891285415,16.347327016954054,16.41180933198148,16.625207251943653,2026-08-09,50
2026-09-07,16.34587770276762,16.18178872702859,16.274447842871947,16.34694601271024,16.40856829603043,16.572740065668732,2026-08-09,50
2026-09-08,16.326789254039873,16.162429964775214,16.238174723300354,16.315627169459844,16.388972506305556,16.554774516485434,2026-08-09,50
2026-09-09,16.29082361350481,16.136305167388336,16.213080585086793,16.291550244502776,16.343994222891027,16.507969871908617,2026-08-09,50
