date,t2m_mean,t2m_p5,t2m_p25,t2m_p50,t2m_p75,t2m_p95,init_date,n_members
2026-09-19,15.922843690573863,15.863587435382625,15.902178728456175,15.92203287085444,15.941825998421043,15.992822493583503,2026-09-19,50
2026-09-20,15.908137459531597,15.8426963779132,15.878978937289784,15.911673088592252,15.93143137108992,15.97821717392153,2026-09-19,50
2026-09-21,15.912692439379642,15.837694717513664,15.890288642680506,15.911911491169548,15.933252220282442,15.987829810829043,2026-09-19,50
2026-09-22,15.882857332001059,15.809418759193415,15.838288405179915,15.877517983128598,15.915553685313146,15.959208701809255,2026-09-19,50
2026-09-23,15.876490911978053,15.780467035938399,15.827709358729875,15.866568604448652,15.92544486018645,15.97260701245257,2026-09-19,50
2026-09-24,15.897719419185226,15.776063129988126,15.852607020787907,15.89510887603874,15.94376424340818,16.02507311042343,2026-09-19,50
2026-09-25,15.8806450309648,15.766225742275473,15.833968586903662,15.880076994688295,15.920875379905807,16.03396601491877,2026-09-19,50
2026-09-26,15.84673020313225,15.730514611662604,15.80461988364102,15.85424436850508,15.886886956473555,15.978018223885664,2026-09-19,50
2026-09-27,15.80545137894146,15.674204593831073,15.749254057618264,15.809171183816527,15.859640686186342,15.948824365544356,2026-09-19,50
2026-09-28,15.752814033446928,15.60461954012313,15.699267339992941,15.744198295134142,15.824082277938004,15.880128652914886,2026-09-19,50
2026-09-29,15.701420275143484,15.559201764545914,15.634102099258484,15.690042164304735,15.759389206870669,15.861380416794699,2026-09-19,50
2026-09-30,15.668737761485803,15.508221401276293,15.579731401819659,15.672166307527462,15.734135842938802,15.840574156825925,2026-09-19,50
2026-10-01,15.649126929277273,15.446855990628936,15.54163358681358,15.656130248670976,15.739642515650619,15.83730540022097,2026-09-19,50
2026-10-02,15.647390206581496,15.438913381189195,15.542743577839069,15.651151488248313,15.734466222352355,15.82693686101104,2026-09-19,50
2026-10-03,15.628572707828361,15.400189494110672,15.526152015278253,15.603953388273933,15.740880231812167,15.867478002654632,2026-09-19,50
2026-10-04,15.623291546997306,15.380305855357452,15.522339275365988,15.622560321849488,15.733466199737954,15.861289055785104,2026-09-19,50
2026-10-05,15.6192462523125,15.381820399724203,15.505820415511414,15.630747618799855,15.746948003070695,15.851567902013313,2026-09-19,50
2026-10-06,15.598510061364353,15.365344440151706,15.488617603116065,15.607928845632307,15.717699720407294,15.83007536162283,2026-09-19,50
2026-10-07,15.564206211324414,15.310022870069592,15.472384670100405,15.552594425846458,15.663281504559361,15.791578562483046,2026-09-19,50
2026-10-08,15.526717935957633,15.291063356941283,15.417279265114736,15.513184870350251,15.628175044645301,15.767937110225503,2026-09-19,50
2026-10-09,15.484618322916871,15.246974294806032,15.372611077278217,15.461066597895393,15.620685656263104,15.704624640312245,2026-09-19,50
2026-10-10,15.456619596579857,15.207535665899327,15.339572075115846,15.437478470242702,15.584017819029302,15.717796356324492,2026-09-19,50
2026-10-11,15.430506838012116,15.221942868934873,15.281298172821252,15.417174025211889,15.538188209816154,15.738157812607312,2026-09-19,50
2026-10-12,15.403761961041814,15.167494600678229,15.278991102062689,15.36798902613512,15.543797298694717,15.695654818511695,2026-09-19,50
2026-10-13,15.365458527027165,15.133780329444416,15.249915674436439,15.333363576068095,15.495477122831343,15.675247744734879,2026-09-19,50
2026-10-14,15.347218751848096,15.077738178894984,15.20546024597613,15.32152815809995,15.495121307357232,15.623316524489557,2026-09-19,50
2026-10-15,15.33805117255152,15.078261341688249,15.22496519933813,15.322732061359606,15.485254738324429,15.617776607539458,2026-09-19,50
2026-10-16,15.308680801355155,15.074776213803228,15.181068317530366,15.285583424202699,15.401979921321896,15.578978186633325,2026-09-19,50
2026-10-17,15.281539023226692,15.074163128675991,15.133945741472369,15.296686915329921,15.38863848358956,15.561791920741237,2026-09-19,50
2026-10-18,15.249947545190652,15.012967681893398,15.137966689217814,15.263467063940622,15.353793395439247,15.463759808430991,2026-09-19,50
2026-10-19,15.209787412228422,14.94752216085858,15.081679576172526,15.225901870867585,15.336161415359246,15.428396727099207,2026-09-19,50
2026-10-20,15.183504008677494,14.929424401879986,15.075731341324799,15.189225164231837,15.279230455380947,15.40631154772879,2026-09-19,50
2026-10-21,15.159610676281916,14.93795477943568,15.06408681879884,15.165396325959087,15.260479136943282,15.384676528509237,2026-09-19,50
2026-10-22,15.136071851447046,14.89874472949326,15.048428155949292,15.13436088403369,15.249463618842414,15.355436037020935,2026-09-19,50
2026-10-23,15.10079044598948,14.863236709566909,15.032559219507945,15.087626773799592,15.212858727815219,15.322702399611783,2026-09-19,50
2026-10-24,15.068275298659689,14.815787533205343,14.974546605286823,15.075721286185635,15.140418845161179,15.31556378175321,2026-09-19,50
2026-10-25,15.053864626059166,14.86125984608842,14.946450680375772,15.038508948704742,15.137995700038235,15.317487562191445,2026-09-19,50
2026-10-26,15.011047765259555,14.799108756317901,14.923874294405127,15.003200456932827,15.094268540212529,15.224044797788375,2026-09-19,50
2026-10-27,14.975350182659481,14.706300754110476,14.885564409658418,14.973999997546532,15.080609149325175,15.186474183284986,2026-09-19,50
2026-10-28,14.934998408759512,14.682814884478006,14.863185719897327,14.93146496673108,15.026936362223383,15.164763257817272,2026-09-19,50
2026-10-29,14.894595273141007,14.678887594205392,14.815757625994937,14.893421575410276,14.983457005930145,15.066130806499098,2026-09-19,50
2026-10-30,14.865581856432275,14.668842698622027,14.773147933792346,14.877867239876219,14.958363204995843,15.058207051757837,2026-09-19,50
2026-10-31,14.81940270004696,14.638826895573734,14.753556581806917,14.816173421375861,14.894569841603769,15.020954930875796,2026-09-19,50
2026-11-01,14.775320649742623,14.601672252122745,14.680305688920582,14.767603260545073,14.834280588679212,15.013855982305538,2026-09-19,50
2026-11-02,14.737221031457782,14.577528147454577,14.63816048252589,14.698895834689896,14.82711440068962,15.015436277361838,2026-09-19,50
