date,t2m_mean,t2m_p5,t2m_p25,t2m_p50,t2m_p75,t2m_p95,init_date,n_members
2026-07-23,16.801771077630693,16.727081282053696,16.770216100898853,16.79947069549158,16.830727285565658,16.892398742984664,2026-07-23,50
2026-07-24,16.770982442243426,16.69378803132601,16.731295775070336,16.764702222985907,16.798580535508687,16.88462167775123,2026-07-23,50
2026-07-25,16.748535006120406,16.64639665652834,16.71320764098411,16.753652235086832,16.785675071360124,16.848807071792496,2026-07-23,50
2026-07-26,16.755798007289965,16.65291486811056,16.711963164525244,16.7597273023963,16.800875005297012,16.850217949116967,2026-07-23,50
2026-07-27,16.756048090926164,16.640884582568244,16.7078471237388,16.760949000665363,16.810041660122778,16.86159797616218,2026-07-23,50
2026-07-28,16.77432769050354,16.648100487885017,16.73527714627028,16.77600891565109,16.815063180494732,16.888535608582426,2026-07-23,50
2026-07-29,16.75457470214039,16.65270799356009,16.7175769214088,16.746812943564386,16.787587172430516,16.863188248268173,2026-07-23,50
2026-07-30,16.727401541945973,16.608710547175622,16.678049341845675,16.7281810060498,16.772489033704282,16.86308934956528,2026-07-23,50
2026-07-31,16.71147717499943,16.56606429316729,16.66344167865717,16.702919327838714,16.772766636907928,16.840994328702493,2026-07-23,50
2026-08-01,16.699585771765598,16.57789011821385,16.611705090543623,16.699044039018794,16.7730698592922,16.839957004122112,2026-07-23,50
2026-08-02,16.694004702345413,16.540966391777882,16.622799466547285,16.698385031452297,16.76675593203906,16.851075949192275,2026-07-23,50
2026-08-03,16.696343756633233,16.520962427717535,16.637972650765754,16.691482552941743,16.76592986275417,16.836117906802954,2026-07-23,50
2026-08-04,16.692807886574666,16.505143853353005,16.627005173202193,16.693269123873996,16.76886981323549,16.83084303442434,2026-07-23,50
2026-08-05,16.69022001974169,16.514723256970633,16.588893344380658,16.696439007574085,16.769939618516766,16.881107148111102,2026-07-23,50
2026-08-06,16.71644196799372,16.48859905198528,16.62533647309407,16.7197978358656,16.798751697162253,16.912581854411282,2026-07-23,50
2026-08-07,16.718602040740144,16.46932105230479,16.63520097209549,16.72924663649406,16.79824649455058,16.934004947455517,2026-07-23,50
2026-08-08,16.723249023678505,16.5113311100164,16.64509995383309,16.746778780918692,16.803060183715083,16.93588853277176,2026-07-23,50
2026-08-09,16.723242184344016,16.485025990519503,16.616085306885402,16.743682644258197,16.81791893808397,16.911986964213447,2026-07-23,50
2026-08-10,16.721630282672326,16.461188248549504,16.635433760341208,16.734287432079803,16.806511428006836,16.95186132321543,2026-07-23,50
2026-08-11,16.74900115905339,16.50100112710995,16.683629847756002,16.763209694107253,16.824777875863692,16.9300622439852,2026-07-23,50
2026-08-12,16.766326221569155,16.534082978569042,16.685318692885588,16.762442630551746,16.84956531477006,16.97370625403594,2026-07-23,50
2026-08-13,16.78035939684863,16.55797217956488,16.700624207305957,16.765242440629436,16.871391985345973,16.99626934990335,2026-07-23,50
2026-08-14,16.75804094007774,16.500855347174976,16.673147961489803,16.742440807157287,16.87475744581947,16.97868337902983,2026-07-23,50
2026-08-15,16.745722142246667,16.510615829810654,16.621086164112825,16.7440642725945,16.866538720606727,16.980667281710055,2026-07-23,50
2026-08-16,16.72861853079076,16.48976153329499,16.651589215313987,16.73360887437928,16.800187414215785,16.964309066194165,2026-07-23,50
2026-08-17,16.70553552799052,16.51102050803542,16.607255164276648,16.70052774870222,16.816486164197098,16.936804882054133,2026-07-23,50
2026-08-18,16.685468843156883,16.478653090901467,16.593920036929106,16.68635272639407,16.76532813135336,16.936458904198943,2026-07-23,50
2026-08-19,16.665286066234827,16.451522307070178,16.56306414603399,16.663391950031663,16.774397586331975,16.893626850198853,2026-07-23,50
2026-08-20,16.645569750555776,16.451741846932833,16.524102607695838,16.6566277850933,16.74061444213336,16.872039857424273,2026-07-23,50
2026-08-21,16.62534985827921,16.404073563650673,16.5115433871704,16.615287532707903,16.74696652167011,16.83682607460368,2026-07-23,50
2026-08-22,16.601779568316303,16.37277099604768,16.523462245702916,16.5870441179418,16.695915726574974,16.81487608955332,2026-07-23,50
2026-08-23,16.588889633198818,16.34857749376976,16.51105652769473,16.583104129984203,16.662473065138975,16.81922292258906,2026-07-23,50
2026-08-24,16.580643662256538,16.3902467966003,16.506347120136788,16.570029568241765,16.667929522496713,16.795342260392562,2026-07-23,50
2026-08-25,16.571839629856374,16.41150796416268,16.478906516171243,16.55280680147403,16.636031426267685,16.789096714589583,2026-07-23,50
2026-08-26,16.5659754792317,16.421749138934096,16.472223201364812,16.530438548871075,16.67770509221757,16.765501964391778,2026-07-23,50
2026-08-27,16.5491744247944,16.382328994074253,16.465723472726708,16.539050345988194,16.640809628934598,16.714778517967968,2026-07-23,50
2026-08-28,16.527441997929188,16.30285439732702,16.4354910021847,16.530180589722065,16.614006400708767,16.726243465184446,2026-07-23,50
2026-08-29,16.51354084771823,16.332700182324484,16.418541945588238,16.515092632687427,16.582607880914164,16.74134241727607,2026-07-23,50
2026-08-30,16.49723040260607,16.28910060056305,16.423171868657494,16.48995852598575,16.55909909346458,16.727903541876763,2026-07-23,50
2026-08-31,16.484550780774782,16.268893858124606,16.410643026884642,16.47756169605794,16.557714904023488,16.69856835576608,2026-07-23,50
2026-09-01,16.47089175267591,16.250205558755617,16.383360808089446,16.485933634532195,16.562867130646627,16.651538021539107,2026-07-23,50
2026-09-02,16.452802392729584,16.21022107438843,16.37004597493407,16.451842831494098,16.538784232449927,16.670519196063115,2026-07-23,50
2026-09-03,16.435633566643222,16.207457871550996,16.355823839917402,16.454450022956948,16.530870770775966,16.653011166720884,2026-07-23,50
2026-09-04,16.43406921579755,16.218799692977573,16.329710280938173,16.422992044509158,16.54058495838487,16.657037733646455,2026-07-23,50
2026-09-05,16.40818161329877,16.198891125327357,16.322426431617572,16.4036257082213,16.488302090446158,16.610241412424344,2026-07-23,50
