date,t2m_mean,t2m_p5,t2m_p25,t2m_p50,t2m_p75,t2m_p95,init_date,n_members
2026-06-26,16.510973437768353,16.44243788534451,16.48659705287718,16.511584406949996,16.535413662760583,16.565476347930627,2026-06-26,50
2026-06-27,16.51785685663459,16.43719660461882,16.48907145601659,16.524697409255282,16.55249587925081,16.593533350832075,2026-06-26,50
2026-06-28,16.550083136432367,16.479619909837577,16.51664569834285,16.550031587388453,16.57262675827198,16.652366946232448,2026-06-26,50
2026-06-29,16.518908141420308,16.414941631576852,16.48840156794803,16.525127038754924,16.551994698511486,16.617615349527846,2026-06-26,50
2026-06-30,16.579352905640135,16.480615097622323,16.534336618228398,16.588675377172212,16.618798174904224,16.67715060459409,2026-06-26,50
2026-07-01,16.557491381228626,16.45477454847399,16.51307032141566,16.55780755910572,16.61080704693719,16.648807305815634,2026-06-26,50
2026-07-02,16.556221878489985,16.47103781943539,16.503308814187605,16.552356450746807,16.603363499816002,16.687188893225294,2026-06-26,50
2026-07-03,16.56880722597253,16.446415011910492,16.5124143807791,16.561637238283584,16.629318179183578,16.700991745657372,2026-06-26,50
2026-07-04,16.559939586992154,16.426722197545182,16.505449703161265,16.558923752687512,16.624595030249814,16.696534250849002,2026-06-26,50
2026-07-05,16.530753830943944,16.408411433876587,16.458677000096817,16.525818061584452,16.5984620661755,16.682902382364095,2026-06-26,50
2026-07-06,16.528010214915383,16.38768010727358,16.446660687175314,16.53940121651479,16.597579837557852,16.688612381301894,2026-06-26,50
2026-07-07,16.538722158164333,16.40220612050042,16.45922822304464,16.528947538238576,16.60703237178052,16.71186824847658,2026-06-26,50
2026-07-08,16.567553075228112,16.39851748300254,16.51806963491807,16.560099440807114,16.6327934342279,16.742107045080928,2026-06-26,50
2026-07-09,16.602585614354986,16.437696397126746,16.55404274289296,16.606194917149843,16.671033404429764,16.746830489374886,2026-06-26,50
2026-07-10,16.628709356449036,16.425219150890477,16.57002777969927,16.631207961496653,16.70680172977883,16.775948563342283,2026-06-26,50
2026-07-11,16.646676358319695,16.432949040689138,16.59580862494656,16.667457757797134,16.705728476155272,16.81591163617682,2026-06-26,50
2026-07-12,16.65887680399159,16.475982320912564,16.580791854899132,16.66167193105335,16.746010804762307,16.843616627122714,2026-06-26,50
2026-07-13,16.675391592124637,16.482059564762487,16.612287767064025,16.69240206115896,16.742992814679805,16.865967464898258,2026-06-26,50
2026-07-14,16.675953181471172,16.478563670725826,16.611355596128917,16.68341519871963,16.74862731396184,16.83186941255909,2026-06-26,50
2026-07-15,16.686864209837037,16.442058378417187,16.60364249185453,16.71053181423191,16.77543442528578,16.884380914366137,2026-06-26,50
2026-07-16,16.698952120302145,16.481558959503765,16.601728901528755,16.71367145561885,16.805584525127493,16.88139229490706,2026-06-26,50
2026-07-17,16.70888473282745,16.472992037652013,16.61859317667195,16.71953312678516,16.79053894541169,16.9114924246843,2026-06-26,50
2026-07-18,16.720940331729047,16.481976826442537,16.626283970462183,16.742533349111245,16.807175007731388,16.92867844697734,2026-06-26,50
2026-07-19,16.75319232413739,16.502700513347996,16.652406108155652,16.785718372877383,16.86450828172789,16.94603329810283,2026-06-26,50
2026-07-20,16.7701112977374,16.5323308980161,16.666451715985133,16.792381968305286,16.875626570798904,16.942223823567712,2026-06-26,50
2026-07-21,16.791464156535124,16.55884831413231,16.731251116710478,16.81111972525419,16.868783771221715,16.96000126191838,2026-06-26,50
2026-07-22,16.798542375095685,16.6136891205454,16.727585991363156,16.792012085675406,16.899799326154664,16.958147108470317,2026-06-26,50
2026-07-23,16.806588480626626,16.576880469149412,16.738968574366844,16.81201784607046,16.896733322574278,16.990336468919722,2026-06-26,50
2026-07-24,16.814123871161716,16.622730659088784,16.743318724322407,16.812574288900958,16.885856111198635,16.986054898486344,2026-06-26,50
2026-07-25,16.81580612297234,16.58961149933613,16.73452446079924,16.82345924477329,16.89888251762377,16.99442234295926,2026-06-26,50
