date,t2m_mean,t2m_p5,t2m_p25,t2m_p50,t2m_p75,t2m_p95,init_date,n_members
2026-07-13,16.57856214690958,16.512371605871174,16.547797466512346,16.580232653288878,16.6038333285683,16.63341999690622,2026-07-13,50
2026-07-14,16.504178863252996,16.44811002482257,16.469067773851656,16.502313089287142,16.53124493809519,16.570616574818487,2026-07-13,50
2026-07-15,16.503610463447558,16.438498627528627,16.47090989095624,16.50416461263805,16.542645537320574,16.56758217001117,2026-07-13,50
2026-07-16,16.546433178597077,16.472967047463285,16.50679764318937,16.54186010908394,16.584807759432245,16.6361146131773,2026-07-13,50
2026-07-17,16.52433705282534,16.427048053466983,16.46833846792659,16.533586602553225,16.570080457781398,16.623910168955096,2026-07-13,50
2026-07-18,16.536078978918674,16.45879307274551,16.481494701778267,16.53845071527743,16.575304527724107,16.634255002750614,2026-07-13,50
2026-07-19,16.59068830473161,16.48068072365853,16.532095025833428,16.59472252091116,16.63044155905197,16.712375182593657,2026-07-13,50
2026-07-20,16.618442616250345,16.480259866507883,16.56759412669206,16.61581541295056,16.689854087773323,16.754956813865096,2026-07-13,50
2026-07-21,16.62607396052805,16.455172002494724,16.567328736842146,16.616505722177024,16.69253950229703,16.8000399955429,2026-07-13,50
2026-07-22,16.643275550199142,16.478770726534115,16.572348302391003,16.62256664104013,16.724871723515562,16.849878235712712,2026-07-13,50
2026-07-23,16.6601133144811,16.485203237830103,16.58765948089794,16.65052522849266,16.72964251714553,16.896146068124814,2026-07-13,50
2026-07-24,16.687157891871045,16.5086940254698,16.595136776281375,16.678115874618957,16.772803720867103,16.89493164043835,2026-07-13,50
2026-07-25,16.699559380444416,16.518095595326432,16.61395420430798,16.68451747506111,16.783159681948234,16.906210945442545,2026-07-13,50
2026-07-26,16.713495560484425,16.520918680163376,16.630789604822787,16.681444759786405,16.803699820586687,16.93326408150389,2026-07-13,50
2026-07-27,16.72645158870132,16.55228388569427,16.65184253113195,16.728136424835874,16.83382897553456,16.893485704345053,2026-07-13,50
2026-07-28,16.734465106577833,16.556481841274028,16.653897706081153,16.75176583276324,16.806138632468922,16.901667975249037,2026-07-13,50
2026-07-29,16.743976900969177,16.563409089793343,16.665669455198447,16.758209812285784,16.848346966199266,16.889526406294603,2026-07-13,50
2026-07-30,16.7705978388482,16.56815347860354,16.690377742494594,16.778089596042474,16.84326180590984,16.9349373292727,2026-07-13,50
2026-07-31,16.778598993190727,16.597830450114078,16.694419154497186,16.77661354197995,16.869126977053867,16.95000530663148,2026-07-13,50
2026-08-01,16.78172266666182,16.595235690819447,16.690825323350317,16.7863244888137,16.8495464562965,17.016569822357297,2026-07-13,50
2026-08-02,16.778708392136867,16.5315035243407,16.686297946923784,16.778344782851516,16.86061654737304,17.043316678693138,2026-07-13,50
2026-08-03,16.774689395550713,16.546520644071485,16.704784040302172,16.773786095528905,16.851885226325113,17.009654348554935,2026-07-13,50
2026-08-04,16.77999966144236,16.583476140000492,16.70156074489661,16.777006062068843,16.8541612471259,16.98887055519298,2026-07-13,50
2026-08-05,16.77602638134837,16.57800670254958,16.70388933598174,16.779333307071596,16.880314636274402,16.98230524230352,2026-07-13,50
2026-08-06,16.770871015797734,16.54312760884783,16.68936004129288,16.767618937117206,16.861939615513798,16.969767697079483,2026-07-13,50
2026-08-07,16.759101067396642,16.478352726176727,16.672985409091638,16.753072785287554,16.849016170441377,16.997817851746902,2026-07-13,50
2026-08-08,16.727646927985067,16.479894528406096,16.616633509118486,16.742115305986715,16.86300965961651,16.92535348499576,2026-07-13,50
2026-08-09,16.729553762893534,16.533890994071267,16.644710761087943,16.717136326909262,16.852870607246622,16.941933589280627,2026-07-13,50
2026-08-10,16.722803462271894,16.48563029382517,16.63737658066345,16.708338180101222,16.843745311364362,16.925999998418725,2026-07-13,50
2026-08-11,16.719111954600255,16.460768352439583,16.630453344530306,16.71103416528556,16.839966877873547,16.933183319426455,2026-07-13,50
2026-08-12,16.709836765662452,16.46591612906829,16.61180917177667,16.680536602072692,16.8266794878014,16.9340641251958,2026-07-13,50
2026-08-13,16.697584404063566,16.5399506365512,16.59637410476939,16.708646397120667,16.807042866792425,16.849625792531864,2026-07-13,50
